EscCo.3_3787_1-300_NEs	0.000000	0.834352	1.142943	1.140966	1.745015	1.048545	1.233148	1.071445	1.023200	0.975442	1.107824	1.622565	1.608563	1.641248	0.916612	0.136077	1.745015	0.993867	1.622565	1.610216	0.149018	0.000000	1.000756	0.959737	1.184184	0.997628	1.013083	1.057091	1.305345	1.137328	1.265316	1.605379	1.064242	1.620918	0.162764	1.607984	1.048778	1.017885	1.629964	1.014647	0.162764	1.620605	1.242304	1.206396	1.196464	0.885106	1.215578	1.574829	1.246661	0.942605	1.257366	1.045973	1.239470	1.957922	0.000000	0.950474	1.051825	1.029558	1.269496	1.017885	1.285728	1.231919	1.269438	1.110698	1.135997	0.165966	1.057408	1.009105	1.050381	0.163773	1.169222	1.015248	1.107824	0.182397	1.116607	1.028892	1.060735	1.180008	1.107824	0.183774	1.730716	0.946747	1.745015	0.162764	1.017885	1.028892	0.829511	1.536301	1.013083	1.290031	0.963845	1.290031	0.984106	1.751236	1.290031	1.075314	1.209827	1.574829	0.033009
KlePn.2_11561_1-277_NEs	0.834352	0.000000	1.292032	1.070389	1.953009	0.953854	1.323541	1.405332	1.112441	0.986745	1.568803	1.780188	1.656339	1.750793	0.646589	0.837657	1.953009	1.307143	1.780188	1.468962	0.850982	0.834352	1.038420	0.681203	1.005887	1.306893	1.086447	0.966030	1.025913	1.069511	1.358924	1.667677	1.395746	1.487971	0.885626	1.786625	1.389843	1.035414	1.796454	1.101684	0.885626	1.481368	1.336119	1.293140	1.025680	0.202143	1.043319	1.661696	1.035373	1.120549	1.341764	1.222768	1.354140	1.817665	0.834352	0.684952	0.964548	1.112707	1.356011	1.035414	1.397097	1.018728	1.346361	1.581918	1.173109	0.899188	1.284637	1.042050	0.948286	0.869246	1.157679	1.038199	1.568803	0.794932	1.564906	0.956422	1.401428	1.012993	1.568803	0.798285	1.952057	0.695029	1.953009	0.885626	1.035414	0.956422	0.016160	1.425956	1.086447	1.397097	0.288246	1.397097	1.076160	1.946788	1.397097	1.410508	1.278943	1.661696	0.854904
KlePn.2_11381_2-297_NEs	1.142943	1.292032	0.000000	1.459578	2.502799	1.410098	1.396839	1.359354	1.118034	1.004116	1.348505	2.064656	1.921130	2.055934	1.211712	1.136178	2.502799	1.349572	2.064656	1.741329	1.184182	1.142943	1.074908	1.200072	1.287051	1.354792	1.115973	1.420132	1.213698	1.446753	1.528778	1.891283	1.355187	1.952865	1.204224	2.071935	1.337170	1.048053	2.086934	1.095366	1.204224	1.927111	1.469830	1.370001	1.308071	1.264634	1.288429	1.884579	1.225560	1.191753	1.499398	1.300269	1.523151	2.137114	1.142943	1.195079	1.420399	1.094318	1.469631	1.048053	1.498811	1.216798	1.482262	1.358054	1.189030	1.214297	1.314419	1.036069	1.426969	1.201309	1.177156	1.050833	1.348505	1.074161	1.370956	1.076917	1.335320	1.297109	1.348505	1.086505	2.492710	1.221295	2.502799	1.204224	1.048053	1.076917	1.300752	1.836414	1.115973	1.498811	1.338267	1.498811	1.111294	2.496577	1.498811	1.364240	1.375463	1.884579	1.138480
KlePn.1_04649_7-314_NEs	1.140966	1.070389	1.459578	0.000000	1.939992	1.220847	1.180573	1.419020	1.148585	1.186481	1.465484	1.668526	1.895735	1.678306	1.084118	1.108424	1.939992	1.345809	1.668526	1.508303	1.150848	1.140966	1.229634	1.137800	1.102729	1.356218	1.131740	1.241320	1.011848	0.007708	1.181029	1.872717	1.413797	1.575295	1.083643	1.680259	1.396729	1.292715	1.659420	1.139758	1.083643	1.542358	1.164283	1.118158	1.099931	1.115251	1.108940	1.866054	1.026224	1.170102	1.182874	1.285464	1.188572	1.975070	1.147635	1.145198	1.228105	1.121779	1.213153	1.292715	1.206057	1.015451	1.187838	1.476937	1.674644	1.097668	1.333208	1.288035	1.212949	1.096183	1.717850	1.297175	1.465484	1.076454	1.485224	1.203708	1.435572	1.105965	1.465484	1.083060	1.966586	1.106162	1.939992	1.090252	1.299334	1.203708	1.080365	1.578674	1.131740	1.199118	1.393402	1.199118	1.191035	1.933803	1.199118	1.424243	1.103360	1.866054	1.114027
SalEn.4_12641_1-269_NEs	1.745015	1.953009	2.502799	1.939992	0.000000	1.960626	2.339713	2.079098	1.976674	2.035730	1.837097	2.265956	2.265400	2.269256	1.990240	1.697329	0.000000	1.736928	2.265956	2.144566	2.040488	1.745015	1.872518	1.941296	1.625582	1.736928	1.976467	1.978622	1.645172	1.969976	2.586159	2.232818	2.080387	2.128254	1.986593	2.254124	2.028644	2.072841	2.281509	1.945460	1.986593	2.125414	2.154580	2.299275	1.596065	1.745521	1.674624	2.244835	1.886922	2.072363	2.559671	1.899073	2.618354	0.495207	1.745015	1.929175	1.960247	1.919436	2.565545	2.072841	2.215371	1.846905	2.566349	1.826580	1.752365	1.975644	1.933883	2.061751	1.979002	1.973748	1.768592	2.058662	1.837097	1.976373	1.838255	2.166331	2.085831	1.617666	1.837097	1.982480	0.009980	1.835840	0.000000	1.986593	2.072841	2.166331	1.950954	2.107965	1.976467	2.215371	1.788412	2.215371	2.015933	0.001239	2.215371	2.072647	2.273620	2.244835	1.776795
EscCo.2_4860_1-296_NEs	1.048545	0.953854	1.410098	1.220847	1.960626	0.000000	1.127597	1.324317	1.019941	1.100596	1.467924	1.781567	1.681337	1.767141	1.061088	1.083541	1.960626	1.468300	1.781567	1.623136	0.997626	1.048545	1.096538	1.056413	1.081860	1.462787	1.018330	0.007800	1.155462	1.221628	1.241300	1.628691	1.319554	1.756732	1.079946	1.787178	1.306435	1.148367	1.770841	1.008593	1.079946	1.775535	1.211219	1.154815	1.079708	0.906048	1.063506	1.637850	1.200294	1.334428	1.234541	1.492752	1.240682	1.682695	1.049401	1.070019	0.004446	1.016327	1.254459	1.148367	1.222499	1.202000	1.246058	1.478613	1.134517	1.110852	1.524009	1.145687	0.004451	1.089174	1.163276	1.151762	1.467924	1.021631	1.470312	1.075360	1.328574	1.089144	1.467924	1.027645	1.972915	1.026345	1.960626	1.080695	1.148820	1.075360	0.937374	1.753425	1.018330	1.222418	0.935569	1.222418	1.109858	1.954142	1.222418	1.319323	1.158919	1.637850	1.055889
CitRo.1_17631_1-302_NEs	1.233148	1.323541	1.396839	1.180573	2.339713	1.127597	0.000000	1.435125	1.176811	1.054442	1.515268	1.558686	1.624003	1.538521	1.301488	1.223608	2.339713	1.441137	1.558686	1.445487	1.190806	1.233148	1.144560	1.222700	1.537665	1.446293	1.184958	1.131269	1.473801	1.168339	0.197815	1.588947	1.430190	1.404652	1.280184	1.553948	1.441914	1.154709	1.565369	1.163093	1.280184	1.405040	0.179013	0.166085	1.523085	1.371844	1.526648	1.592860	1.547802	1.337120	0.193508	1.421616	0.196340	2.006707	1.233148	1.221718	1.130238	1.159344	0.197176	1.154709	0.173371	1.540695	0.195219	1.526311	1.451676	1.293122	1.380818	1.160554	1.138653	1.288648	1.492262	1.157952	1.515268	1.156886	1.544131	1.105613	1.425427	1.544608	1.515268	1.161489	2.314985	1.253367	2.339713	1.280184	1.154709	1.105613	1.321260	1.444766	1.184958	0.173371	1.331786	0.173371	1.222387	2.333648	0.173371	1.429939	0.163465	1.592860	1.277199
EscCo.51292_1-296	1.071445	1.405332	1.359354	1.419020	2.079098	1.324317	1.435125	0.000000	1.331156	1.493296	0.226548	2.140375	2.209143	2.138014	1.372930	1.075930	2.079098	0.252649	2.140375	2.144889	1.094639	1.071445	1.413258	1.339414	1.784416	0.252631	1.337936	1.328430	1.698730	1.439640	1.521133	2.172096	0.002248	2.278583	1.097719	2.151435	0.020525	1.389852	2.153674	1.342656	1.097719	2.260476	1.494953	1.512114	1.777395	1.454769	1.808426	2.147129	1.576753	1.489674	1.532567	0.213940	1.510170	2.093206	1.071445	1.334002	1.333151	1.343169	1.562434	1.389852	1.536987	1.578552	1.550183	0.228270	1.728159	1.113860	0.254396	1.410735	1.320337	1.086617	1.728893	1.394832	0.226548	1.055876	0.234522	1.393112	0.017033	1.801396	0.226548	1.062980	2.073010	1.375215	2.079098	1.097719	1.389852	1.393112	1.420597	2.270976	1.337936	1.536987	1.488812	1.536987	1.523808	2.073010	1.536987	0.001123	1.497246	2.147129	1.068977
EscCo.2_49840_1-303_NEs	1.023200	1.112441	1.118034	1.148585	1.976674	1.019941	1.176811	1.331156	0.000000	0.259036	1.389724	1.420498	1.476345	1.412599	0.952091	1.063075	1.976674	1.215208	1.420498	1.575594	1.017820	1.023200	0.304791	0.932344	1.156199	1.219609	0.008774	1.034147	1.153268	1.155748	1.185681	1.456862	1.332076	1.626377	1.040748	1.424945	1.312603	0.238580	1.431136	0.010973	1.040748	1.647747	1.234651	1.174103	1.130989	1.111174	1.152565	1.459296	1.150958	1.212905	1.200851	1.285861	1.196637	2.217923	1.023200	0.942176	1.027366	0.015445	1.212774	0.238580	1.159446	1.129721	1.189284	1.394558	1.171455	1.056731	1.283400	0.241110	1.022522	1.061216	1.183982	0.240299	1.389724	0.962095	1.384064	0.294704	1.335045	1.164397	1.389724	0.969515	1.991621	0.930141	1.976674	1.040748	0.238580	0.294704	1.120998	1.455330	0.008774	1.159073	1.053810	1.159073	0.901759	1.970346	1.159073	1.326209	1.186634	1.459296	1.009417
CitRo.1_08371_1-303_NEs	0.975442	0.986745	1.004116	1.186481	2.035730	1.100596	1.054442	1.493296	0.259036	0.000000	1.510161	1.557534	1.651387	1.538506	0.933882	0.993344	2.035730	1.298122	1.557534	1.475053	0.990418	0.975442	0.226390	0.971402	1.157855	1.298122	0.260798	1.109783	1.152799	1.175525	1.180976	1.597912	1.488925	1.530658	0.975822	1.562336	1.497617	0.212895	1.570001	0.249507	0.975822	1.513757	1.162009	1.126503	1.154681	1.115033	1.176052	1.601688	1.046242	1.109937	1.168899	1.383096	1.172748	2.370998	0.975442	0.990799	1.108596	0.255722	1.179416	0.212895	1.171855	1.034350	1.152397	1.521331	1.190803	0.981869	1.313803	0.216882	1.103668	0.985082	1.199411	0.212698	1.510161	0.888960	1.502904	0.209635	1.491755	1.154025	1.510161	0.895998	2.015662	0.948387	2.035730	0.975822	0.212895	0.209635	1.012708	1.532198	0.260798	1.165869	1.163161	1.165869	0.763343	2.035730	1.165869	1.487885	1.127291	1.601688	0.964206
