SalEn.2_MW12261_38-436_Ess	0.000000	0.009243	0.000000	1.245732	0.186648	0.176099	0.186742	0.007552	1.294125	1.300117	0.173640	1.312483	1.298372	0.239638	0.186742	1.304712	0.205766	1.304712	1.292970	1.293487	0.183264	1.294125	1.323528	0.000000	1.304712	1.298510	0.237551
SalEn.11832_1-399_Ess	0.009243	0.000000	0.009243	1.257129	0.191063	0.179426	0.191159	0.008401	1.305917	1.308783	0.176927	1.313078	1.310212	0.238396	0.191159	1.305269	0.205962	1.305269	1.296882	1.302113	0.186617	1.305917	1.324173	0.009243	1.305269	1.310360	0.236311
SalEn.4_12261_38-436_Ess	0.000000	0.009243	0.000000	1.245732	0.186648	0.176099	0.186742	0.007552	1.294125	1.300117	0.173640	1.312483	1.298372	0.239638	0.186742	1.304712	0.205766	1.304712	1.292970	1.293487	0.183264	1.294125	1.323528	0.000000	1.304712	1.298510	0.237551
CitRo.1_11851_1-414_Ess	1.245732	1.257129	1.245732	0.000000	1.292577	1.310965	1.297903	1.246365	0.217390	0.238027	1.227545	0.206446	0.216171	1.149342	1.297903	0.208497	1.261701	0.208497	0.217317	0.239109	1.309707	0.217390	0.207637	1.245732	0.208497	0.212800	1.145710
EscCo.1_01254_1-399_Ess	0.186648	0.191063	0.186648	1.292577	0.000000	0.028980	0.009231	0.186672	1.282582	1.241979	0.179364	1.299396	1.301927	0.231978	0.009231	1.289822	0.209705	1.289822	1.261971	1.250088	0.013455	1.282582	1.295620	0.186648	1.289822	1.280179	0.232174
EscCo.4_02796_1-399_Ess	0.176099	0.179426	0.176099	1.310965	0.028980	0.000000	0.030652	0.176148	1.302852	1.263759	0.173883	1.323752	1.312008	0.220135	0.030652	1.313838	0.200574	1.313838	1.291538	1.271923	0.026336	1.302852	1.327858	0.176099	1.313838	1.300458	0.220320
EscCo.51116_1-399	0.186742	0.191159	0.186742	1.297903	0.009231	0.030652	0.000000	0.187834	1.296003	1.255916	0.183196	1.294401	1.300720	0.232532	0.000000	1.284878	0.214647	1.284878	1.275131	1.264062	0.016005	1.296003	1.290614	0.186742	1.284878	1.293608	0.232729
SalEn.51703_38-436_Ess	0.007552	0.008401	0.007552	1.246365	0.186672	0.176148	0.187834	0.000000	1.286878	1.293487	0.172642	1.309713	1.291105	0.239670	0.187834	1.301965	0.203562	1.301965	1.285747	1.286862	0.182253	1.286878	1.320746	0.007552	1.301965	1.291239	0.237582
EscCo.51118_1-414	1.294125	1.305917	1.294125	0.217390	1.282582	1.302852	1.296003	1.286878	0.000000	0.273502	1.242202	0.213390	0.020447	1.166144	1.296003	0.214415	1.256396	0.214415	0.032118	0.269996	1.291768	0.000000	0.213564	1.294125	0.214415	0.022839	1.159565
KlePn.1_03593_1-414_Ess	1.300117	1.308783	1.300117	0.238027	1.241979	1.263759	1.255916	1.293487	0.273502	0.000000	1.199407	0.251506	0.275910	1.162702	1.255916	0.246656	1.232728	0.246656	0.274577	0.009753	1.246591	0.273502	0.251650	1.300117	0.246656	0.273716	1.155980
