EscCo.4_04796_1-463_BeL	0.000000	0.784146	0.815605	0.769474	1.479849	0.785157	1.475579	1.465188	0.787746	1.526529	0.788641	1.530204	0.800176	1.150839	0.799773	0.757638	0.799773	0.740136	1.193354	0.799169	1.193943	1.548933	0.757196	0.021829	0.796129	0.422986	0.782344	0.793685	1.149651	1.198683	0.705315	0.705315	0.800751	0.810601	0.021822	1.360376	1.387294	0.790501	1.468654	0.018883	1.508622	0.805054	0.423559	1.494768	0.782344	0.706031	1.468654
EscCo.1_03258_1-478_NEs	0.784146	0.000000	0.177777	0.037832	1.203772	0.661103	1.199960	1.204626	0.665320	1.304641	0.570624	1.304641	0.152021	1.015605	0.133189	0.496695	0.133189	0.705084	1.004160	0.132864	1.014126	1.297674	0.501284	0.785062	0.132506	0.625026	0.019083	0.170315	1.013270	1.004546	0.687489	0.687489	0.486918	0.175628	0.786092	1.130785	1.207671	0.665918	1.198167	0.786101	1.475419	0.134805	0.622919	1.472484	0.019083	0.683611	1.198167
KlePn.1_01333_1-478_NEs	0.815605	0.177777	0.000000	0.174703	1.255502	0.594918	1.258078	1.261987	0.609569	1.290529	0.589753	1.297181	0.154575	1.049825	0.182636	0.457109	0.182636	0.645097	0.945275	0.182170	1.022723	1.275071	0.458305	0.807766	0.183720	0.603079	0.174587	0.148955	1.053015	1.025770	0.663539	0.663539	0.458811	0.006334	0.806831	1.150032	1.197829	0.607399	1.257591	0.812344	1.495702	0.186992	0.602475	1.484911	0.174587	0.654499	1.257591
EscCo.4_00854_1-478_NEs	0.769474	0.037832	0.174703	0.000000	1.196002	0.649759	1.192193	1.198723	0.662023	1.284204	0.552781	1.284204	0.148368	1.011313	0.143835	0.484971	0.143835	0.683243	1.002984	0.143482	1.024052	1.282274	0.490102	0.772245	0.141495	0.617910	0.037888	0.177149	1.011366	1.014342	0.681219	0.681219	0.487664	0.174289	0.771319	1.113695	1.187397	0.662617	1.197658	0.771328	1.463117	0.147131	0.615801	1.460215	0.037888	0.678979	1.197658
SalEn.13597_1-460_NEs	1.479849	1.203772	1.255502	1.196002	0.000000	1.239095	0.008737	0.007280	1.234917	0.977268	1.461947	0.975954	1.293231	1.263867	1.331751	1.442039	1.331751	1.385912	1.278551	1.331751	1.078776	0.989189	1.441637	1.476634	1.335229	1.260695	1.214271	1.242679	1.263534	1.082236	1.284540	1.284540	1.366043	1.252207	1.469458	0.211217	0.287994	1.224852	0.007280	1.449986	0.776579	1.356862	1.260391	0.777289	1.214271	1.276150	0.007280
EntCo.1_29690_1-474_NEs	0.785157	0.661103	0.594918	0.649759	1.239095	0.000000	1.254319	1.234757	0.210634	1.428884	0.794833	1.428884	0.638421	0.984975	0.665879	0.670549	0.665879	0.209092	0.914252	0.667329	1.065915	1.308891	0.669160	0.777636	0.663826	0.585965	0.659289	0.619091	0.988268	1.075350	0.214518	0.214518	0.645553	0.590314	0.769667	1.107450	1.154408	0.209581	1.230451	0.778526	1.503325	0.670697	0.582912	1.514294	0.659289	0.214064	1.230451
SalEn.53743_1-460_NEs	1.475579	1.199960	1.258078	1.192193	0.008737	1.254319	0.000000	0.011680	1.236048	0.973567	1.465989	0.972263	1.305899	1.255650	1.334602	1.430985	1.334602	1.390300	1.269841	1.334602	1.075374	0.980761	1.430583	1.472339	1.338093	1.269172	1.210438	1.248122	1.255321	1.078843	1.293502	1.293502	1.369623	1.254771	1.465157	0.211338	0.288177	1.225991	0.011680	1.445666	0.769959	1.359827	1.268864	0.770657	1.210438	1.285133	0.011680
SalEn.2_MW37641_1-461_NEs	1.465188	1.204626	1.261987	1.198723	0.007280	1.234757	0.011680	0.000000	1.242423	0.987630	1.470166	0.986285	1.298236	1.279563	1.341403	1.439822	1.341403	1.398239	1.291984	1.341403	1.075546	0.997467	1.439421	1.461954	1.344915	1.261197	1.215141	1.245617	1.279225	1.079002	1.289308	1.289308	1.364118	1.258673	1.454898	0.209331	0.285966	1.232263	0.000000	1.435725	0.785159	1.366809	1.260893	0.785879	1.215141	1.280957	0.000000
KlePn.2_36851_1-474_NEs	0.787746	0.665320	0.609569	0.662023	1.234917	0.210634	1.236048	1.242423	0.000000	1.365478	0.760769	1.365478	0.616559	0.971289	0.655882	0.673836	0.655882	0.212271	0.948351	0.657906	1.076656	1.361793	0.672433	0.776507	0.658785	0.568995	0.652004	0.631317	0.971157	1.088743	0.233979	0.233979	0.677295	0.606062	0.779470	1.156892	1.202453	0.007099	1.235844	0.773616	1.552234	0.658959	0.566511	1.552781	0.652004	0.236333	1.235844
KlePn.2_38801_3-466_NEs	1.526529	1.304641	1.290529	1.284204	0.977268	1.428884	0.973567	0.987630	1.365478	0.000000	1.436031	0.004345	1.315724	1.364172	1.288791	1.303939	1.288791	1.363138	1.341529	1.288791	1.281198	0.243360	1.294628	1.495930	1.297231	1.263041	1.280317	1.282533	1.348516	1.295928	1.499733	1.499733	1.225194	1.293923	1.500316	0.959207	0.969368	1.343722	0.987630	1.499863	1.015212	1.297900	1.250892	1.014390	1.280317	1.466586	0.987630
