SalEn.3_4068_1-577_BeL	0.000000	2.165251	2.418937	2.307844	0.228263	2.493543	2.082573	0.000578	2.149526	2.613033	2.201199	2.499773	2.293981	2.318026	2.149526	0.222368	2.120305	2.311842	0.009304	2.212937	2.071433	2.106891	2.082573	2.082573	3.227431	2.307573	2.311842	3.227256	3.227431	2.167872	0.225380	2.466907	2.137539	2.322186	2.311812	0.227495	3.231185	2.137539	2.612995	2.328850	1.908602	0.212589	2.173061	2.303364	3.253246	2.063896	2.880579	0.000578	0.009294	2.487570	1.973247	2.241949	0.228263	2.179440	2.311812	1.827314
KlePn.2_45401_1-557_NEs	2.165251	0.000000	1.525676	1.670785	2.019896	1.769318	0.299212	2.165251	0.315947	1.828295	0.316804	1.783055	1.641032	1.626202	0.315947	2.039348	2.225912	1.595708	2.135270	0.320929	0.296819	2.081291	0.299212	0.299212	1.679295	1.614898	1.595708	1.664822	1.679295	0.000599	2.008230	1.769475	2.179052	1.618413	1.618558	2.012715	1.655611	2.179052	1.828295	1.595646	1.665008	2.236997	2.177233	1.630651	1.674760	1.997836	1.952781	2.165251	2.178345	1.743393	0.293494	1.576981	2.019896	0.315617	1.618558	0.359417
CitRo.1_34841_1-547_NEs	2.418937	1.525676	0.000000	0.308754	2.291851	2.888022	1.619073	2.418937	1.652624	2.429087	1.558895	2.498930	0.270157	0.431048	1.652624	2.282094	2.048010	0.299299	2.400793	1.686206	1.609866	2.250289	1.619073	1.619073	2.547958	0.274621	0.299299	2.610266	2.547958	1.533651	2.366881	2.436058	2.242014	0.432652	0.275489	2.302318	2.604729	2.242014	2.434663	0.296309	0.762802	2.300582	2.250281	0.269301	2.567660	1.160244	2.518852	2.418937	2.434844	2.467080	1.641747	0.295550	2.291851	1.648223	0.275489	1.499405
EscCo.4_04350_1-547_NEs	2.307844	1.670785	0.308754	0.000000	2.350489	2.634160	1.649718	2.312129	1.644224	2.284543	1.586340	2.345364	0.281747	0.430909	1.644224	2.352844	2.214358	0.091325	2.307333	1.658918	1.630066	2.391335	1.649718	1.649718	2.254269	0.282482	0.091325	2.204922	2.254269	1.674520	2.426996	2.300853	2.367106	0.434101	0.283352	2.388807	2.215625	2.367106	2.300200	0.089893	0.776116	2.455342	2.396615	0.285237	2.187843	1.076490	2.106372	2.312129	2.280929	2.327831	1.643160	0.094535	2.350489	1.652004	0.283352	1.537788
EscCo.3_4223_1-577_BeL	0.228263	2.019896	2.291851	2.350489	0.000000	2.388149	1.969681	0.227491	2.042652	2.522188	2.040844	2.305544	2.431770	2.460541	2.042652	0.017547	2.072387	2.313028	0.229800	2.051349	1.971291	2.097717	1.969681	1.969681	2.716096	2.446791	2.313028	2.787838	2.716096	2.030344	0.026457	2.272433	2.098122	2.464974	2.451049	0.019299	2.801313	2.098122	2.530236	2.326014	1.837393	0.245229	2.103769	2.451057	2.766536	2.044103	2.594633	0.227491	0.227593	2.286450	1.850118	2.205119	0.000000	2.082785	2.451049	1.785431
CitRo.1_08171_1-526_NEs	2.493543	1.769318	2.888022	2.634160	2.388149	0.000000	1.942688	2.493543	1.933135	0.318885	1.865799	0.246198	2.664501	2.110146	1.933135	2.376095	1.586272	2.540069	2.463361	1.972505	1.925300	1.733934	1.942688	1.942688	0.269044	2.686757	2.540069	0.268769	0.269044	1.769318	2.352512	0.246452	1.748439	2.125461	2.686757	2.345140	0.267583	1.748439	0.322583	2.539983	2.330211	2.502007	1.741985	2.659429	0.263540	2.625313	0.282242	2.493543	2.480999	0.248966	1.806840	2.528589	2.388149	1.918228	2.686757	2.009163
SalEn.4_36251_1-563_NEs	2.082573	0.299212	1.619073	1.649718	1.969681	1.942688	0.000000	2.082573	0.245045	1.969660	0.326928	1.870795	1.615930	1.689318	0.245045	1.959986	2.213434	1.529602	2.040774	0.255394	0.013746	2.122007	0.000000	0.000000	1.816653	1.597937	1.529602	1.768419	1.816653	0.301493	1.992293	1.837820	2.246905	1.693092	1.601446	1.952420	1.751863	2.246905	1.974587	1.522752	1.837457	2.153757	2.249872	1.609397	1.797248	2.139098	1.898528	2.082573	2.081691	1.833895	0.010818	1.524910	1.969681	0.250279	1.601446	0.348916
SalEn.2_MW40831_1-577_BeL	0.000578	2.165251	2.418937	2.312129	0.227491	2.493543	2.082573	0.000000	2.149526	2.613033	2.201199	2.499773	2.293981	2.318026	2.149526	0.223133	2.120305	2.316113	0.008720	2.212937	2.071433	2.106891	2.082573	2.082573	3.227431	2.307573	2.316113	3.227256	3.227431	2.167872	0.224610	2.466907	2.137539	2.322186	2.311812	0.226725	3.231185	2.137539	2.612995	2.333074	1.908602	0.213346	2.173061	2.303364	3.253246	2.063896	2.880579	0.000000	0.008710	2.487570	1.973247	2.246310	0.227491	2.179440	2.311812	1.827314
EscCo.53546_1-563	2.149526	0.315947	1.652624	1.644224	2.042652	1.933135	0.245045	2.149526	0.000000	1.800938	0.300066	1.922739	1.667425	1.667184	0.000000	2.026420	2.087900	1.572578	2.112115	0.048351	0.248519	2.147757	0.245045	0.245045	1.854212	1.659447	1.572578	1.800511	1.854212	0.318244	2.008154	1.922807	2.224839	1.663314	1.663085	2.031314	1.800464	2.224839	1.800938	1.575906	1.721700	2.411241	2.245366	1.668232	1.842414	2.008869	1.976581	2.149526	2.158076	1.903589	0.245531	1.579032	2.042652	0.006544	1.663085	0.364407
KlePn.1_03280_1-526_NEs	2.613033	1.828295	2.429087	2.284543	2.522188	0.318885	1.969660	2.613033	1.800938	0.000000	2.065014	0.323691	2.297194	2.085207	1.800938	2.513284	1.693144	2.156350	2.575152	1.871222	1.951227	1.659572	1.969660	1.969660	0.352939	2.298304	2.156350	0.351525	0.352939	1.823551	2.490737	0.326616	1.726134	2.111085	2.298304	2.547818	0.355946	1.726134	0.005089	2.213658	2.543331	2.582470	1.726154	2.281458	0.355151	3.096123	0.301509	2.613033	2.603566	0.323513	1.873211	2.176213	2.522188	1.800915	2.298304	1.809124
CitRo.1_42621_1-563_NEs	2.201199	0.316804	1.558895	1.586340	2.040844	1.865799	0.326928	2.201199	0.300066	2.065014	0.000000	2.073536	1.634325	1.536740	0.300066	2.017186	2.040443	1.508508	2.152449	0.306692	0.327819	2.111820	0.326928	0.326928	1.955899	1.615030	1.508508	1.906067	1.955899	0.318975	1.999962	2.063051	2.166361	1.536609	1.618776	2.025905	1.896323	2.166361	2.065014	1.518659	1.739915	2.142586	2.191374	1.627423	1.922705	2.058188	2.045645	2.201199	2.213568	2.039220	0.336720	1.510385	2.040844	0.300224	1.618776	0.354713
