SalEn.4_12241_2-321_NEs	0.000000	0.899636	0.834097	0.887818	0.896593	0.264668	0.923806	0.834097	0.847590	0.302602	0.804801	0.305445	0.947279	0.841486	0.958889	0.947305	0.000000	0.894467	0.001044	0.825034	0.353053	0.873077	0.926174	0.899636	0.303226	0.899636	0.867361	0.823093	0.864040	0.822003	0.009452	0.825206	0.814767	0.924383	0.930345	0.958889	0.923848	0.301108	0.827565	0.012853	0.927485	0.915868	0.842743	0.962079	0.825206	1.018626	0.917355	0.908734	0.353053	0.885283
SalEn.3_1991_1-309_NEs	0.899636	0.000000	0.605261	0.393734	0.001074	0.905620	0.430254	0.605261	0.625455	0.869316	0.621476	0.863614	0.913907	0.620461	0.932330	0.996479	0.899636	0.010803	0.902684	0.623814	0.942562	0.383256	1.046442	0.000000	0.874658	0.000000	0.390566	0.628625	0.392905	0.625442	0.893579	0.623146	0.642194	1.044124	0.998675	0.932330	0.994906	0.866390	0.628691	0.801699	1.047094	0.354969	0.632605	0.932330	0.623146	0.970674	1.038843	0.387930	0.942562	0.398763
EscCo.3_0886_1-306_NEs	0.834097	0.605261	0.000000	0.618528	0.603017	0.870133	0.610297	0.000000	0.007648	0.806690	0.206748	0.798920	0.978927	0.014276	0.995445	0.955312	0.834097	0.608920	0.836972	0.189474	0.860373	0.613055	0.985945	0.605261	0.811684	0.605261	0.616937	0.209450	0.597013	0.212477	0.822338	0.211076	0.245076	0.983836	0.969531	0.995445	1.043306	0.803857	0.211076	0.761071	0.986768	0.571386	0.209542	0.991518	0.211076	0.906617	1.009577	0.621580	0.860373	0.599567
EscCo.1_02234_1-311_BeL	0.887818	0.393734	0.618528	0.000000	0.395581	1.019197	0.465975	0.618528	0.637360	0.896758	0.630696	0.920377	0.966162	0.632287	0.966934	1.015417	0.887818	0.396907	0.887818	0.618028	0.951665	0.019517	0.955149	0.393734	0.892043	0.393734	0.006453	0.580271	0.405185	0.587216	0.881368	0.585002	0.646292	0.953259	1.005903	0.966934	0.988941	0.893696	0.587955	0.798634	0.949286	0.359283	0.641470	0.966934	0.585002	1.024429	0.978002	0.041640	0.951665	0.407590
SalEn.12013_1-309_NEs	0.896593	0.001074	0.603017	0.395581	0.000000	0.905620	0.428385	0.603017	0.623169	0.869316	0.619163	0.863614	0.910802	0.618185	0.929172	0.996479	0.896593	0.009718	0.899636	0.621523	0.942562	0.385076	1.046442	0.001074	0.874658	0.001074	0.392400	0.626317	0.391166	0.623141	0.890546	0.620849	0.642194	1.044124	0.998675	0.929172	0.994906	0.866390	0.626388	0.798413	1.047094	0.353285	0.630273	0.929172	0.620849	0.970674	1.038843	0.389756	0.942562	0.397013
CitRo.1_11801_1-320_NEs	0.264668	0.905620	0.870133	1.019197	0.905620	0.000000	0.939117	0.870133	0.880967	0.270529	0.824442	0.262591	0.925253	0.884657	0.939492	0.900092	0.264668	0.897334	0.266115	0.844154	0.324584	0.991303	0.990226	0.905620	0.266126	0.905620	0.998712	0.780388	0.883061	0.776298	0.258849	0.779392	0.804849	0.988220	0.890523	0.939492	0.848958	0.269080	0.781802	0.247320	0.997847	0.893910	0.842056	0.942607	0.779392	0.913971	0.979994	1.032369	0.324584	0.932148
EntCo.1_41710_1-307_NEs	0.923806	0.430254	0.610297	0.465975	0.428385	0.939117	0.000000	0.610297	0.620790	0.901680	0.602771	0.921231	1.009556	0.613940	1.023398	0.970172	0.923806	0.435381	0.926978	0.624140	0.847669	0.464655	1.077024	0.430254	0.903427	0.430254	0.469849	0.609413	0.442916	0.619600	0.913901	0.617170	0.667940	1.074485	0.965941	1.023398	1.103840	0.898585	0.623049	0.787486	1.069791	0.398483	0.609279	1.023398	0.617170	1.045152	1.057866	0.456264	0.847669	0.444450
EscCo.50819_1-306	0.834097	0.605261	0.000000	0.618528	0.603017	0.870133	0.610297	0.000000	0.007648	0.806690	0.206748	0.798920	0.978927	0.014276	0.995445	0.955312	0.834097	0.608920	0.836972	0.189474	0.860373	0.613055	0.985945	0.605261	0.811684	0.605261	0.616937	0.209450	0.597013	0.212477	0.822338	0.211076	0.245076	0.983836	0.969531	0.995445	1.043306	0.803857	0.211076	0.761071	0.986768	0.571386	0.209542	0.991518	0.211076	0.906617	1.009577	0.621580	0.860373	0.599567
EscCo.1_00878_1-307_BeL	0.847590	0.625455	0.007648	0.637360	0.623169	0.880967	0.620790	0.007648	0.000000	0.810908	0.203447	0.797209	0.973044	0.013115	0.989388	0.962422	0.847590	0.626658	0.850478	0.191090	0.868129	0.631899	0.999599	0.625455	0.815889	0.625455	0.635744	0.210762	0.601292	0.213793	0.835777	0.212391	0.241971	0.997443	0.976768	0.989388	1.049954	0.808079	0.212949	0.773647	1.000384	0.571045	0.205389	0.985494	0.212391	0.920222	1.023441	0.640633	0.868129	0.603860
EscCo.51113_2-320	0.302602	0.869316	0.806690	0.896758	0.869316	0.270529	0.901680	0.806690	0.810908	0.000000	0.818527	0.030914	0.937851	0.796154	0.938434	0.928226	0.302602	0.885651	0.304100	0.787846	0.370088	0.857624	0.959662	0.869316	0.006280	0.869316	0.870784	0.779347	0.922037	0.770044	0.300083	0.767351	0.772756	0.957767	0.915078	0.938434	0.902186	0.001042	0.769733	0.298441	0.950672	0.887824	0.833807	0.941497	0.767351	0.941761	0.951783	0.890494	0.370088	0.956474
