SalEn.3_3092_1-441_NEs	0.000000	0.000000	0.000000	1.755890	1.562436	0.000000	1.755890	1.562053	1.755890	1.562436
SalEn.2_MW30781_1-442_BeL	0.000000	0.000000	0.000000	1.755890	1.562436	0.000000	1.755890	1.562053	1.755890	1.562436
SalEn.4_30781_1-441_BeL	0.000000	0.000000	0.000000	1.755890	1.562436	0.000000	1.755890	1.562053	1.755890	1.562436
EscCo.52920_6-179	1.755890	1.755890	1.755890	0.000000	1.830205	1.755890	0.000000	1.830205	0.000000	1.830205
EscCo.52920_180-464	1.562436	1.562436	1.562436	1.830205	0.000000	1.562436	1.830205	0.005862	1.830205	0.000000
SalEn.12961_1-441_BeL	0.000000	0.000000	0.000000	1.755890	1.562436	0.000000	1.755890	1.562053	1.755890	1.562436
EscCo.1_03279_6-179_NEs	1.755890	1.755890	1.755890	0.000000	1.830205	1.755890	0.000000	1.830205	0.000000	1.830205
EscCo.1_03279_180-464_NEs	1.562053	1.562053	1.562053	1.830205	0.005862	1.562053	1.830205	0.000000	1.830205	0.005862
EscCo.3_3112_6-179_NEs	1.755890	1.755890	1.755890	0.000000	1.830205	1.755890	0.000000	1.830205	0.000000	1.830205
EscCo.3_3112_180-464_NEs	1.562436	1.562436	1.562436	1.830205	0.000000	1.562436	1.830205	0.005862	1.830205	0.000000
