SalEn.2_MW06991_1-318_NEs	0.000000	2.630989	1.526176	0.440865	2.117417	2.160864	1.938379	1.869604	2.309487	1.928228	1.620597	2.234999	2.507299	2.021963	0.000000	0.441219	1.892751	1.938379	1.656017	0.440865	0.006333	2.410986	0.000000	2.754759	2.294893	1.543479	1.632789	2.411180	2.507299	2.161293	2.234999	1.949411	1.650493	1.902678	2.294893	0.005271	1.937269	1.921128	2.507299	0.640189	1.921128	1.856644	1.537995	2.050858	2.091457	1.969255	0.641776	2.650884	2.482641	2.288226	2.410986	2.231814	2.515699	2.537132	1.655934	2.410986	2.207659	2.370046	2.021963	0.350490	1.896099	2.764685	2.337227	1.921128	1.526368	2.884213	2.140073	1.464262	2.764685	1.923731	2.227950	2.340298	2.378571	1.533493	1.644716	1.650608	2.600620
CitRo.1_00121_1-310_NEs	2.630989	0.000000	2.018588	2.480994	2.057079	2.604680	3.038896	2.303345	0.720545	2.756114	2.298839	2.184501	0.910645	2.055364	2.608717	2.526812	3.314906	3.038896	2.568522	2.480994	2.594943	1.950171	2.608717	2.573384	0.719438	2.222451	2.312426	1.944357	0.910645	2.636946	2.184501	3.125385	2.300243	3.021542	0.719438	2.615604	3.367508	2.763077	0.910645	2.834896	2.763077	2.282679	2.208492	2.754268	2.797516	2.815168	2.858655	2.505712	2.152252	0.716796	1.944357	0.719449	2.139493	0.913722	2.575592	1.944357	2.182078	2.791006	2.053844	2.427436	3.033326	2.530380	2.870963	2.763077	2.375056	2.572223	2.571659	2.463946	2.530380	3.381314	2.189216	2.726995	1.961477	2.198930	2.293490	2.300395	0.933268
CitRo.1_06141_1-300_NEs	1.526176	2.018588	0.000000	1.663711	2.107174	3.099165	2.909423	2.447834	2.369582	2.604059	0.546438	2.224512	2.427136	2.124329	1.526176	1.663711	2.777880	2.909423	0.845457	1.663711	1.549005	2.011598	1.526176	3.818880	2.379072	0.758527	0.541342	1.998379	2.427136	3.069567	2.224512	3.011438	0.539150	3.166799	2.379072	1.542987	2.820173	2.634658	2.427136	1.840923	2.634658	2.461992	0.755762	2.704015	2.620965	2.527293	1.870860	3.592308	2.496783	2.372288	2.011598	2.347491	2.477952	2.448501	0.842219	2.011598	2.217424	2.125026	2.124329	1.481770	3.166651	3.782129	3.071637	2.634658	0.677067	3.985935	3.240254	0.715220	3.782129	2.820173	2.196215	2.149537	1.987236	0.758123	0.541342	0.543537	2.437692
EscCo.40629_1-317	0.440865	2.480994	1.663711	0.000000	2.046006	2.435281	2.038848	1.948181	2.398218	2.045768	1.691667	1.909146	2.109287	1.836063	0.440865	0.001053	2.022077	2.038848	1.595488	0.000000	0.438522	2.076497	0.440865	2.635771	2.370179	1.423966	1.705732	2.069294	2.109287	2.425419	1.909146	2.040766	1.711881	2.023663	2.370179	0.437116	2.216767	2.073567	2.109287	0.711787	2.073567	1.934773	1.419329	2.115121	2.227670	2.130109	0.720556	2.497845	2.244383	2.363794	2.076497	2.370239	2.281196	2.091417	1.589596	2.076497	1.915710	2.535960	1.836063	0.451535	2.030188	2.616918	2.799021	2.073567	1.535787	2.707021	2.363352	1.401789	2.616918	2.209713	1.899639	2.535621	2.048866	1.451192	1.705732	1.712006	2.156130
CitRo.1_00831_1-316_BeL	2.117417	2.057079	2.107174	2.046006	0.000000	2.115973	2.232233	1.859936	2.164802	2.233487	1.923975	0.302051	2.323930	0.331895	2.112558	2.070666	2.284091	2.232233	2.218635	2.046006	2.106905	0.236295	2.112558	2.265088	2.164200	2.257794	1.932007	0.237735	2.323930	2.128358	0.302051	2.196708	1.938997	1.740223	2.164200	2.133328	2.211325	2.233578	2.323930	1.985767	2.233578	1.859936	2.257905	2.273285	1.753666	1.936139	2.004878	2.194723	1.904078	2.171548	0.236295	2.171668	1.915179	2.356612	2.225314	0.236295	0.301774	1.696386	0.331895	2.029266	1.727456	2.251230	1.592721	2.233578	2.112858	2.301215	2.083590	2.013896	2.251230	2.226126	0.297690	1.648998	0.239362	2.241831	1.932858	1.939128	2.301469
KlePn.2_39811_1-307_NEs	2.160864	2.604680	3.099165	2.435281	2.115973	0.000000	1.857345	2.074007	2.558532	1.870678	3.286501	1.949248	2.885517	2.044585	2.150914	2.471412	1.890705	1.857345	3.234332	2.435281	2.132901	2.176895	2.150914	2.034446	2.606363	2.859808	3.222337	2.140251	2.885517	0.005444	1.949248	1.841302	3.191219	1.566035	2.606363	2.144617	1.843846	1.883892	2.885517	2.057347	1.883892	2.072436	2.859808	2.033185	1.241653	1.204382	2.081517	1.974953	1.635613	2.618691	2.146738	2.624771	1.616758	2.879343	3.273207	2.146738	1.968916	1.476925	2.074376	2.239658	1.578633	2.016108	1.619619	1.883892	2.804735	2.032674	0.064264	2.761048	2.016108	1.828812	1.990822	1.478218	2.140556	2.912447	3.197017	3.202779	2.909875
EscCo.43711_1-319	1.938379	3.038896	2.909423	2.038848	2.232233	1.857345	0.000000	2.382785	2.511022	0.299407	2.497655	2.410047	3.256204	2.211130	1.921520	2.037378	0.046414	0.000000	3.093772	2.038848	1.939594	2.380613	1.921520	2.010600	2.438774	3.227116	2.441219	2.367718	3.256204	1.885054	2.410047	0.025499	2.427370	1.551944	2.438774	1.921623	0.369168	0.305458	3.256204	1.807899	0.305458	2.375407	3.233791	0.309305	1.790331	1.912564	1.810163	2.032998	2.159761	2.438774	2.360589	2.438774	2.182214	3.262389	3.100975	2.360589	2.416396	2.279597	2.230594	2.365673	1.557602	1.999983	1.786083	0.305458	2.722953	1.995147	1.852801	3.222405	1.999983	0.364966	2.398521	2.250976	2.336881	3.345572	2.420307	2.427531	3.376307
KlePn.2_28621_1-307_NEs	1.869604	2.303345	2.447834	1.948181	1.859936	2.074007	2.382785	0.000000	2.616498	2.328264	3.046309	2.150551	2.588488	2.059341	1.870219	1.930095	2.367041	2.382785	2.704608	1.948181	1.899697	2.144909	1.870219	1.893274	2.662576	2.987987	3.059776	2.147585	2.588488	2.075637	2.150551	2.330227	3.070282	1.456663	2.662576	1.876785	2.409460	2.328095	2.588488	1.665487	2.328095	0.004347	2.982089	2.480468	1.478144	1.599538	1.663977	1.817990	1.910650	2.656113	2.133291	2.603489	1.922760	2.644346	2.711990	2.133291	2.109836	1.693326	2.070995	2.061083	1.462408	1.874877	1.979993	2.328095	3.010793	1.893994	2.156234	2.852343	1.874877	2.396823	2.167821	1.705262	2.126847	2.966685	3.063900	3.070433	2.600882
SalEn.50014_3-315_BeL	2.309487	0.720545	2.369582	2.398218	2.164802	2.558532	2.511022	2.616498	0.000000	2.406521	2.583131	2.263650	1.061134	2.294765	2.297423	2.432717	2.566879	2.511022	2.759971	2.398218	2.319270	2.076507	2.297423	2.186394	0.017275	2.448315	2.617658	2.085021	1.061134	2.563682	2.263650	2.535806	2.609510	3.295142	0.017275	2.290722	2.579410	2.393227	1.061134	2.325474	2.393227	2.610030	2.434991	2.461560	3.249614	2.484791	2.340302	2.201040	2.796663	0.015098	2.071212	0.019458	2.807084	1.079909	2.766728	2.071212	2.304691	3.082480	2.291588	2.388686	3.300903	2.175361	3.121428	2.393227	2.316359	2.168693	2.469027	2.458550	2.175361	2.577729	2.273420	3.022216	2.083572	2.516430	2.603098	2.609658	1.065624
SalEn.13662_1-319_NEs	1.928228	2.756114	2.604059	2.045768	2.233487	1.870678	0.299407	2.328264	2.406521	0.000000	2.392526	2.376944	3.098808	2.375729	1.929098	2.025448	0.306123	0.299407	2.864488	2.045768	1.961834	2.375325	1.929098	2.026615	2.370590	2.698463	2.343400	2.383340	3.098808	1.913530	2.376944	0.286167	2.332438	1.630404	2.370590	1.943339	0.330931	0.012618	3.098808	1.741493	0.012618	2.335915	2.698605	0.019099	1.844598	1.708841	1.739820	1.997186	1.963185	2.377121	2.354704	2.332780	1.981995	3.122237	2.871855	2.354704	2.353004	1.947308	2.396982	2.294771	1.624630	2.008398	1.730303	0.012618	2.394784	1.996092	1.839867	2.752158	2.008398	0.328737	2.380438	1.938463	2.330618	2.698371	2.339730	2.346988	3.127900
