SalEn.3_4023_6-504_NEs	0.000000	1.472888	1.456773	1.223403	1.316711	1.772182	1.475331	1.534802	1.442507	1.782627	1.474097	1.238279	2.138740	1.479227	1.529923	0.418676	1.424637	0.005337	1.183394	1.197148	1.910060	1.208626	1.234818	1.245334	2.284791	1.875000	2.114617	1.749959	1.475331	1.884224	1.174983	1.221522	2.135114	0.653191	2.298007	1.217165	1.468400	1.441547	0.423560	1.239986	1.213901	1.202993	1.197030	1.272889	1.201840	1.326834	1.480798	1.468414	1.198990	1.172774	1.428305	1.328148	0.000000	1.273569	1.472888	1.456773	0.678457	1.319884	1.244048	1.257489	1.280559	1.679800	1.243607	1.303543	1.358757	0.006006	1.323165	1.320881	1.223403	2.138740	1.749959	1.475331	1.206681	1.886043	1.328428	1.579755	1.561883	1.179736	1.187242	1.468118	1.449894	1.843767	1.325176	1.304295	1.313124	1.243016	1.687485	1.268212	1.243207	1.234331	1.910060	1.185379	1.749959	1.475331	1.761609	1.235060	1.225637	1.275572	1.881711	1.339574	1.330022	1.324666	1.201913	1.223403	1.196950	2.308959	1.144881	1.151700	0.419232	1.184655	1.328428	1.287787	0.631042	2.124795	1.243548	1.890452	1.874431	1.328991	0.417621	1.225083	1.298341	1.887385	1.295723	1.236576	1.275052	1.292824	1.149188	1.324139	1.306898	1.875081	1.351465	2.112708	1.211056	1.954545	1.881711	2.284791	1.422104	1.238279	2.095689	1.197878	2.157845	2.284791	1.564715	1.584616	0.000000	1.198384	1.198902	1.301746	2.102540	2.000121	1.389976
EscCo.3_0861_1-272_NEs	1.472888	0.000000	1.132940	1.391801	1.393333	0.223921	1.282932	0.195385	1.111451	0.224424	1.282932	1.308477	1.768197	0.232163	1.181039	1.746589	1.785134	1.479661	1.709652	1.321880	2.100331	1.544517	1.235960	1.315092	2.257088	2.507613	1.715014	0.227328	1.295496	2.530174	1.523114	1.369492	1.668256	1.317966	2.258827	1.360961	0.030211	1.152623	1.708889	1.309295	1.380333	1.705765	1.644039	1.483214	1.452922	1.884204	0.017373	1.178959	1.497850	1.717109	1.810595	1.381167	1.472888	1.877438	0.001230	1.132940	1.357880	1.393333	1.477704	1.837244	1.902018	2.139814	1.588616	1.837411	1.569350	1.472888	1.884987	1.605209	1.391801	1.768197	0.227328	1.288286	1.713680	2.577322	1.868004	0.239469	1.187325	1.531071	1.638114	0.018679	1.146291	2.049583	1.859507	1.623205	1.829168	1.617373	2.185215	1.457605	1.586222	1.381292	2.100331	1.729746	0.227328	1.288286	1.883092	1.380194	1.373971	1.902018	2.552318	1.531718	1.588306	1.910751	1.679054	1.391801	1.671482	2.280362	1.509107	1.523577	1.716870	1.364025	1.868004	1.877141	1.314760	2.144885	1.586222	2.126293	2.033172	1.596585	1.727697	1.295050	1.803494	1.991388	1.648310	1.241468	1.719795	1.618937	1.374334	1.393436	1.644771	2.154957	1.861597	1.861102	1.537500	1.888070	2.552318	2.257088	1.783833	1.308477	1.886602	1.644039	1.779925	2.257088	0.237769	1.204433	1.472888	1.656365	1.638016	1.630645	1.727307	2.067250	1.764513
EscCo.3_0861_325-571_NEs	1.456773	1.132940	0.000000	1.448958	1.758738	1.021044	0.212038	1.047754	0.181934	1.025904	0.211986	1.676874	2.100896	1.108073	0.223419	1.553351	1.540489	1.456773	1.578648	1.585051	2.254028	1.412697	1.459373	1.683796	2.243269	2.239309	2.090873	1.036051	0.215565	2.329908	1.698323	1.625359	2.119358	1.440819	2.206248	1.551310	1.149315	0.041646	1.553297	1.654367	1.601106	1.828684	1.667313	1.592121	1.385578	1.718467	1.136808	0.031653	1.504998	1.811722	1.548036	1.788157	1.456773	1.653147	1.132940	0.000000	1.410760	1.758738	1.792390	1.811664	1.642668	1.824893	1.786613	1.679227	1.731399	1.450627	1.600918	1.447036	1.448958	2.100896	1.036051	0.215565	1.820780	2.368247	1.617647	1.104185	0.256957	1.698323	1.811741	1.126471	0.014982	2.171596	1.745538	1.633943	1.620732	1.701450	1.828469	1.615419	1.731501	1.616768	2.254028	1.572352	1.036051	0.215565	1.593850	1.475672	1.483253	1.642668	2.314501	1.728326	1.528548	1.591058	1.826538	1.448958	1.787450	2.153081	1.273376	1.268567	1.568800	1.730236	1.617647	1.652186	1.474498	1.981546	1.714261	2.318326	2.124649	1.468117	1.546574	1.673788	1.581570	2.159697	1.643684	1.471984	1.602552	1.652669	1.311232	1.790840	1.627343	2.267395	1.701762	1.784399	1.406377	2.069160	2.314501	2.243269	1.532963	1.676874	1.775725	1.667313	2.052665	2.243269	1.093676	0.255109	1.456773	1.485854	1.847647	1.671119	2.106276	2.188852	1.476767
SalEn.4_38661_1-495_BeL	1.223403	1.391801	1.448958	0.000000	0.921509	1.386030	1.560064	1.272386	1.368107	1.417954	1.560064	0.173865	1.852078	1.307402	1.449952	1.201452	0.927295	1.228097	1.035473	0.162880	1.771316	0.880366	0.182766	0.177347	1.993185	1.842770	1.840074	1.429279	1.552112	1.837349	0.943181	0.956137	1.858697	1.056699	2.012248	0.148284	1.421196	1.444174	1.192094	0.175461	0.958501	0.928801	0.795126	0.862264	0.918668	1.200003	1.405288	1.467203	0.860111	1.100254	0.930471	0.938972	1.223403	0.905383	1.391801	1.448958	1.074585	0.921509	0.898298	1.205853	0.906119	1.658925	0.880701	0.904122	1.122212	1.228571	0.880960	0.898995	0.000000	1.852078	1.429279	1.552112	1.015444	1.856123	0.896940	1.345657	1.467547	0.946604	1.035819	1.379392	1.442281	1.610397	1.213509	1.088901	0.901215	1.067538	1.680070	1.027466	0.891526	0.959031	1.771316	1.041825	1.429279	1.552112	1.632121	0.012198	0.008108	0.909283	1.856122	1.127303	0.855226	0.883462	1.019217	0.000000	1.024116	1.996013	0.933196	0.940794	1.186372	0.987485	0.899018	0.904477	1.174978	1.914359	0.896598	1.781355	1.754343	0.898791	1.191994	0.180442	0.913468	1.719994	1.093104	0.182838	1.203650	1.100246	0.931621	0.920749	1.097424	1.761216	0.902122	1.804218	0.873466	1.868703	1.856122	1.993185	0.924482	0.174698	1.801408	0.794022	1.868286	1.993185	1.352678	1.460076	1.223403	0.812680	1.036871	1.088862	1.852149	1.780279	0.931187
EscCo.51900_1-498	1.316711	1.393333	1.758738	0.921509	0.000000	1.535600	1.750115	1.625800	1.710863	1.556789	1.750115	0.913339	1.893651	1.505989	1.891570	1.393283	1.083592	1.316542	1.091900	0.946177	2.096027	1.072298	0.947343	0.916948	2.066408	2.072008	1.893570	1.535445	1.750115	2.102885	1.024215	1.084963	1.970165	1.243791	2.060806	0.915891	1.474423	1.647372	1.397622	0.914461	1.087621	1.064905	0.882472	1.228381	0.951540	1.283392	1.374675	1.715327	0.222509	1.113470	1.075020	0.022339	1.316711	1.046780	1.386489	1.758738	1.210881	0.000667	1.249906	1.231675	1.042883	1.978077	1.131289	1.074222	1.208245	1.307522	1.076825	1.163856	0.921509	1.893651	1.535445	1.750115	1.140997	2.128765	1.084360	1.497367	1.839104	1.020738	1.134118	1.414909	1.720619	2.032806	1.295818	1.199950	1.091306	1.133343	2.006487	1.085631	0.273039	1.098126	2.096027	1.082832	1.535445	1.750115	2.042706	0.914676	0.915157	1.046780	2.116655	1.194939	1.119852	1.077989	1.135825	0.921509	1.131856	2.077161	0.892069	0.893175	1.370934	1.127131	1.086882	1.033302	1.261343	1.976116	0.275064	2.119698	1.955768	1.158603	1.361477	0.926310	1.035759	1.955111	1.298977	0.946103	1.255405	1.314859	0.965701	0.012784	1.187386	2.089620	1.065346	1.949104	1.071611	2.024577	2.116655	2.066408	1.082604	0.913339	1.947942	0.885452	1.869256	2.066408	1.476589	1.822253	1.316711	0.943355	1.122533	1.215585	1.921065	2.064752	1.095997
SalEn.10763_1-276_NEs	1.772182	0.223921	1.021044	1.386030	1.535600	0.000000	1.173209	0.198832	1.020482	0.011003	1.173209	1.316559	1.655057	0.249069	1.092390	1.699889	1.636359	1.781446	1.659918	1.212289	2.101647	1.568630	1.310523	1.316559	2.035292	2.491256	1.625374	0.015891	1.184020	2.579319	1.558764	1.439760	1.596617	1.368570	2.014761	1.391322	0.226794	1.016503	1.734670	1.323136	1.451645	1.732815	1.634570	1.442760	1.303823	1.818741	0.220583	1.038669	1.488893	1.761018	1.662437	1.527577	1.772182	1.775909	0.223921	1.021044	1.390580	1.535600	1.592783	1.902462	1.797782	2.195278	1.621160	1.808044	1.693474	1.781446	1.889231	1.501197	1.386030	1.655057	0.015891	1.177862	1.592376	2.570922	1.872152	0.280363	1.029773	1.566806	1.561385	0.214058	1.043534	2.372840	1.795665	1.546760	1.832388	1.601218	2.262783	1.517427	1.468487	1.389763	2.101647	1.678565	0.015891	1.177862	2.021015	1.386390	1.380432	1.797782	2.546055	1.640132	1.526776	1.913732	1.599805	1.386030	1.570281	1.996144	1.394336	1.388577	1.699631	1.487919	1.872152	1.798689	1.381700	1.880763	1.461089	2.128503	2.149088	1.492348	1.728367	1.308072	1.816197	2.135809	1.666871	1.303788	1.741756	1.638390	1.355134	1.535883	1.567980	2.118339	1.918161	1.868134	1.561600	1.933421	2.546055	2.035292	1.618854	1.316559	1.907045	1.634570	1.682728	2.035292	0.275086	1.044302	1.772182	1.561737	1.568915	1.537139	1.628185	2.328191	1.600210
SalEn.10763_325-573_NEs	1.475331	1.282932	0.212038	1.560064	1.750115	1.173209	0.000000	1.173328	0.177317	1.196064	0.005370	1.627890	1.827676	1.279901	0.198777	1.485150	1.623173	1.475331	1.484005	1.543173	2.281465	1.474520	1.557821	1.627890	1.983446	2.254333	1.838496	1.170768	0.004025	2.319802	1.654398	1.922146	1.909772	1.464414	1.984796	1.574957	1.276615	0.217066	1.485604	1.620768	1.940084	1.735239	1.738327	1.517756	1.510298	1.721541	1.288028	0.226708	1.778119	1.571569	1.640216	1.811695	1.475331	1.572589	1.282932	0.212038	1.465254	1.750115	1.670048	1.900473	1.562355	2.044424	1.519278	1.629044	1.623534	1.469046	1.624637	1.361888	1.560064	1.827676	1.170768	0.004025	1.716673	2.298463	1.605029	1.313324	0.220549	1.654398	1.652003	1.263388	0.212290	2.030118	1.737786	1.595361	1.600656	1.575870	2.024210	1.803390	1.797403	1.915047	2.281465	1.463827	1.170768	0.004025	1.662508	1.590348	1.583413	1.562355	2.302970	1.630537	1.500102	1.621511	1.633078	1.560064	1.650168	1.922396	1.380995	1.375086	1.499801	1.961829	1.605029	1.580056	1.476372	1.913144	1.779184	2.298202	2.058142	1.386442	1.478271	1.672683	1.451868	2.093302	1.598026	1.556414	1.570122	1.624476	1.391242	1.806627	1.604678	2.243808	1.718121	1.621696	1.468177	1.965526	2.302970	1.983446	1.593072	1.627890	1.593718	1.738327	1.790351	1.983446	1.341270	0.222373	1.475331	1.439986	1.667170	1.633728	1.833062	2.042502	1.560300
CitRo.1_07941_1-275_NEs	1.534802	0.195385	1.047754	1.272386	1.625800	0.198832	1.173328	0.000000	0.983217	0.194496	1.178199	1.281545	1.874352	0.212720	1.064688	1.618497	1.798848	1.534802	1.545592	1.149564	2.131588	1.539583	1.183972	1.288112	2.096258	1.977929	1.874352	0.194221	1.184650	2.064582	1.517124	1.432513	1.810537	1.282357	2.044253	1.212096	0.178672	1.083387	1.626180	1.282349	1.444346	1.719426	1.547570	1.401532	1.278725	1.804346	0.198502	1.064957	1.496822	1.622096	1.818479	1.622883	1.534802	1.913142	0.195385	1.047754	1.313076	1.625800	1.502750	1.694516	1.939015	2.078175	1.618856	1.941687	1.551721	1.534802	1.914033	1.514478	1.272386	1.874352	0.194221	1.178199	1.576787	2.051467	1.966235	0.208268	1.073423	1.525293	1.538751	0.195651	1.059955	2.008883	1.780790	1.440640	1.939803	1.531068	2.105548	1.444291	1.501454	1.389748	2.131588	1.563141	0.194221	1.178199	1.730449	1.256664	1.251084	1.939015	2.035836	1.514385	1.442851	1.941116	1.592535	1.272386	1.554658	2.055249	1.410261	1.423411	1.618263	1.426854	1.966235	1.948583	1.312695	2.099318	1.501454	2.138457	1.963442	1.512341	1.635424	1.267434	1.926706	1.913866	1.464771	1.189299	1.536996	1.432456	1.302227	1.632730	1.471703	2.135943	1.972028	1.967001	1.532541	1.704550	2.035836	2.096258	1.798848	1.281545	1.996015	1.547570	1.947407	2.096258	0.208266	1.079472	1.534802	1.565188	1.561186	1.415460	1.879169	1.891792	1.776251
CitRo.1_07941_325-568_NEs	1.442507	1.111451	0.181934	1.368107	1.710863	1.020482	0.177317	0.983217	0.000000	1.030236	0.184206	1.575994	1.996663	1.085836	0.158915	1.444368	1.462518	1.442507	1.327241	1.466793	2.090325	1.356998	1.347588	1.582779	2.138333	2.114016	2.008130	1.036582	0.175571	2.194617	1.560878	1.809540	1.930260	1.296612	2.148629	1.489002	1.091789	0.185706	1.445062	1.569208	1.783319	1.592995	1.508282	1.443281	1.305258	1.611769	1.120754	0.193857	1.616000	1.488624	1.469507	1.759126	1.442507	1.462746	1.111451	0.181934	1.305574	1.710863	1.581575	1.779575	1.446706	1.842756	1.762817	1.524023	1.556943	1.436457	1.422870	1.350604	1.368107	1.996663	1.036582	0.175571	1.616943	2.171044	1.498441	1.016297	0.200086	1.560878	1.589133	1.089527	0.181891	2.061815	1.637481	1.493927	1.500941	1.520923	1.862765	1.743214	1.650181	1.824132	2.090325	1.317129	1.036582	0.175571	1.475607	1.392581	1.392581	1.446706	2.173683	1.556957	1.410094	1.407768	1.595353	1.368107	1.588413	2.105199	1.242481	1.232231	1.457448	1.900477	1.498441	1.441777	1.411882	2.056274	1.633623	2.108619	1.815399	1.367599	1.437956	1.618648	1.416961	1.821433	1.493060	1.346445	1.572572	1.500559	1.292107	1.737672	1.489211	2.099971	1.631955	1.676574	1.350911	1.810253	2.173683	2.138333	1.469007	1.575994	1.687383	1.508282	1.951717	2.138333	1.029728	0.198310	1.442507	1.391586	1.596472	1.519254	2.023419	1.983356	1.427345
SalEn.52071_1-276_NEs	1.782627	0.224424	1.025904	1.417954	1.556789	0.011003	1.196064	0.194496	1.030236	0.000000	1.196064	1.339803	1.674904	0.247462	1.097532	1.740353	1.661622	1.791890	1.689344	1.226625	2.058612	1.568986	1.327180	1.339803	2.052837	2.456129	1.644520	0.014685	1.207069	2.538980	1.531189	1.441127	1.624757	1.397015	2.031741	1.409688	0.225633	1.021343	1.776227	1.346503	1.453039	1.757557	1.645336	1.479397	1.299231	1.847663	0.224357	1.043577	1.508789	1.801559	1.687980	1.548665	1.782627	1.848939	0.224424	1.025904	1.419369	1.556789	1.641152	1.896563	1.873055	2.174071	1.663385	1.842545	1.704380	1.791890	1.899175	1.547024	1.417954	1.674904	0.014685	1.200793	1.625852	2.531433	1.908591	0.273455	1.049432	1.539092	1.593876	0.216138	1.048485	2.330856	1.823498	1.579478	1.867333	1.610088	2.241740	1.525680	1.482589	1.391061	2.058612	1.708499	0.014685	1.200793	1.968195	1.418334	1.412266	1.873055	2.508039	1.650677	1.527783	1.923839	1.633148	1.417954	1.603054	2.012902	1.413877	1.407902	1.740083	1.495911	1.908591	1.873529	1.403677	1.916836	1.475066	2.084621	2.114588	1.538202	1.770264	1.331133	1.903703	2.101889	1.680342	1.320329	1.791184	1.651067	1.356444	1.557113	1.585419	2.074660	1.948534	1.895686	1.562065	1.947064	2.508039	2.052837	1.644076	1.339803	1.935444	1.645336	1.702813	2.052837	0.271682	1.064210	1.782627	1.616507	1.601844	1.554222	1.647314	2.275152	1.600062
