CitRo.1_09981_1-374_NEs	0.000000	0.437342	0.187820	0.482837	0.482082	0.438732	0.530145	0.436771	0.443059	0.577110	0.185721	0.474821	0.413241	0.546995	0.665451	0.445871	0.447298	0.539300	0.406842	0.490187	0.474821	0.534518	0.572825	0.545087	0.414722	0.507670	0.487167	0.437342	0.505779	0.480833	0.474821	0.465715	0.482837	0.416361	0.546995	0.488388	0.501247	0.549463	0.471023	0.487167	0.427529	0.444973	0.541309	0.184535	0.447298	0.679959	0.539308	0.507670	0.414748	0.489676	0.502866	0.438249	0.507670	0.533183	0.548171	0.679959	0.558809	0.503782	0.482253	0.560916	0.259990	0.546995	0.467432	0.562050	0.530798	0.192998	0.482837	0.528363	0.446860	0.184535	0.485316	0.447298	0.460325	0.467456	0.439367	0.506328	0.528845	0.392105	0.431962	0.456869	0.679959
SalEn.2_MW15671_1-362_NEs	0.437342	0.000000	0.432107	0.418618	0.416820	0.407286	0.506678	0.389036	0.404242	0.507174	0.445557	0.393093	0.213990	0.526695	0.557662	0.385236	0.400145	0.434855	0.369182	0.302186	0.393093	0.391237	0.447925	0.524804	0.386684	0.537303	0.414008	0.000000	0.535349	0.414846	0.393093	0.426892	0.418618	0.388271	0.526695	0.300820	0.487761	0.503780	0.415281	0.414008	0.395756	0.008338	0.526700	0.443864	0.400145	0.557656	0.433210	0.537303	0.393994	0.492451	0.468171	0.406795	0.537303	0.361071	0.509569	0.557656	0.548999	0.400845	0.402311	0.531672	0.429447	0.526695	0.431761	0.552207	0.497259	0.436715	0.418618	0.520535	0.403868	0.443864	0.293815	0.400145	0.475661	0.390715	0.000000	0.539862	0.510903	0.204435	0.402471	0.477425	0.557656
EscCo.4_02960_1-362_NEs	0.187820	0.432107	0.000000	0.497128	0.493972	0.480470	0.556916	0.467092	0.472024	0.576790	0.023419	0.477289	0.422824	0.570704	0.667254	0.467819	0.486581	0.537428	0.460161	0.497827	0.477289	0.477902	0.513026	0.568744	0.418858	0.511281	0.495582	0.432107	0.513175	0.489078	0.477289	0.486117	0.497128	0.420532	0.570704	0.499635	0.509502	0.566648	0.483076	0.495582	0.459765	0.431691	0.567496	0.022471	0.486581	0.681474	0.533645	0.511281	0.431508	0.528703	0.545009	0.432228	0.511281	0.531864	0.570455	0.681474	0.540089	0.508775	0.481096	0.534648	0.291893	0.570704	0.489653	0.539495	0.552489	0.022484	0.497128	0.524491	0.461948	0.022471	0.496293	0.486581	0.528985	0.471009	0.434116	0.510732	0.559472	0.396821	0.473369	0.528977	0.681474
SalEn.4_14741_1-377_NEs	0.482837	0.418618	0.497128	0.000000	0.296581	0.412290	0.490982	0.386822	0.095287	0.554424	0.509086	0.377210	0.414224	0.514393	0.523339	0.382104	0.441093	0.343648	0.237543	0.455811	0.375781	0.370279	0.390628	0.514367	0.387090	0.537611	0.300330	0.418618	0.533890	0.296360	0.375781	0.344809	0.000000	0.388605	0.514393	0.454123	0.510591	0.490138	0.284113	0.300330	0.382506	0.417003	0.519874	0.507252	0.441093	0.525844	0.337512	0.537611	0.397024	0.457672	0.436886	0.400777	0.537611	0.517304	0.491943	0.525844	0.582608	0.372072	0.376597	0.528907	0.454707	0.514393	0.346171	0.580031	0.476577	0.500486	0.000000	0.493360	0.088169	0.507252	0.451185	0.441093	0.444061	0.373766	0.418618	0.536325	0.493278	0.399539	0.418441	0.442378	0.525844
EscCo.4_02416_1-377_NEs	0.482082	0.416820	0.493972	0.296581	0.000000	0.441978	0.467527	0.427306	0.306634	0.564759	0.486746	0.373855	0.442692	0.469797	0.536054	0.412341	0.474978	0.422416	0.256449	0.472577	0.372403	0.425470	0.404589	0.468024	0.441032	0.546985	0.017017	0.416820	0.545102	0.013385	0.372403	0.328152	0.296581	0.437755	0.469797	0.472577	0.527653	0.465762	0.264099	0.017017	0.412601	0.418423	0.473344	0.488555	0.474978	0.532571	0.418570	0.546985	0.445167	0.506461	0.498212	0.439660	0.546985	0.542186	0.467537	0.532571	0.580738	0.417050	0.374754	0.553144	0.462206	0.469797	0.326793	0.580074	0.464305	0.491676	0.296581	0.500614	0.304834	0.488555	0.467822	0.474978	0.478615	0.374162	0.416820	0.545699	0.469786	0.409456	0.440346	0.473308	0.532571
SalEn.12250_1-378_NEs	0.438732	0.407286	0.480470	0.412290	0.441978	0.000000	0.537257	0.228872	0.403870	0.583845	0.481460	0.436778	0.409185	0.557149	0.541603	0.235200	0.023101	0.440120	0.392064	0.497303	0.428148	0.487279	0.499574	0.555226	0.231740	0.560197	0.438782	0.407286	0.558258	0.435141	0.428148	0.442371	0.412290	0.234213	0.557149	0.495529	0.553306	0.536094	0.443097	0.438782	0.241246	0.406432	0.555205	0.483241	0.023101	0.544587	0.436899	0.560197	0.226740	0.470158	0.484823	0.238968	0.560197	0.554321	0.536086	0.544587	0.603653	0.444157	0.426135	0.604178	0.422700	0.557149	0.442358	0.597146	0.517129	0.487329	0.412290	0.513339	0.404667	0.483241	0.497810	0.023101	0.484100	0.429319	0.407286	0.561555	0.535951	0.388239	0.016935	0.480551	0.544587
EscCo.3_0264_1-351_BeL	0.530145	0.506678	0.556916	0.490982	0.467527	0.537257	0.000000	0.537288	0.465465	0.608495	0.555075	0.537906	0.503234	0.248656	0.560451	0.573473	0.513620	0.550180	0.478721	0.524933	0.537906	0.530240	0.520726	0.246050	0.550333	0.595580	0.477130	0.506678	0.599826	0.468973	0.537906	0.499028	0.490982	0.550333	0.248656	0.523066	0.586943	0.018309	0.491021	0.477130	0.570134	0.503003	0.245130	0.557004	0.513620	0.553570	0.543240	0.595580	0.560077	0.252039	0.258821	0.567139	0.595580	0.519197	0.020258	0.553570	0.597554	0.580882	0.530716	0.576116	0.521405	0.248656	0.499005	0.594822	0.022209	0.558348	0.490982	0.551691	0.465019	0.557004	0.520984	0.513620	0.285681	0.530413	0.506678	0.594869	0.001905	0.495950	0.539132	0.285678	0.553570
CitRo.1_23481_1-372_NEs	0.436771	0.389036	0.467092	0.386822	0.427306	0.228872	0.537288	0.000000	0.380770	0.532735	0.482321	0.429698	0.413183	0.548516	0.516909	0.253238	0.249023	0.420904	0.353690	0.523457	0.429698	0.481665	0.506668	0.546577	0.179911	0.528744	0.417045	0.389036	0.526846	0.420589	0.429698	0.406409	0.386822	0.178766	0.548516	0.521633	0.505058	0.534967	0.421647	0.417045	0.240830	0.392923	0.546586	0.480526	0.249023	0.509504	0.419331	0.528744	0.183948	0.470649	0.523196	0.183727	0.528744	0.527304	0.534223	0.509504	0.603064	0.401186	0.424645	0.605902	0.434985	0.548516	0.406397	0.604376	0.528552	0.478250	0.386822	0.494611	0.384909	0.480526	0.524005	0.249023	0.456211	0.416602	0.389036	0.529346	0.539776	0.404492	0.225212	0.451023	0.509504
SalEn.51341_1-383_BeL	0.443059	0.404242	0.472024	0.095287	0.306634	0.403870	0.465465	0.380770	0.000000	0.533542	0.483577	0.379392	0.407403	0.509342	0.513875	0.371262	0.429757	0.355828	0.231990	0.445726	0.379392	0.402356	0.403258	0.509317	0.384846	0.520075	0.310408	0.404242	0.516426	0.307733	0.379392	0.325455	0.095287	0.386365	0.509342	0.444060	0.492923	0.469006	0.272683	0.310408	0.364498	0.401064	0.505683	0.481800	0.429757	0.515408	0.352411	0.520075	0.382837	0.436465	0.427572	0.393722	0.520075	0.496249	0.461947	0.515408	0.580914	0.380257	0.392482	0.523870	0.432522	0.509342	0.326771	0.580275	0.454132	0.475218	0.095287	0.481137	0.008766	0.481800	0.442834	0.429757	0.437139	0.384033	0.404242	0.518796	0.467677	0.385348	0.407583	0.433802	0.515408
KlePn.1_03445_1-324_NEs	0.577110	0.507174	0.576790	0.554424	0.564759	0.583845	0.608495	0.532735	0.533542	0.000000	0.583491	0.482535	0.489293	0.581485	0.682644	0.476898	0.545040	0.518641	0.482367	0.544009	0.482535	0.536910	0.520632	0.579245	0.532123	0.574976	0.564733	0.507174	0.570566	0.561182	0.482535	0.495632	0.554424	0.529978	0.581485	0.544009	0.009344	0.604554	0.521982	0.564733	0.473849	0.497846	0.585973	0.581250	0.545040	0.682644	0.516574	0.574976	0.542471	0.518138	0.557585	0.559572	0.574976	0.658802	0.597675	0.682644	0.489633	0.517651	0.485584	0.449663	0.571340	0.581485	0.497600	0.487150	0.601493	0.582009	0.554424	0.561826	0.530253	0.581250	0.534530	0.545040	0.487301	0.483957	0.507174	0.573495	0.609305	0.504460	0.564816	0.483251	0.682644
