EscCo.3_0861_1-268_NEs	0.000000	1.092232	0.229162	1.215925	0.225726	1.199640	0.196954	1.092856	0.226270	1.199640	0.030643	1.100695	0.236278	1.179368	0.018938	1.101596	0.229162	1.204506	0.229162	1.204506	0.001247	1.092232	0.017610	1.137265
EscCo.3_0861_324-575_NEs	1.092232	0.000000	1.037609	0.211637	1.026903	0.208201	1.045216	0.178979	1.027953	0.208135	1.119878	0.040633	1.052771	0.221189	1.086565	0.014626	1.037609	0.211637	1.037609	0.211637	1.092232	0.000000	1.095575	0.030892
SalEn.2_MW08691_1-271_NEs	0.229162	1.037609	0.000000	1.118164	0.016145	1.103692	0.193939	1.008085	0.014922	1.103692	0.232975	1.023592	0.250579	1.080327	0.225776	1.060015	0.000000	1.108033	0.000000	1.108033	0.229162	1.037609	0.229055	1.050462
SalEn.2_MW08691_323-577_NEs	1.215925	0.211637	1.118164	0.000000	1.125044	0.003934	1.162927	0.178112	1.146677	0.009204	1.225268	0.220394	1.201697	0.201927	1.198530	0.215720	1.118164	0.000000	1.118164	0.000000	1.215925	0.211637	1.225087	0.229862
SalEn.10763_1-271_NEs	0.225726	1.026903	0.016145	1.125044	0.000000	1.110573	0.198626	0.992458	0.011181	1.110573	0.226169	1.013071	0.250914	1.067993	0.215735	1.049078	0.016145	1.114914	0.016145	1.114914	0.225726	1.026903	0.222298	1.039665
SalEn.10763_323-576_NEs	1.199640	0.208201	1.103692	0.003934	1.110573	0.000000	1.151123	0.179845	1.131957	0.005249	1.208715	0.216950	1.199028	0.200236	1.182415	0.212285	1.103692	0.003934	1.103692	0.003934	1.199640	0.208201	1.208753	0.226373
CitRo.1_07941_1-271_NEs	0.196954	1.045216	0.193939	1.162927	0.198626	1.151123	0.000000	1.005910	0.194249	1.155770	0.177462	1.067296	0.212132	1.085161	0.197247	1.054305	0.193939	1.155770	0.193939	1.155770	0.196954	1.045216	0.200092	1.063731
CitRo.1_07941_324-570_NEs	1.092856	0.178979	1.008085	0.178112	0.992458	0.179845	1.005910	0.000000	1.002248	0.186649	1.095606	0.182665	1.070107	0.159961	1.071797	0.178924	1.008085	0.178112	1.008085	0.178112	1.092856	0.178979	1.101633	0.190656
SalEn.52071_1-271_NEs	0.226270	1.027953	0.014922	1.146677	0.011181	1.131957	0.194249	1.002248	0.000000	1.131957	0.225011	1.014093	0.249310	1.073261	0.217874	1.050168	0.014922	1.136370	0.014922	1.136370	0.226270	1.027953	0.226165	1.040734
SalEn.52071_323-576_NEs	1.199640	0.208135	1.103692	0.009204	1.110573	0.005249	1.155770	0.186649	1.131957	0.000000	1.208715	0.220318	1.199028	0.205374	1.182415	0.208805	1.103692	0.009204	1.103692	0.009204	1.199640	0.208135	1.208753	0.226301
EscCo.4_03200_1-268_NEs	0.030643	1.119878	0.232975	1.225268	0.226169	1.208715	0.177462	1.095606	0.225011	1.208715	0.000000	1.121858	0.222212	1.152908	0.022849	1.119663	0.232975	1.213658	0.232975	1.213658	0.031939	1.119878	0.041077	1.166566
