EscCo.1_04639_1-322_NEs	0.000000	0.011473	0.248013	0.177024	0.027406	0.252470	0.183563	0.179572	0.003109	0.166026	0.180679	0.179572	0.179572
EscCo.2_4509_1-322_Ess	0.011473	0.000000	0.239504	0.172881	0.022017	0.243920	0.183620	0.179628	0.011488	0.164029	0.180735	0.179628	0.179628
KlePn.2_01701_1-320_Ess	0.248013	0.239504	0.000000	0.199603	0.247573	0.006309	0.236359	0.234877	0.244772	0.205805	0.233598	0.234877	0.234877
EntCo.1_42620_15-336_Ess	0.177024	0.172881	0.199603	0.000000	0.179358	0.202102	0.189396	0.186685	0.174170	0.161552	0.189419	0.186685	0.186685
EscCo.3_04293_1-322_Ess	0.027406	0.022017	0.247573	0.179358	0.000000	0.252020	0.190399	0.186372	0.026338	0.173210	0.186147	0.186372	0.186372
KlePn.1_02035_1-320_Ess	0.252470	0.243920	0.006309	0.202102	0.252020	0.000000	0.234710	0.233232	0.249206	0.205922	0.231956	0.233232	0.233232
SalEn.54400_1-322_Ess	0.183563	0.183620	0.236359	0.189396	0.190399	0.234710	0.000000	0.011448	0.187767	0.164238	0.007272	0.011448	0.011448
SalEn.3_4285_1-322_Ess	0.179572	0.179628	0.234877	0.186685	0.186372	0.233232	0.011448	0.000000	0.183752	0.164168	0.008312	0.000000	0.000000
EscCo.44160_1-322_Ess	0.003109	0.011488	0.244772	0.174170	0.026338	0.249206	0.187767	0.183752	0.000000	0.166027	0.184860	0.183752	0.183752
CitRo.1_32221_1-323_Ess	0.166026	0.164029	0.205805	0.161552	0.173210	0.205922	0.164238	0.164168	0.166027	0.000000	0.164257	0.164168	0.164168
SalEn.14118_1-322_Ess	0.180679	0.180735	0.233598	0.189419	0.186147	0.231956	0.007272	0.008312	0.184860	0.164257	0.000000	0.008312	0.008312
SalEn.4_42961_1-322_Ess	0.179572	0.179628	0.234877	0.186685	0.186372	0.233232	0.011448	0.000000	0.183752	0.164168	0.008312	0.000000	0.000000
SalEn.2_MW42961_1-322_Ess	0.179572	0.179628	0.234877	0.186685	0.186372	0.233232	0.011448	0.000000	0.183752	0.164168	0.008312	0.000000	0.000000
