EscCo.2_49700_1-529_NEs	0.000000	1.060076	2.257181	1.358029	1.266177	0.993315	1.331975	1.245929	1.326644	1.251744	0.010113	0.141484	0.149323	1.459829	1.212930	2.287752	1.066827	1.102064	0.148551	1.033349	2.289808	0.147775	2.434043	2.289808	1.459829	1.219802	2.031296	1.363393	1.264120	2.441424	0.024886	2.444169	0.010113	0.147029	1.192837	1.591650	1.115527	1.514623	1.448596	1.201407	2.053552	1.125364	1.625972	1.625281	1.102064	0.148451	0.127417	2.303151	2.077025	1.748841	1.066827	2.279610	1.133760	1.513462	2.014973	1.623779	1.408872	1.216169	1.125364	1.625972	1.905807	1.125390	1.644518	2.434043	2.197786	1.358029	1.266177	1.123324	1.517383	1.857484	1.369194	1.266177	0.147029	1.066827	2.212843	1.140414	1.028452	1.452299	2.138024	1.771691	1.122751	1.500293	0.147911	1.102556	1.139398	0.016509	2.434043	1.133760	1.513462	2.040390	1.125364	1.625972	1.203302	1.591650	1.574606	1.472341	1.236322	1.358029	1.266177	1.102064	1.120409	1.636447	2.212994	2.315185	1.056044	2.212994	2.388879	1.425414	1.201407
SalEn.54046_1-542_NEs	1.060076	0.000000	2.222717	1.374496	1.399238	0.159289	1.351039	1.314794	1.356464	1.314794	1.056737	1.026021	0.995709	1.349080	1.416044	2.711988	0.018728	0.180992	1.083132	0.189763	2.251448	1.081379	2.305321	2.251448	1.349080	1.408897	1.870842	1.356830	1.403440	2.277486	1.061216	2.316371	1.056737	1.081379	1.358788	1.329071	1.533038	1.348002	1.382022	1.386372	2.019078	1.414857	1.468379	1.505305	0.180992	0.991249	1.031345	2.236035	2.461121	2.092373	0.018728	2.526085	1.502383	1.373519	2.388233	1.545227	1.347036	1.319881	1.414857	1.468379	2.593803	1.401694	1.468379	2.305321	2.417106	1.374496	1.399238	1.493627	1.365779	2.386291	1.362718	1.421655	1.081379	0.018728	2.418023	0.191431	1.315013	1.313751	1.877324	2.106065	1.471447	1.364497	1.076747	0.177820	0.190240	1.051028	2.305321	1.502383	1.373519	2.027083	1.414857	1.468379	1.332656	1.329071	1.567111	1.365875	1.394315	1.374496	1.399238	0.182564	1.401694	1.476139	2.402848	2.169391	0.015573	2.402848	2.234866	1.353902	1.386372
EntCo.1_39880_1-527_NEs	2.257181	2.222717	0.000000	1.814838	2.198455	2.248978	1.712944	2.227929	1.692800	2.237659	2.291964	2.322936	2.177909	1.708555	2.202300	2.222265	2.203542	2.164624	2.222936	2.149939	0.370836	2.254232	0.401360	0.371835	1.708555	2.202300	2.483169	1.778621	2.171213	0.400388	2.280657	0.401362	2.291964	2.254232	2.436429	1.885022	2.339847	1.933885	1.723182	2.194174	2.022670	2.235348	1.948127	2.084727	2.164624	2.157066	2.277918	0.366190	0.347250	1.991792	2.203542	1.932605	2.353035	1.962085	0.349249	2.158526	1.673367	2.102908	2.235348	1.948127	1.917462	2.223438	1.941915	0.401360	1.979716	1.805426	2.198455	2.321910	1.884587	1.890542	1.784295	2.195951	2.254232	2.203542	1.982066	2.177975	2.202762	1.952806	0.836729	2.006679	2.437768	1.948854	2.255251	2.137339	2.154374	2.346667	0.401360	2.353035	1.962085	2.026015	2.235348	1.948127	2.477730	1.874960	2.134522	1.709872	2.176832	1.814838	2.198455	2.174691	2.235348	1.955725	1.990859	0.369269	2.198898	1.990859	0.353135	1.699988	2.194174
SalEn.2_MW45241_2-275_NEs	1.358029	1.374496	1.814838	0.000000	1.447791	1.398055	0.154886	1.389945	0.153222	1.389945	1.369138	1.366798	1.429614	0.129620	1.380800	3.155218	1.365055	1.284910	1.414940	1.402767	1.684408	1.397008	1.751809	1.684408	0.129620	1.380800	2.191685	0.012318	1.478239	1.706762	1.287315	1.760675	1.369138	1.397008	0.881931	1.169029	0.946420	1.166678	0.133636	1.363822	2.186492	0.918785	1.226206	1.619373	1.284910	1.436092	1.391231	1.719927	1.817179	2.264180	1.365055	2.881938	0.938308	1.170153	1.796361	1.643604	0.143722	1.372000	0.918785	1.226206	2.683489	0.918305	1.226206	1.751809	3.321331	0.001223	1.447791	0.918291	1.196826	2.144653	0.004906	1.447791	1.397008	1.365055	3.300287	1.415111	0.815283	1.106985	1.924072	2.277612	0.935203	1.145844	1.397008	1.302636	1.407740	1.356901	1.751809	0.938308	1.170153	2.186492	0.918785	1.226206	0.865084	1.174851	1.431918	0.128378	1.385749	0.000000	1.447791	1.276349	0.914727	1.232461	3.371824	1.683702	1.357084	3.371824	1.659441	0.126560	1.363822
SalEn.2_MW45241_283-546_NEs	1.266177	1.399238	2.198455	1.447791	0.000000	1.454765	1.398206	0.107642	1.390767	0.107642	1.248928	1.197172	1.315588	1.393046	0.115051	1.691428	1.399780	1.386628	1.338839	1.346304	2.093077	1.361769	2.315651	2.093077	1.393046	0.113590	3.116986	1.432206	0.012759	2.280878	1.225613	2.290595	1.248928	1.361769	1.330139	1.184544	1.390433	1.240116	1.445517	0.104764	2.535702	1.421019	1.253764	2.049163	1.386628	1.311063	1.382835	2.093567	2.056876	1.980286	1.399780	2.104280	1.406914	1.240783	1.980011	2.033294	1.413042	0.113619	1.421019	1.253764	2.285633	1.429701	1.255271	2.315651	2.101422	1.438655	0.000000	1.378960	1.245814	2.108300	1.430660	0.005079	1.361769	1.399780	2.083921	1.328358	1.318191	1.097957	2.063456	1.893429	1.389651	1.213669	1.355419	1.377619	1.342400	1.226525	2.315651	1.406914	1.240783	2.535702	1.421019	1.253764	1.321464	1.189655	1.702822	1.446279	0.109558	1.447791	0.000000	1.394149	1.421019	1.240431	2.101422	2.164648	1.407304	2.101422	2.425725	1.416971	0.106238
CitRo.1_44661_1-542_NEs	0.993315	0.159289	2.248978	1.398055	1.454765	0.000000	1.316327	1.355713	1.326991	1.355713	0.995156	0.996995	0.969376	1.391060	1.439584	2.642214	0.159333	0.168577	1.048524	0.162118	2.402095	1.049220	2.310489	2.402095	1.391060	1.432259	1.949208	1.393094	1.476909	2.272095	0.987820	2.304811	0.995156	1.049220	1.370559	1.291656	1.404550	1.345676	1.450987	1.432502	2.017117	1.376365	1.415738	1.392814	0.168577	0.971423	0.983122	2.425168	2.269592	2.096795	0.159333	2.522769	1.378146	1.370952	2.247698	1.419705	1.319765	1.364085	1.376365	1.415738	2.593060	1.370124	1.393953	2.310489	2.404508	1.398055	1.454765	1.398973	1.336966	2.299747	1.399155	1.478175	1.049220	0.159333	2.411055	0.186017	1.269016	1.274938	1.781650	2.111111	1.380017	1.320963	1.044654	0.165483	0.183905	0.984985	2.310489	1.378146	1.370952	2.025263	1.376365	1.415738	1.343948	1.291656	1.524481	1.426649	1.458466	1.398055	1.454765	0.168598	1.370124	1.416098	2.389767	2.340912	0.157723	2.389767	2.143339	1.421537	1.432502
KlePn.1_02324_2-276_NEs	1.331975	1.351039	1.712944	0.154886	1.398206	1.316327	0.000000	1.315719	0.001221	1.315719	1.342719	1.306086	1.349852	0.142330	1.318706	3.020315	1.329293	1.234934	1.465602	1.321753	1.762087	1.460880	1.768726	1.762087	0.142330	1.318706	2.171517	0.142855	1.409902	1.722341	1.351590	1.795440	1.342719	1.460880	0.858317	1.172074	0.966688	1.166262	0.151297	1.318827	2.136907	0.947918	1.213074	1.495839	1.234934	1.355665	1.335057	1.775375	1.789352	2.120314	1.329293	2.953119	0.953179	1.155148	1.735895	1.516801	0.140124	1.260101	0.947918	1.213074	2.430187	0.947402	1.214220	1.768726	3.248881	0.153363	1.398206	0.923715	1.186686	2.013009	0.148745	1.389385	1.460880	1.329293	3.122732	1.296454	0.891028	1.199391	1.875590	2.140600	0.949495	1.155937	1.460880	1.250660	1.296454	1.331044	1.768726	0.953179	1.155148	2.136907	0.947918	1.213074	0.871004	1.165053	1.420982	0.145419	1.363122	0.154886	1.398206	1.221120	0.947918	1.203535	3.197944	1.743478	1.334170	3.197944	1.668453	0.146785	1.318827
KlePn.1_02324_283-544_NEs	1.245929	1.314794	2.227929	1.389945	0.107642	1.355713	1.315719	0.000000	1.309239	0.002555	1.251657	1.268948	1.290241	1.319332	0.136629	1.602075	1.307723	1.356901	1.331814	1.332462	1.875479	1.346806	2.124671	1.875479	1.319332	0.135130	3.117887	1.367114	0.101642	2.095383	1.219769	2.104708	1.251657	1.346806	1.272834	1.180238	1.440921	1.242803	1.337210	0.127567	2.260523	1.521390	1.228671	2.093468	1.356901	1.299136	1.358885	1.884805	1.994198	2.035271	1.307723	1.998756	1.468910	1.243444	1.940528	2.125077	1.382639	0.112159	1.521390	1.228671	2.345669	1.530212	1.224425	2.124671	2.046125	1.381329	0.107642	1.422832	1.248399	2.145176	1.365696	0.104672	1.346806	1.307723	2.029844	1.317272	1.336267	1.104708	1.876227	1.962668	1.481084	1.246250	1.340571	1.364275	1.315913	1.221788	2.124671	1.468910	1.243444	2.260523	1.521390	1.228671	1.271651	1.190156	1.718355	1.358899	0.126338	1.389945	0.107642	1.364168	1.521390	1.215461	2.046125	1.880687	1.314706	2.046125	2.195211	1.332944	0.130579
KlePn.2_04711_2-276_NEs	1.326644	1.356464	1.692800	0.153222	1.390767	1.326991	0.001221	1.309239	0.000000	1.309239	1.337281	1.300740	1.344121	0.142201	1.312320	2.968426	1.334535	1.239249	1.458993	1.326698	1.751096	1.454303	1.747682	1.751096	0.142201	1.312320	2.151648	0.141225	1.402363	1.702152	1.346141	1.773943	1.337281	1.454303	0.856185	1.160390	0.964040	1.161704	0.151160	1.312438	2.119138	0.945362	1.208109	1.488505	1.239249	1.349852	1.329601	1.764142	1.777495	2.137783	1.334535	2.998201	0.950609	1.150691	1.724802	1.509232	0.138514	1.254244	0.945362	1.208109	2.462362	0.944848	1.209243	1.747682	3.294370	0.151703	1.390767	0.921276	1.182006	2.037738	0.147099	1.382033	1.454303	1.334535	3.172442	1.306915	0.884111	1.194513	1.862639	2.158385	0.946940	1.151447	1.454303	1.255072	1.306915	1.325753	1.747682	0.950609	1.150691	2.119138	0.945362	1.208109	0.868806	1.153453	1.406908	0.145288	1.356195	0.153222	1.390767	1.225311	0.945362	1.198661	3.241845	1.732787	1.339446	3.241845	1.658064	0.146652	1.312438
KlePn.2_04711_283-544_NEs	1.251744	1.314794	2.237659	1.389945	0.107642	1.355713	1.315719	0.002555	1.309239	0.000000	1.257480	1.275244	1.296278	1.319332	0.133600	1.620480	1.307723	1.356901	1.338088	1.332462	1.894782	1.353108	2.145722	1.894782	1.319332	0.132105	3.129062	1.367114	0.101642	2.116308	1.225526	2.125543	1.257480	1.353108	1.280449	1.185193	1.449107	1.247739	1.337210	0.124566	2.282480	1.530212	1.228671	2.093468	1.356901	1.305158	1.365132	1.904043	1.994198	2.035271	1.307723	1.998756	1.477294	1.248357	1.940528	2.125077	1.382639	0.112159	1.530212	1.228671	2.355783	1.539042	1.224425	2.145722	2.055710	1.381329	0.107642	1.431058	1.253294	2.164716	1.365696	0.104672	1.353108	1.307723	2.039313	1.317272	1.344090	1.104708	1.876227	1.962668	1.489484	1.251175	1.346865	1.364275	1.315913	1.227489	2.145722	1.477294	1.248357	2.282480	1.530212	1.228671	1.279317	1.195129	1.718355	1.358899	0.123335	1.389945	0.107642	1.364168	1.530212	1.215461	2.055710	1.899929	1.314706	2.055710	2.195211	1.332944	0.127569
