EscCo.2_34030_1-355_NEs	0.000000	1.852969	1.322205	0.437961	0.236731	0.438826	1.681976	1.571934	1.686141	0.239660	0.013285	0.235307	0.263520	0.264667	0.445061	0.423978	1.686141	0.437961	0.017117	0.015199	1.662939	1.651859	1.344817	1.318192	1.852365	1.701946	1.857540	1.709298	1.707993	0.239294	1.686141	0.218548	1.318920	1.684624	1.701946	1.770866	0.437961	1.442061	0.236731	1.644018	0.436581	1.697297	1.826597	0.432095	0.016160	1.852365
SalEn.12105_4-372_NEs	1.852969	0.000000	1.985580	2.008542	1.869832	1.978406	1.589184	2.599994	1.732800	1.912824	1.855243	1.878370	1.731776	1.745825	2.084618	2.134505	1.732800	2.008542	1.870066	1.860964	1.550858	1.550980	2.024600	2.273116	0.006368	1.566746	0.006368	1.730616	1.600026	1.903391	1.732800	1.769593	2.272520	1.582657	1.566746	1.868027	2.008542	2.315767	1.869832	1.567402	2.148809	1.738759	0.018339	1.983847	1.832884	0.006368
KlePn.2_30981_1-334_Ess	1.322205	1.985580	0.000000	1.372884	1.235875	1.359554	1.813196	1.333416	1.851164	1.236039	1.326086	1.233777	1.320897	1.307291	1.264654	1.367740	1.851164	1.372884	1.315341	1.334771	1.803995	1.796886	0.026482	1.688844	1.977139	1.800072	1.977139	1.826399	1.805765	1.232595	1.851164	1.342361	1.689722	1.831500	1.800072	1.753327	1.372884	0.277912	1.235875	1.710867	1.245454	1.837161	1.956971	1.364144	1.321493	1.977139
SalEn.3_2074_1-361_BeL	0.437961	2.008542	1.372884	0.000000	0.467821	0.005537	1.564302	1.653384	1.603323	0.465288	0.445137	0.459394	0.485471	0.481469	0.256458	0.271992	1.603323	0.000000	0.450272	0.441762	1.600177	1.605247	1.345946	1.371956	1.996463	1.553682	1.995214	1.585520	1.588846	0.470014	1.603323	0.464438	1.356871	1.590060	1.553682	1.736770	0.000000	1.418952	0.467821	1.546565	0.249256	1.597803	2.009487	0.008317	0.435116	1.996463
SalEn.2_MW38971_1-355_NEs	0.236731	1.869832	1.235875	0.467821	0.000000	0.466947	1.503345	1.449816	1.588110	0.007569	0.237988	0.000000	0.275603	0.276822	0.487129	0.452998	1.588110	0.467821	0.239292	0.235088	1.544492	1.533992	1.226766	1.471009	1.869203	1.498267	1.868575	1.569926	1.508782	0.007569	1.588110	0.197732	1.471081	1.508953	1.498267	1.744862	0.467821	1.291652	0.000000	1.578253	0.467671	1.576916	1.848359	0.468664	0.232939	1.869203
SalEn.12093_1-361_BeL	0.438826	1.978406	1.359554	0.005537	0.466947	0.000000	1.553311	1.663492	1.603323	0.464419	0.445996	0.458534	0.485485	0.481483	0.256866	0.269412	1.603323	0.005537	0.451125	0.442624	1.573893	1.578912	1.332927	1.362460	1.966405	1.542925	1.965320	1.585520	1.594083	0.469133	1.603323	0.460124	1.347532	1.578788	1.542925	1.730329	0.005537	1.405038	0.466947	1.536044	0.248373	1.597803	1.979632	0.008308	0.435985	1.966405
EscCo.1_00758_1-338_NEs	1.681976	1.589184	1.813196	1.564302	1.503345	1.553311	0.000000	1.803557	0.171512	1.519241	1.646275	1.520456	1.685217	1.686732	1.631569	1.667551	0.171512	1.564302	1.646499	1.640157	0.178670	0.177420	1.766070	1.652349	1.588672	0.002970	1.588672	0.164113	0.026096	1.513820	0.171512	1.659240	1.638563	0.012942	0.002970	0.905645	1.564302	1.492089	1.503345	0.156199	1.615553	0.165465	1.565726	1.537770	1.663252	1.588672
SalEn.54351_13-348_BeL	1.571934	2.599994	1.333416	1.653384	1.449816	1.663492	1.803557	0.000000	1.965877	1.454753	1.582187	1.463248	1.560733	1.571365	1.535019	1.594460	1.965877	1.653384	1.589367	1.599645	1.965058	1.971093	1.363703	1.680089	2.587142	1.810059	2.587142	1.944334	1.802110	1.464408	1.965877	1.625188	1.666573	1.841632	1.810059	1.551643	1.653384	1.346267	1.449816	1.839127	1.540896	1.960030	2.523609	1.647013	1.589261	2.587142
SalEn.2_MW08281_1-338_Ess	1.686141	1.732800	1.851164	1.603323	1.588110	1.603323	0.171512	1.965877	0.000000	1.612043	1.674119	1.590601	1.769756	1.778399	1.704561	1.613063	0.000000	1.603323	1.672614	1.667487	0.185575	0.184321	1.809038	1.599992	1.738606	0.170307	1.738606	0.011942	0.186136	1.599911	0.000000	1.685996	1.599992	0.175172	0.170307	0.936976	1.603323	1.581589	1.588110	0.169228	1.666637	0.006944	1.738303	1.608595	1.695142	1.738606
SalEn.13727_1-355_NEs	0.239660	1.912824	1.236039	0.465288	0.007569	0.464419	1.519241	1.454753	1.612043	0.000000	0.240920	0.007678	0.274670	0.275886	0.484556	0.455680	1.612043	0.465288	0.239657	0.235444	1.571723	1.561092	1.226927	1.470935	1.912182	1.513931	1.911325	1.593454	1.524744	0.007569	1.612043	0.196798	1.471008	1.524853	1.513931	1.783163	0.465288	1.296358	0.007569	1.601242	0.470412	1.600696	1.890069	0.466136	0.232025	1.912182
EscCo.3_4070_1-355_NEs	0.013285	1.855243	1.326086	0.445137	0.237988	0.445996	1.646275	1.582187	1.674119	0.240920	0.000000	0.236579	0.262200	0.263340	0.447171	0.428581	1.674119	0.445137	0.009459	0.003772	1.616537	1.605576	1.348853	1.314158	1.854634	1.665555	1.859837	1.697218	1.660279	0.240553	1.674119	0.218857	1.314899	1.637346	1.665555	1.799301	0.445137	1.426753	0.237988	1.591940	0.441233	1.685286	1.828620	0.439215	0.014244	1.854634
SalEn.3_3881_1-350_NEs	0.235307	1.878370	1.233777	0.459394	0.000000	0.458534	1.520456	1.463248	1.590601	0.007678	0.236579	0.000000	0.274635	0.276257	0.478636	0.444446	1.590601	0.459394	0.237900	0.233645	1.557697	1.546970	1.224548	1.467194	1.877730	1.515085	1.877050	1.572115	1.526009	0.007679	1.590601	0.198445	1.467286	1.530803	1.515085	1.743977	0.459394	1.294943	0.000000	1.575313	0.459154	1.579230	1.856393	0.460254	0.231467	1.877730
KlePn.2_49161_1-351_NEs	0.263520	1.731776	1.320897	0.485471	0.275603	0.485485	1.685217	1.560733	1.769756	0.274670	0.262200	0.274635	0.000000	0.002876	0.501526	0.451081	1.769756	0.485471	0.262219	0.259549	1.760105	1.772132	1.320477	1.646813	1.731191	1.691120	1.737021	1.800387	1.708212	0.275826	1.769756	0.260686	1.645820	1.696382	1.691120	1.885552	0.485471	1.455063	0.275603	1.708690	0.492673	1.763415	1.741245	0.487224	0.258650	1.731191
KlePn.1_01758_2-351_NEs	0.264667	1.745825	1.307291	0.481469	0.276822	0.481483	1.686732	1.571365	1.778399	0.275886	0.263340	0.276257	0.002876	0.000000	0.499240	0.447200	1.778399	0.481469	0.263359	0.260676	1.774531	1.786628	1.306885	1.652880	1.745232	1.692676	1.751033	1.809306	1.709889	0.277047	1.778399	0.261823	1.651847	1.697918	1.692676	1.906482	0.481469	1.455078	0.276822	1.710435	0.490405	1.772013	1.755242	0.483214	0.259774	1.745232
EscCo.4_01672_1-361_NEs	0.445061	2.084618	1.264654	0.256458	0.487129	0.256866	1.631569	1.535019	1.704561	0.484556	0.447171	0.478636	0.501526	0.499240	0.000000	0.276516	1.704561	0.256458	0.448887	0.445482	1.764141	1.758672	1.276122	1.312821	2.072587	1.643080	2.070931	1.722062	1.618073	0.482243	1.704561	0.493738	1.303713	1.624236	1.643080	1.534008	0.256458	1.355150	0.487129	1.629018	0.077221	1.704561	2.055878	0.256827	0.443893	2.072587
CitRo.1_21771_1-361_NEs	0.423978	2.134505	1.367740	0.271992	0.452998	0.269412	1.667551	1.594460	1.613063	0.455680	0.428581	0.444446	0.451081	0.447200	0.276516	0.000000	1.613063	0.271992	0.431112	0.426903	1.676909	1.671862	1.344456	1.368618	2.121394	1.673287	2.125416	1.628844	1.625249	0.455176	1.613063	0.471301	1.358798	1.672275	1.673287	1.606256	0.271992	1.420267	0.452998	1.577452	0.252788	1.613063	2.115755	0.273266	0.417813	2.121394
SalEn.4_08281_1-338_NEs	1.686141	1.732800	1.851164	1.603323	1.588110	1.603323	0.171512	1.965877	0.000000	1.612043	1.674119	1.590601	1.769756	1.778399	1.704561	1.613063	0.000000	1.603323	1.672614	1.667487	0.185575	0.184321	1.809038	1.599992	1.738606	0.170307	1.738606	0.011942	0.186136	1.599911	0.000000	1.685996	1.599992	0.175172	0.170307	0.936976	1.603323	1.581589	1.588110	0.169228	1.666637	0.006944	1.738303	1.608595	1.695142	1.738606
SalEn.2_MW21281_1-361_NEs	0.437961	2.008542	1.372884	0.000000	0.467821	0.005537	1.564302	1.653384	1.603323	0.465288	0.445137	0.459394	0.485471	0.481469	0.256458	0.271992	1.603323	0.000000	0.450272	0.441762	1.600177	1.605247	1.345946	1.371956	1.996463	1.553682	1.995214	1.585520	1.588846	0.470014	1.603323	0.464438	1.356871	1.590060	1.553682	1.736770	0.000000	1.418952	0.467821	1.546565	0.249256	1.597803	2.009487	0.008317	0.435116	1.996463
EscCo.1_04239_1-355_NEs	0.017117	1.870066	1.315341	0.450272	0.239292	0.451125	1.646499	1.589367	1.672614	0.239657	0.009459	0.237900	0.262219	0.263359	0.448887	0.431112	1.672614	0.450272	0.000000	0.009459	1.616753	1.605790	1.347958	1.323889	1.869462	1.665786	1.874527	1.695395	1.660509	0.239292	1.672614	0.216057	1.324592	1.637570	1.665786	1.809177	0.450272	1.426705	0.239292	1.603669	0.442942	1.672064	1.843396	0.444313	0.014245	1.869462
