KlePn.1_02283_5-284_NEs	0.000000	0.690858	0.233174	1.173796	1.165847	1.026516	1.041058	1.010314	1.199275	0.986616	1.132814	1.185690	1.023859	0.689073	1.008827	0.997965	0.289885	1.048909	1.059316	0.288796	1.168789	1.055680	1.249539	1.180463	0.288468	0.288202	1.068948	0.686946	1.149341	1.152394	1.137650	1.157482	1.182746	1.055680	0.977964	0.723633	1.136640	0.736351	0.003612	1.055680	1.132591	1.185690	1.152394
SalEn.4_06391_6-284_NEs	0.690858	0.000000	0.621232	1.266582	1.290836	0.979055	1.002081	1.056720	1.148443	1.025561	1.058369	1.266582	0.976640	0.000000	1.044328	1.031259	0.702669	0.969607	1.031822	0.697012	1.147148	1.067424	1.188671	1.271252	0.702669	0.699936	1.062808	0.001198	1.176999	1.254661	1.086781	1.142971	1.262499	1.067424	1.038864	0.213716	1.059138	0.212274	0.688894	1.067424	1.055259	1.266582	1.254661
CitRo.1_48541_1-226_NEs	0.233174	0.621232	0.000000	1.133500	1.219120	0.984909	1.031104	1.008653	1.234373	1.025276	1.104901	1.133500	0.982002	0.621232	1.011405	0.993422	0.193764	1.003341	1.095832	0.195858	1.008524	1.085105	1.218797	1.138610	0.193764	0.193764	1.096915	0.620035	1.024675	1.206602	1.117561	1.014685	1.135647	1.085105	1.027939	0.684686	1.116042	0.689240	0.233081	1.085105	1.111040	1.133500	1.206602
SalEn.2_MW37581_5-287_NEs	1.173796	1.266582	1.133500	0.000000	1.262794	1.180873	1.258112	1.242217	1.192145	1.215885	1.235799	0.000000	1.177921	1.258526	1.274548	1.249613	1.112380	1.458934	1.301455	1.121748	1.414063	1.294342	1.105568	0.001181	1.101804	1.117257	1.293930	1.275968	1.333281	1.252725	1.220900	1.429030	0.005923	1.294342	1.197048	1.339045	1.226062	1.359821	1.188219	1.294342	1.221812	0.000000	1.252725
EscCo.3_00551_1-264_NEs	1.165847	1.290836	1.219120	1.262794	0.000000	1.120619	1.093296	1.064598	1.579671	1.087573	1.282046	1.277397	1.117836	1.281884	1.150986	1.072839	1.362764	1.462510	1.228208	1.352673	0.882952	1.231252	1.509800	1.271312	1.346352	1.362764	1.222230	1.281204	0.847714	0.032164	1.262109	0.868973	1.292172	1.231252	1.133351	1.224795	1.262109	1.238708	1.174128	1.231252	1.268169	1.277397	0.032164
KlePn.2_00101_1-274_NEs	1.026516	0.979055	0.984909	1.180873	1.120619	0.000000	0.528195	0.532458	1.180683	0.192529	0.596038	1.175424	0.002451	0.983944	0.523239	0.526928	1.071523	1.191049	0.544368	1.089564	1.273210	0.541719	1.116221	1.175424	1.076611	1.071523	0.549206	0.972765	1.286384	1.096920	0.594032	1.282813	1.192529	0.541719	0.200131	1.007877	0.594032	1.005258	1.004529	0.541719	0.591553	1.175424	1.096920
EntCo.1_06770_1-283_NEs	1.041058	1.002081	1.031104	1.258112	1.093296	0.528195	0.000000	0.132575	1.262703	0.567513	0.194015	1.247490	0.536508	1.007307	0.115415	0.132690	1.055908	1.078323	0.132370	1.051637	1.168632	0.135410	1.213115	1.247490	1.065122	1.055908	0.133746	1.008843	1.157427	1.093388	0.196840	1.196033	1.238542	0.135410	0.578637	0.941249	0.196840	0.942150	1.019870	0.135410	0.195339	1.247490	1.093388
KlePn.2_29181_1-286_NEs	1.010314	1.056720	1.008653	1.242217	1.064598	0.532458	0.132575	0.000000	1.284526	0.564579	0.192159	1.231686	0.540669	1.062157	0.115537	0.002369	1.012830	1.113952	0.140567	1.016630	1.262294	0.140546	1.274964	1.231686	1.021709	1.012830	0.131918	1.063949	1.228263	1.074187	0.185122	1.263033	1.233201	0.140546	0.577912	1.020164	0.187405	1.021873	0.986159	0.140546	0.185920	1.231686	1.074187
CitRo.1_00281_1-272_NEs	1.199275	1.148443	1.234373	1.192145	1.579671	1.180683	1.262703	1.284526	0.000000	1.173793	1.332193	1.178222	1.179636	1.162246	1.248815	1.288834	1.238604	1.279340	1.303374	1.246589	1.666727	1.313436	0.206565	1.172901	1.253526	1.234042	1.318180	1.145054	1.627488	1.520252	1.341440	1.700267	1.179425	1.313436	1.181147	1.179295	1.341440	1.178713	1.193285	1.313436	1.336553	1.178222	1.520252
EscCo.3_04471_1-275_NEs	0.986616	1.025561	1.025276	1.215885	1.087573	0.192529	0.567513	0.564579	1.173793	0.000000	0.610711	1.210267	0.191544	1.030464	0.541483	0.561366	1.082794	1.143043	0.571038	1.101002	1.174511	0.576022	1.134751	1.210267	1.087907	1.082794	0.578613	1.019087	1.166277	1.130072	0.619171	1.171382	1.211361	0.576022	0.033555	1.010522	0.619171	1.017188	0.966195	0.576022	0.622023	1.210267	1.130072
EscCo.3_02067_1-283_NEs	1.132814	1.058369	1.104901	1.235799	1.282046	0.596038	0.194015	0.192159	1.332193	0.610711	0.000000	1.234589	0.600320	1.056251	0.168732	0.190470	1.036172	1.159658	0.176942	1.053921	1.163921	0.181439	1.257305	1.234589	1.037973	1.036172	0.175442	1.065337	1.168014	1.280222	0.016651	1.194247	1.230975	0.181439	0.622270	0.967338	0.016651	0.968141	1.117296	0.181439	0.015454	1.234589	1.280222
SalEn.3_3734_4-285_NEs	1.185690	1.266582	1.133500	0.000000	1.277397	1.175424	1.247490	1.231686	1.178222	1.210267	1.234589	0.000000	1.172497	1.266582	1.264116	1.238963	1.112380	1.458934	1.290591	1.121748	1.414063	1.283637	1.100923	0.001181	1.112380	1.117257	1.283230	1.275968	1.348914	1.252725	1.219652	1.446476	0.005923	1.283637	1.191536	1.355062	1.224818	1.359821	1.188219	1.283637	1.220553	0.000000	1.252725
KlePn.1_01873_1-275_NEs	1.023859	0.976640	0.982002	1.177921	1.117836	0.002451	0.536508	0.540669	1.179636	0.191544	0.600320	1.172497	0.000000	0.981509	0.526835	0.535100	1.078466	1.187480	0.551973	1.096669	1.264010	0.549313	1.115660	1.172497	1.083586	1.078466	0.556824	0.970383	1.276900	1.094244	0.598322	1.273495	1.194334	0.549313	0.195933	1.005311	0.598322	1.002696	1.001995	0.549313	0.595846	1.172497	1.094244
SalEn.2_MW06391_6-285_NEs	0.689073	0.000000	0.621232	1.258526	1.281884	0.983944	1.007307	1.062157	1.162246	1.030464	1.056251	1.266582	0.981509	0.000000	1.049649	1.036647	0.702669	0.969607	1.037059	0.697012	1.147148	1.072747	1.193890	1.271252	0.700829	0.699936	1.068117	0.001198	1.169887	1.254661	1.084519	1.136422	1.262499	1.072747	1.043798	0.214342	1.057003	0.212274	0.688894	1.072747	1.053143	1.266582	1.254661
CitRo.1_18571_1-286_NEs	1.008827	1.044328	1.011405	1.274548	1.150986	0.523239	0.115415	0.115537	1.248815	0.541483	0.168732	1.264116	0.526835	1.049649	0.000000	0.115343	1.029177	1.122348	0.106292	1.028822	1.156400	0.105141	1.277308	1.264116	1.038046	1.029177	0.105129	1.051360	1.159205	1.161496	0.171002	1.195309	1.270365	0.105141	0.559538	0.950266	0.171469	0.963325	0.984513	0.105141	0.170025	1.264116	1.161496
KlePn.1_04331_1-283_NEs	0.997965	1.031259	0.993422	1.249613	1.072839	0.526928	0.132690	0.002369	1.288834	0.561366	0.190470	1.238963	0.535100	1.036647	0.115343	0.000000	1.001603	1.097741	0.140689	1.005400	1.238085	0.142114	1.283983	1.238963	1.010476	1.001603	0.136408	1.038334	1.204492	1.082570	0.185730	1.238928	1.234985	0.142114	0.574642	1.002471	0.185730	1.000379	0.973881	0.142114	0.184248	1.238963	1.082570
SalEn.4_44841_1-278_NEs	0.289885	0.702669	0.193764	1.112380	1.362764	1.071523	1.055908	1.012830	1.238604	1.082794	1.036172	1.112380	1.078466	0.702669	1.029177	1.001603	0.000000	1.084411	1.032311	0.005993	1.146408	1.031992	1.214593	1.116393	0.000000	0.001194	1.040869	0.701482	1.161484	1.322703	1.037272	1.142430	1.119267	1.031992	1.069105	0.758121	1.028022	0.765661	0.287753	1.031992	1.024198	1.112380	1.322703
CitRo.1_38611_1-280_NEs	1.048909	0.969607	1.003341	1.458934	1.462510	1.191049	1.078323	1.113952	1.279340	1.143043	1.159658	1.458934	1.187480	0.969607	1.122348	1.097741	1.084411	0.000000	1.115353	1.080169	1.660287	1.142778	1.173366	1.458934	1.084411	1.084411	1.125594	0.963849	1.668996	1.434595	1.176252	1.676666	1.464318	1.142778	1.161600	0.954108	1.156907	0.963474	1.060157	1.142778	1.161916	1.458934	1.434595
