EscCo.2_41620_1-458_NEs	0.000000	0.037268	0.985003	0.203890	1.116412	0.037258	1.024417	1.134466	0.563586	1.120673	1.029840	0.923843	0.201346	1.218104	1.584799	0.564614	1.016530	1.210105	0.571663	1.400807	0.923843	0.037268	1.230975	0.912614	1.338183	1.200709	1.152373	0.200702	0.909733	0.469626	1.016179	1.025985	0.906052	1.020269	1.033829	0.595561	0.564931	0.908012	0.201096	1.331317	0.588515	1.351874	0.211181	1.397450	0.208636	1.385057	1.584799	1.026744	0.923843	1.329965	1.397725	1.026605	0.201621	1.222634	1.584799	1.210996	0.992070	1.203187	0.599842	1.026744	0.987640	0.595561	1.031371	0.906052	1.039290	1.205695	1.200709	0.976153	0.547708	1.030811	1.209995	1.355451	1.587438	1.391481	0.200180	1.332505	1.391481	0.924113	1.033108	0.467480	0.906052	1.351874	1.013963	0.593112	1.036648	1.318292	1.338183	1.012040	0.561670	1.216252	1.335062	1.036648	0.877567	1.347330	1.136409	1.335062	1.026744	0.534934	1.144812	1.016179	0.040222	1.200709	1.032863	0.985656	0.569761	1.225761	0.188192	1.491224	1.340838	1.209995	0.909100	1.204030	1.015468	1.332192	1.186653	1.342147	1.010559	1.016179	0.936446
EscCo.3_0108_1-457_NEs	0.037268	0.000000	0.980903	0.201261	1.104132	0.000000	1.036834	1.102486	0.591665	1.110439	1.042387	0.918324	0.197219	1.221863	1.571947	0.587285	1.002332	1.206902	0.576696	1.388446	0.918324	0.000000	1.247297	0.892084	1.354526	1.194845	1.144844	0.196591	0.892176	0.459117	0.997833	1.036842	0.889969	1.031048	1.040787	0.614493	0.587623	0.889777	0.196591	1.347506	0.612156	1.366232	0.202189	1.411964	0.200280	1.399359	1.571947	1.037613	0.918324	1.331551	1.385377	1.037473	0.197505	1.233772	1.571947	1.217271	0.995273	1.211488	0.618851	1.037613	0.986378	0.614493	1.044001	0.889969	1.052511	1.191565	1.194845	0.975462	0.554587	1.030155	1.195746	1.373811	1.574526	1.405868	0.195150	1.348722	1.405868	0.923715	1.045645	0.456980	0.889969	1.366232	0.998541	0.616847	1.049272	1.338070	1.354526	1.016948	0.592437	1.217827	1.354636	1.049272	0.871602	1.349149	1.104332	1.354636	1.037613	0.541723	1.134359	0.997833	0.030498	1.194845	1.043903	0.988895	0.594829	1.235866	0.189850	1.474836	1.340016	1.195746	0.891567	1.195857	0.999994	1.348455	1.189503	1.361734	1.030986	0.997833	0.930468
KlePn.2_13591_1-460_NEs	0.985003	0.980903	0.000000	0.931137	0.979800	0.979001	0.954835	1.007500	0.866874	1.163347	0.943348	0.565756	0.925778	1.074198	1.444629	0.868102	1.012335	1.122123	0.820587	1.271225	0.564326	0.980903	1.176011	0.565891	1.401139	1.117255	1.122133	0.926750	0.532876	0.880009	1.073928	1.063829	0.565965	0.921621	1.060981	0.875156	0.864196	0.576882	0.927767	1.407883	0.875240	1.282729	0.939875	1.437255	0.935636	1.447916	1.444629	0.915732	0.564326	1.306136	1.268778	0.918214	0.928792	1.106527	1.444629	1.074090	0.991389	1.114047	0.878823	0.915732	0.003661	0.875156	0.943714	0.565418	1.071434	1.112064	1.117255	0.983629	0.816929	1.057319	1.119831	1.344964	1.443387	1.430746	0.921362	1.388391	1.430746	0.569263	0.957947	0.872607	0.565965	1.282729	1.069507	0.871041	0.959581	1.285281	1.401139	1.052927	0.878340	1.130982	1.287383	0.959581	0.544577	1.257605	1.005864	1.287383	0.915732	0.812648	1.176507	1.073928	0.991152	1.117255	0.958987	0.990498	0.866369	1.166356	0.956962	1.365167	1.399958	1.119831	0.534408	1.112818	1.078400	1.390829	1.098824	1.288576	0.973221	1.073928	0.569852
EntCo.1_46250_1-456_NEs	0.203890	0.201261	0.931137	0.000000	1.034531	0.201261	1.013178	1.054007	0.565892	1.100525	1.027507	0.908877	0.209570	1.230076	1.619859	0.561539	0.963644	1.176553	0.537590	1.294010	0.908877	0.201261	1.308040	0.854354	1.377561	1.166720	1.114466	0.210624	0.852715	0.413880	0.971077	1.020282	0.858659	1.045730	1.026253	0.568400	0.560145	0.860815	0.210624	1.370429	0.561428	1.368934	0.196086	1.288388	0.192293	1.299378	1.619859	1.049953	0.908877	1.362841	1.288260	1.051881	0.211564	1.143742	1.619859	1.222551	0.966934	1.177604	0.572035	1.049953	0.933526	0.568400	1.034134	0.858659	1.030034	1.216520	1.166720	1.000043	0.520416	1.021415	1.228124	1.309666	1.623949	1.290973	0.208619	1.359692	1.290973	0.914000	1.050107	0.414372	0.858659	1.368934	0.983817	0.565560	1.019917	1.384191	1.377561	0.988816	0.561424	1.210925	1.392770	1.019917	0.849744	1.349072	1.058423	1.392770	1.049953	0.526696	1.105843	0.971077	0.205469	1.166720	1.022754	0.977474	0.565057	1.303080	0.166315	1.472000	1.265694	1.228124	0.859056	1.217378	0.980460	1.368179	1.240690	1.399942	1.016682	0.971077	0.914567
EntCo.1_02080_1-461_NEs	1.116412	1.104132	0.979800	1.034531	0.000000	1.109868	0.209988	1.075982	0.924562	1.149835	0.226950	0.885647	1.074459	1.114034	1.252335	0.924925	0.989880	1.044661	0.918750	1.109322	0.885183	1.104132	1.224363	0.863656	1.150806	1.057015	1.171762	1.089074	0.858374	1.012034	1.066294	1.040253	0.858979	0.188147	1.041911	0.952491	0.922879	0.855109	1.094899	1.155682	0.946125	1.284386	1.076480	1.147667	1.076592	1.141604	1.252335	0.186369	0.885183	1.303343	1.107605	0.187097	1.089074	1.083020	1.252335	1.113921	1.003605	1.064821	0.957632	0.186369	0.975271	0.952491	0.225024	0.858187	1.047764	1.094666	1.057015	1.009980	0.945407	1.029106	1.093646	1.099010	1.246729	1.152476	1.079825	1.150336	1.152476	0.887569	0.200910	1.011428	0.858979	1.284386	1.055481	0.943136	0.211875	1.368765	1.150806	1.042004	0.938929	1.088073	1.389029	0.211875	0.821283	1.264585	1.074177	1.389029	0.186369	0.924161	1.145095	1.066294	1.113097	1.057015	0.216335	0.998201	0.940327	1.213274	1.041126	1.220757	1.133259	1.093646	0.858917	1.090463	1.062441	1.150806	1.220309	1.396222	0.208867	1.066294	0.892004
EscCo.1_00121_1-457_BeL	0.037258	0.000000	0.979001	0.201261	1.109868	0.000000	1.040626	1.102486	0.588543	1.110439	1.047934	0.920601	0.197219	1.219506	1.563798	0.584167	0.998507	1.214889	0.574997	1.387365	0.920601	0.000000	1.247297	0.896840	1.353387	1.202677	1.146967	0.197103	0.898260	0.462381	0.994014	1.026861	0.894719	1.036437	1.036914	0.612804	0.584503	0.894527	0.197505	1.346355	0.610468	1.366232	0.202189	1.410961	0.199696	1.398326	1.563798	1.043029	0.920601	1.331551	1.384292	1.042888	0.198020	1.239939	1.563798	1.214941	0.991455	1.219498	0.617163	1.043029	0.984447	0.612804	1.049578	0.894719	1.042371	1.193797	1.202677	0.971657	0.554587	1.026295	1.198000	1.376819	1.566341	1.404852	0.195150	1.347573	1.404852	0.926003	1.051094	0.460243	0.894719	1.366232	0.994725	0.615161	1.053075	1.338070	1.353387	1.007133	0.589332	1.223705	1.354636	1.053075	0.871602	1.349149	1.104332	1.354636	1.043029	0.541723	1.134359	0.994014	0.030422	1.202677	1.047705	0.985071	0.591705	1.235866	0.190339	1.466486	1.338861	1.198000	0.897644	1.198105	0.996171	1.347302	1.185961	1.361734	1.034755	0.994014	0.932863
EscCo.2_34110_1-461_NEs	1.024417	1.036834	0.954835	1.013178	0.209988	1.040626	0.000000	1.017099	0.892775	1.151781	0.202730	0.829272	1.074178	1.113637	1.240086	0.899646	1.002558	1.098285	0.886202	1.135127	0.828679	1.036834	1.242744	0.831011	1.181911	1.106129	1.237226	1.080609	0.822840	1.025513	1.057663	0.998101	0.832596	0.189136	1.001008	0.945900	0.895676	0.825100	1.084485	1.186877	0.951157	1.269567	1.041834	1.140199	1.040607	1.146076	1.240086	0.188322	0.828679	1.281627	1.127913	0.191972	1.080609	1.137334	1.240086	1.114677	1.009521	1.125652	0.949605	0.188322	0.962165	0.945900	0.202553	0.831903	1.003526	1.083182	1.106129	0.994512	0.927953	0.995415	1.091152	1.099425	1.234803	1.144954	1.074351	1.178649	1.144954	0.819237	0.178457	1.022763	0.832596	1.269567	1.048225	0.946066	0.003625	1.312239	1.181911	0.997239	0.909643	1.097506	1.320173	0.003625	0.804259	1.260770	1.012554	1.320173	0.188322	0.920979	1.153898	1.057663	1.019436	1.106129	0.008001	1.005705	0.896765	1.226287	1.054762	1.217028	1.123611	1.091152	0.827460	1.089766	1.057423	1.176310	1.200309	1.321630	0.023558	1.057663	0.835456
KlePn.1_05187_2-477_NEs	1.134466	1.102486	1.007500	1.054007	1.075982	1.102486	1.017099	0.000000	1.087909	1.166297	1.039923	1.049660	1.107492	1.198364	1.616809	1.096350	0.603055	1.245607	1.042078	1.332366	1.047125	1.102486	1.513198	1.021596	1.483685	1.237969	1.249527	1.116396	0.954835	1.027863	0.672637	0.648451	1.023950	1.017040	0.646666	1.131515	1.093940	1.028605	1.120543	1.490909	1.135616	1.626948	1.062259	1.479393	1.071826	1.473117	1.616809	1.017952	1.047125	1.579190	1.326251	1.025378	1.118847	1.150690	1.616809	1.204394	0.675994	1.249180	1.132167	1.017952	1.017977	1.131515	1.037664	1.026472	0.661275	1.273694	1.237969	0.625494	1.017518	0.630326	1.279715	1.332383	1.610702	1.472820	1.102138	1.470104	1.472820	1.077717	0.958842	1.027263	1.023950	1.626948	0.674626	1.134722	1.016506	1.539020	1.483685	0.641001	1.078763	1.285461	1.549921	1.016506	0.981311	1.623872	0.000708	1.549921	1.017952	1.001629	1.181728	0.672637	1.105023	1.237969	1.027550	0.677716	1.090727	1.525583	1.039350	1.536429	1.366937	1.279715	0.954451	1.271130	0.675362	1.480656	1.250372	1.547281	1.028749	0.672637	1.069935
EscCo.1_00580_1-459_NEs	0.563586	0.591665	0.866874	0.565892	0.924562	0.588543	0.892775	1.087909	0.000000	1.291862	0.910941	0.842113	0.544847	1.119627	1.431662	0.008776	1.130940	1.260809	0.175618	1.208670	0.842113	0.591665	1.211315	0.861483	1.227327	1.261311	1.226399	0.554403	0.823289	0.550496	1.098382	1.146028	0.852652	0.923559	1.145358	0.203308	0.007309	0.850734	0.554403	1.221236	0.207346	1.267484	0.545668	1.256183	0.545496	1.252003	1.431662	0.920367	0.842113	1.281044	1.203389	0.929349	0.555819	1.167640	1.431662	1.110474	1.096306	1.273471	0.203308	0.920367	0.871023	0.203308	0.918326	0.852652	1.139733	1.206274	1.261311	1.032173	0.232585	1.115512	1.228329	1.229196	1.424252	1.250927	0.550344	1.228972	1.250927	0.827147	0.942472	0.547202	0.852652	1.267484	1.076237	0.204012	0.897439	1.192676	1.227327	1.113142	0.025865	1.199965	1.205825	0.897439	0.817451	1.257898	1.086014	1.205825	0.920367	0.232124	1.294368	1.098382	0.583344	1.261311	0.901073	1.083668	0.016147	1.211450	0.539845	1.370053	1.194236	1.228329	0.819166	1.213317	1.097386	1.230552	1.292412	1.205825	0.894440	1.098382	0.833643
KlePn.1_02659_1-469_NEs	1.120673	1.110439	1.163347	1.100525	1.149835	1.110439	1.151781	1.166297	1.291862	0.000000	1.092023	1.108356	1.143256	1.267690	1.061287	1.290994	1.222704	1.372671	1.161085	0.920623	1.109532	1.110439	1.243223	1.080581	0.995610	1.362580	0.183779	1.154569	1.037077	1.092547	1.278662	1.289038	1.088696	1.130066	1.275166	1.310963	1.287995	1.075435	1.160968	0.999510	1.305296	1.402315	1.074633	0.966181	1.077726	0.966582	1.061287	1.131597	1.109532	1.392383	0.919462	1.142363	1.151004	1.375248	1.061287	1.277662	1.205839	1.384268	1.310963	1.131597	1.171692	1.310963	1.100309	1.096377	1.295935	1.413619	1.369125	1.206969	1.127782	1.267500	1.415333	0.902285	1.069997	0.962743	1.140485	0.989614	0.962743	1.104612	1.167514	1.092056	1.088696	1.402315	1.250248	1.308484	1.154730	1.389974	0.995610	1.273760	1.294165	1.426180	1.402605	1.154730	1.002360	1.403138	1.164126	1.402605	1.131597	1.127291	0.006484	1.278662	1.130420	1.369125	1.169668	1.212467	1.301256	1.245617	1.080001	1.027476	0.943101	1.415333	1.044672	1.415219	1.262594	0.993484	0.200624	1.400517	1.155526	1.278662	1.110480
