SalEn.4_21771_1-266_NEs	0.000000	0.249459	0.272337	0.016515	0.015225	0.272035	0.246722	0.000000	0.240723	0.281736	0.000000	0.274249
KlePn.1_04030_1-266_NEs	0.249459	0.000000	0.255312	0.252837	0.254859	0.255584	0.221085	0.249459	0.012842	0.264003	0.249459	0.261901
EscCo.52103_1-266	0.272337	0.255312	0.000000	0.277582	0.277892	0.001238	0.280282	0.272337	0.255922	0.014973	0.272337	0.027752
SalEn.12142_1-266_NEs	0.016515	0.252837	0.277582	0.000000	0.001258	0.277273	0.252417	0.016515	0.244078	0.287034	0.016515	0.279505
SalEn.50710_1-266_NEs	0.015225	0.254859	0.277892	0.001258	0.000000	0.277582	0.250455	0.015225	0.246076	0.287357	0.015225	0.279818
EscCo.3_2242_1-266_NEs	0.272035	0.255584	0.001238	0.277273	0.277582	0.000000	0.279970	0.272035	0.256195	0.016249	0.272035	0.029065
CitRo.1_22271_1-266_NEs	0.246722	0.221085	0.280282	0.252417	0.250455	0.279970	0.000000	0.246722	0.217509	0.287346	0.246722	0.291353
SalEn.2_MW21771_1-266_NEs	0.000000	0.249459	0.272337	0.016515	0.015225	0.272035	0.246722	0.000000	0.240723	0.281736	0.000000	0.274249
KlePn.2_31531_1-266_NEs	0.240723	0.012842	0.255922	0.244078	0.246076	0.256195	0.217509	0.240723	0.000000	0.264637	0.240723	0.266080
EscCo.4_01611_1-266_NEs	0.281736	0.264003	0.014973	0.287034	0.287357	0.016249	0.287346	0.281736	0.264637	0.000000	0.281736	0.032868
SalEn.3_2123_1-266_NEs	0.000000	0.249459	0.272337	0.016515	0.015225	0.272035	0.246722	0.000000	0.240723	0.281736	0.000000	0.274249
EscCo.1_02347_1-266_NEs	0.274249	0.261901	0.027752	0.279505	0.279818	0.029065	0.291353	0.274249	0.266080	0.032868	0.274249	0.000000
