KlePn.1_03142_1-650_NEs	0.000000	1.245785	0.752772	0.754777	0.961627	1.186406	1.199739	0.003616	1.330179	1.312644	0.753114	0.208183	0.944218	0.812749	1.068762	1.134036	1.200350	1.093124	1.068030	1.324374	0.749488	0.739781	1.068030	1.033862	0.751666	0.852986	0.811871	1.114604	1.007675	0.221132	0.746651	1.042153	0.804832	0.965733	1.244299	0.206066	0.961917	0.740312	0.806121	0.207504	1.147229	0.220256	0.207504	0.184458	1.193262	1.242793	0.741368	0.961917	0.218474	0.206889	0.941495	0.946173	0.227555
KlePn.2_46571_1-519_NEs	1.245785	0.000000	1.150159	1.143369	1.239373	1.296669	1.288436	1.245785	1.333107	0.749249	1.230941	1.207748	1.212709	1.125658	1.289243	1.225954	1.226869	1.323225	1.291557	0.750990	1.230941	1.232629	1.291557	1.274211	1.164780	1.253165	1.142086	1.218553	1.368445	1.273225	1.228690	1.236605	1.146683	0.858454	0.005137	1.211802	1.239373	1.221661	1.142086	1.207748	1.238613	1.275864	1.207748	1.225732	1.281705	1.362371	1.138171	1.239373	1.297223	1.197801	1.149077	1.224846	1.252724
KlePn.2_17131_1-477_NEs	0.752772	1.150159	0.000000	0.002802	0.848369	1.157423	1.158360	0.756782	1.258020	1.349586	0.140716	0.763527	0.969778	0.153454	0.997899	1.124043	1.152137	1.013549	0.997553	1.345122	0.140716	0.142219	0.997553	1.034311	0.145105	0.859240	0.151564	1.115084	0.996255	0.826153	0.139803	1.013574	0.152330	1.105275	1.145221	0.763174	0.848369	0.138059	0.151564	0.761510	1.048439	0.825084	0.761510	0.783594	1.160352	1.183105	0.124713	0.848369	0.833788	0.762582	0.849982	0.979251	0.821561
KlePn.1_03577_1-478_NEs	0.754777	1.143369	0.002802	0.000000	0.851886	1.149156	1.150043	0.758774	1.264727	1.357993	0.141175	0.761508	0.969060	0.153885	1.007380	1.121092	1.155676	1.023139	1.007030	1.353505	0.141546	0.143050	1.007030	1.029494	0.145799	0.858797	0.151998	1.112193	0.996785	0.825797	0.140632	1.006242	0.153163	1.097991	1.131358	0.761153	0.851886	0.138887	0.152397	0.759503	1.045492	0.824734	0.759503	0.783439	1.151990	1.183377	0.124827	0.851886	0.833394	0.760572	0.845934	0.978458	0.821227
SalEn.2_MW27261_1-512_NEs	0.961627	1.239373	0.848369	0.851886	0.000000	1.183380	1.178841	0.959098	1.345463	1.297314	0.824195	0.948854	0.976768	0.852053	1.059854	1.192780	1.240585	1.082714	1.070557	1.298100	0.818752	0.813503	1.070557	0.998911	0.828337	0.738712	0.845209	1.171548	0.831825	0.964408	0.815831	1.105911	0.842659	0.924881	1.242457	0.948961	0.000000	0.822736	0.841687	0.948854	0.991226	0.965868	0.948854	0.887524	1.171819	1.244277	0.819303	0.000000	0.968107	0.950846	0.854351	0.980059	0.940522
EscCo.43683_1-539_BeL	1.186406	1.296669	1.157423	1.149156	1.183380	0.000000	0.013700	1.188844	0.441871	1.361255	1.168988	1.230612	1.270355	1.155045	1.239555	0.310956	0.333102	1.282444	1.250000	1.351345	1.173485	1.172103	1.250000	1.294648	1.145533	1.229627	1.156032	0.307765	1.289110	1.243180	1.168816	1.230889	1.162428	1.129759	1.285106	1.224358	1.185432	1.176277	1.157673	1.230612	1.395533	1.243757	1.230612	1.239228	0.013669	1.658686	1.181227	1.185432	1.262484	1.231804	1.213160	1.275515	1.246338
EscCo.2_3973_1-538_NEs	1.199739	1.288436	1.158360	1.150043	1.178841	0.013700	0.000000	1.199383	0.435144	1.366457	1.163392	1.245720	1.270355	1.149545	1.240002	0.308314	0.333941	1.282905	1.250450	1.356461	1.167852	1.166482	1.250450	1.291878	1.140002	1.219521	1.147781	0.305134	1.286952	1.260998	1.163204	1.230889	1.154097	1.140490	1.277004	1.239367	1.180868	1.170638	1.149375	1.245720	1.404919	1.261538	1.245720	1.250935	0.016204	1.692909	1.179974	1.180868	1.280929	1.246897	1.200050	1.275515	1.264376
KlePn.2_12731_1-650_NEs	0.003616	1.245785	0.756782	0.758774	0.959098	1.188844	1.199383	0.000000	1.339443	1.315874	0.757127	0.208751	0.944218	0.814825	1.068762	1.131300	1.200100	1.093124	1.068030	1.327633	0.753498	0.743752	1.068030	1.033862	0.755686	0.850683	0.813944	1.111898	1.007675	0.221015	0.750648	1.036765	0.806896	0.965733	1.244299	0.206634	0.959378	0.744277	0.808190	0.208072	1.149996	0.220140	0.208072	0.185174	1.189910	1.236682	0.745332	0.959378	0.218359	0.207457	0.943966	0.946173	0.227434
CitRo.1_40441_1-535_NEs	1.330179	1.333107	1.258020	1.264727	1.345463	0.441871	0.435144	1.339443	0.000000	1.465928	1.275377	1.373832	1.300701	1.257028	1.272712	0.383533	0.382659	1.293814	1.280635	1.461633	1.271713	1.286838	1.280635	1.237540	1.267749	1.371334	1.251797	0.386509	1.358110	1.315837	1.269236	1.331882	1.250730	1.104149	1.323981	1.370407	1.345183	1.282740	1.245358	1.373832	1.376652	1.325541	1.373832	1.283271	0.438949	1.490877	1.312133	1.345183	1.349752	1.365055	1.200429	1.301162	1.325460
KlePn.2_22641_2-510_NEs	1.312644	0.749249	1.349586	1.357993	1.297314	1.361255	1.366457	1.315874	1.465928	0.000000	1.373921	1.278261	1.316018	1.416325	1.356625	1.431659	1.351841	1.383876	1.356785	0.006598	1.377656	1.363652	1.356785	1.313355	1.398535	1.398437	1.419510	1.399090	1.518291	1.253942	1.371423	1.344797	1.436814	0.939994	0.747918	1.289704	1.297314	1.381263	1.426780	1.278261	1.317491	1.251495	1.278261	1.258513	1.336051	1.464886	1.352731	1.297314	1.254690	1.275039	1.144561	1.324975	1.255320
SalEn.2_MW12121_1-478_NEs	0.753114	1.230941	0.140716	0.141175	0.824195	1.168988	1.163392	0.757127	1.275377	1.373921	0.000000	0.770847	0.979248	0.135203	1.024514	1.170272	1.117897	1.012969	1.024147	1.369385	0.000000	0.010584	1.024147	1.024241	0.133960	0.921479	0.135145	1.152871	0.914115	0.850212	0.000700	1.023160	0.136397	1.094005	1.218870	0.770928	0.824195	0.009161	0.135497	0.768793	1.093477	0.849069	0.768793	0.770985	1.166304	1.228795	0.122352	0.824195	0.844605	0.768082	0.852423	0.984020	0.843538
SalEn.2_MW07431_1-649_NEs	0.208183	1.207748	0.763527	0.761508	0.948854	1.230612	1.245720	0.208751	1.373832	1.278261	0.770847	0.000000	0.997541	0.802353	1.059682	1.206085	1.202455	1.071310	1.067045	1.298816	0.767211	0.753573	1.067045	1.071345	0.790505	0.850228	0.803317	1.197450	0.970579	0.195267	0.764317	1.068763	0.798409	0.983245	1.209191	0.005687	0.944873	0.760066	0.799671	0.000515	1.087344	0.196431	0.000515	0.158496	1.241046	1.215927	0.737000	0.944873	0.191887	0.009850	0.986282	0.995155	0.193727
KlePn.1_05173_1-531_NEs	0.944218	1.212709	0.969778	0.969060	0.976768	1.270355	1.270355	0.944218	1.300701	1.316018	0.979248	0.997541	0.000000	0.977603	0.253120	1.104330	1.143510	0.264120	0.253630	1.328107	0.979605	0.972101	0.253630	0.185135	0.931099	0.963168	0.983689	1.098237	1.057856	0.999889	0.975803	0.223279	0.982608	1.121561	1.221255	0.990563	0.976768	0.978269	0.981698	0.997541	0.676279	1.000804	0.997541	0.988128	1.266247	0.915381	0.941865	0.976768	0.998704	0.981688	0.885020	0.005710	0.981173
EscCo.3_02811_1-478_NEs	0.812749	1.125658	0.153454	0.153885	0.852053	1.155045	1.149545	0.814825	1.257028	1.416325	0.135203	0.802353	0.977603	0.000000	1.000936	1.172138	1.138139	1.018441	0.998205	1.411694	0.135554	0.133985	0.998205	1.083729	0.137630	0.894236	0.005580	1.157355	0.947687	0.839422	0.134655	1.049242	0.007000	1.098673	1.125791	0.804056	0.852053	0.133219	0.005593	0.800257	1.069931	0.842614	0.800257	0.816624	1.152213	1.156556	0.128624	0.852053	0.840522	0.803427	0.835826	0.979946	0.845819
EscCo.1_01799_1-531_NEs	1.068762	1.289243	0.997899	1.007380	1.059854	1.239555	1.240002	1.068762	1.272712	1.356625	1.024514	1.059682	0.253120	1.000936	0.000000	1.218643	1.218760	0.022866	0.005656	1.358494	1.025075	1.027082	0.005656	0.196738	1.000205	1.095655	1.005050	1.208787	1.060980	1.094421	1.023538	0.275511	1.001207	1.125867	1.300817	1.062948	1.059854	1.018547	1.005517	1.059682	0.702161	1.092735	1.059682	1.085942	1.233113	0.907184	0.960067	1.059854	1.093204	1.052498	0.905022	0.251694	1.085901
KlePn.1_00489_1-541_NEs	1.134036	1.225954	1.124043	1.121092	1.192780	0.310956	0.308314	1.131300	0.383533	1.431659	1.170272	1.206085	1.104330	1.172138	1.218643	0.000000	0.225549	1.261041	1.223511	1.424770	1.164206	1.157754	1.223511	1.189349	1.144102	1.190221	1.167877	0.009991	1.300335	1.162176	1.162225	1.149011	1.163859	1.088110	1.234174	1.203690	1.197103	1.164103	1.161904	1.206085	1.252261	1.162915	1.206085	1.139094	0.303677	1.577425	1.094066	1.197103	1.169755	1.201424	1.064256	1.115206	1.159611
EntCo.1_03750_1-540_NEs	1.200350	1.226869	1.152137	1.155676	1.240585	0.333102	0.333941	1.200100	0.382659	1.351841	1.117897	1.202455	1.143510	1.138139	1.218760	0.225549	0.000000	1.248458	1.215267	1.341877	1.119718	1.109063	1.215267	1.142130	1.184038	1.237095	1.148029	0.226135	1.288942	1.264244	1.121586	1.201917	1.142619	1.090429	1.224746	1.209592	1.239505	1.121028	1.144582	1.202455	1.214270	1.258838	1.202455	1.209208	0.334980	1.591295	1.130565	1.239505	1.266887	1.203328	1.091308	1.142755	1.261686
EscCo.3_02260_1-531_NEs	1.093124	1.323225	1.013549	1.023139	1.082714	1.282444	1.282905	1.093124	1.293814	1.383876	1.012969	1.071310	0.264120	1.018441	0.022866	1.261041	1.248458	0.000000	0.020992	1.385767	1.013479	1.012990	0.020992	0.199312	0.994328	1.124366	1.022678	1.245326	1.070004	1.107879	1.011970	0.273700	1.018787	1.155250	1.334899	1.077312	1.082714	1.007003	1.023230	1.071310	0.701845	1.106149	1.071310	1.098742	1.275712	0.906725	0.980404	1.082714	1.109701	1.064020	0.915742	0.262687	1.099581
EscCo.2_1655_1-530_NEs	1.068030	1.291557	0.997553	1.007030	1.070557	1.250000	1.250450	1.068030	1.280635	1.356785	1.024147	1.067045	0.253630	0.998205	0.005656	1.223511	1.215267	0.020992	0.000000	1.358648	1.024707	1.026714	0.000000	0.195231	1.002295	1.108519	1.002307	1.213618	1.053570	1.096615	1.023171	0.274782	0.998464	1.142924	1.303161	1.070351	1.070557	1.018182	1.002761	1.067045	0.697940	1.094923	1.067045	1.088154	1.243474	0.896028	0.962098	1.070557	1.095406	1.059819	0.904215	0.252452	1.088079
KlePn.1_04983_2-511_NEs	1.324374	0.750990	1.345122	1.353505	1.298100	1.351345	1.356461	1.327633	1.461633	0.006598	1.369385	1.298816	1.328107	1.411694	1.358494	1.424770	1.341877	1.385767	1.358648	0.000000	1.373101	1.359118	1.358648	1.321323	1.393898	1.415738	1.414860	1.392642	1.518737	1.264588	1.366890	1.353360	1.432116	0.945124	0.749655	1.310547	1.298100	1.376717	1.422107	1.298816	1.320241	1.262092	1.298816	1.285387	1.326394	1.470899	1.354768	1.298100	1.265347	1.295611	1.149365	1.337127	1.266101
SalEn.4_12121_1-477_NEs	0.749488	1.230941	0.140716	0.141546	0.818752	1.173485	1.167852	0.753498	1.271713	1.377656	0.000000	0.767211	0.979605	0.135554	1.025075	1.164206	1.119718	1.013479	1.024707	1.373101	0.000000	0.010584	1.024707	1.023265	0.133960	0.915273	0.135497	1.146873	0.910467	0.846474	0.000700	1.025083	0.136397	1.094005	1.226806	0.767292	0.818752	0.009161	0.135497	0.765158	1.093477	0.845337	0.765158	0.767339	1.170772	1.228795	0.122352	0.818752	0.840864	0.764451	0.852423	0.984398	0.839803
SalEn.51717_1-477_NEs	0.739781	1.232629	0.142219	0.143050	0.813503	1.172103	1.166482	0.743752	1.286838	1.363652	0.010584	0.753573	0.972101	0.133985	1.027082	1.157754	1.109063	1.012990	1.026714	1.359118	0.010584	0.000000	1.026714	1.017938	0.138218	0.916435	0.133928	1.140515	0.911662	0.827322	0.009870	1.025307	0.134827	1.084551	1.228485	0.753652	0.813503	0.009866	0.133928	0.751545	1.071857	0.826233	0.751545	0.751682	1.169399	1.225247	0.125738	0.813503	0.821789	0.750861	0.851133	0.974478	0.820777
