SalEn.4_06971_1-67_NEs	0.000000	0.190460	0.190460	0.287511	0.190460	0.663051	0.663051	0.000000	0.663051	0.000000	0.190460	0.287511	0.190460	0.000000	0.010019	0.663051	0.161917	0.675274	0.674358	0.202107	0.663051
EscCo.3_0655_1-67_NEs	0.190460	0.000000	0.000000	0.292549	0.000000	0.584096	0.584096	0.190460	0.584096	0.190460	0.000000	0.292549	0.000000	0.190460	0.190599	0.584096	0.189405	0.546761	0.622334	0.231803	0.584096
EscCo.1_00633_1-67_NEs	0.190460	0.000000	0.000000	0.292549	0.000000	0.584096	0.584096	0.190460	0.584096	0.190460	0.000000	0.292549	0.000000	0.190460	0.190599	0.584096	0.189405	0.546761	0.622334	0.231803	0.584096
KlePn.2_12391_1-68_NEs	0.287511	0.292549	0.292549	0.000000	0.292549	0.689675	0.689675	0.287511	0.689675	0.287511	0.292549	0.000000	0.292549	0.287511	0.287751	0.689675	0.283773	0.628726	0.691350	0.254933	0.689675
EscCo.4_03368_1-67_NEs	0.190460	0.000000	0.000000	0.292549	0.000000	0.584096	0.584096	0.190460	0.584096	0.190460	0.000000	0.292549	0.000000	0.190460	0.190599	0.584096	0.189405	0.546761	0.622334	0.231803	0.584096
SalEn.4_39441_1-68_BeL	0.663051	0.584096	0.584096	0.689675	0.584096	0.000000	0.000000	0.663051	0.000000	0.663051	0.584096	0.689675	0.584096	0.663051	0.663909	0.004905	0.669476	0.296851	0.159297	0.616016	0.000000
SalEn.3_3927_1-68_NEs	0.663051	0.584096	0.584096	0.689675	0.584096	0.000000	0.000000	0.663051	0.000000	0.663051	0.584096	0.689675	0.584096	0.663051	0.663909	0.004905	0.669476	0.296851	0.159297	0.616016	0.000000
SalEn.3_0620_1-67_NEs	0.000000	0.190460	0.190460	0.287511	0.190460	0.663051	0.663051	0.000000	0.663051	0.000000	0.190460	0.287511	0.190460	0.000000	0.010019	0.663051	0.161917	0.675274	0.674358	0.202107	0.663051
SalEn.53324_1-68_NEs	0.663051	0.584096	0.584096	0.689675	0.584096	0.000000	0.000000	0.663051	0.000000	0.663051	0.584096	0.689675	0.584096	0.663051	0.663909	0.004905	0.669476	0.296851	0.159297	0.616016	0.000000
SalEn.2_MW06971_1-67_Ess	0.000000	0.190460	0.190460	0.287511	0.190460	0.663051	0.663051	0.000000	0.663051	0.000000	0.190460	0.287511	0.190460	0.000000	0.010019	0.663051	0.161917	0.675274	0.674358	0.202107	0.663051
EscCo.2_47310_1-67_Ess	0.190460	0.000000	0.000000	0.292549	0.000000	0.584096	0.584096	0.190460	0.584096	0.190460	0.000000	0.292549	0.000000	0.190460	0.190599	0.584096	0.189405	0.546761	0.622334	0.231803	0.584096
KlePn.1_03101_1-68_NEs	0.287511	0.292549	0.292549	0.000000	0.292549	0.689675	0.689675	0.287511	0.689675	0.287511	0.292549	0.000000	0.292549	0.287511	0.287751	0.689675	0.283773	0.628726	0.691350	0.254933	0.689675
EscCo.50627_1-67	0.190460	0.000000	0.000000	0.292549	0.000000	0.584096	0.584096	0.190460	0.584096	0.190460	0.000000	0.292549	0.000000	0.190460	0.190599	0.584096	0.189405	0.546761	0.622334	0.231803	0.584096
SalEn.10601_1-67_NEs	0.000000	0.190460	0.190460	0.287511	0.190460	0.663051	0.663051	0.000000	0.663051	0.000000	0.190460	0.287511	0.190460	0.000000	0.010019	0.663051	0.161917	0.675274	0.674358	0.202107	0.663051
SalEn.52235_1-67_NEs	0.010019	0.190599	0.190599	0.287751	0.190599	0.663909	0.663909	0.010019	0.663909	0.010019	0.190599	0.287751	0.190599	0.010019	0.000000	0.663909	0.162029	0.652390	0.675253	0.215252	0.663909
SalEn.13768_1-68_NEs	0.663051	0.584096	0.584096	0.689675	0.584096	0.004905	0.004905	0.663051	0.004905	0.663051	0.584096	0.689675	0.584096	0.663051	0.663909	0.000000	0.669476	0.289331	0.153277	0.616016	0.004905
CitRo.1_06411_1-67_NEs	0.161917	0.189405	0.189405	0.283773	0.189405	0.669476	0.669476	0.161917	0.669476	0.161917	0.189405	0.283773	0.189405	0.161917	0.162029	0.669476	0.000000	0.582244	0.586245	0.228757	0.669476
KlePn.2_49571_1-67_BeL	0.675274	0.546761	0.546761	0.628726	0.546761	0.296851	0.296851	0.675274	0.296851	0.675274	0.546761	0.628726	0.546761	0.675274	0.652390	0.289331	0.582244	0.000000	0.287767	0.621844	0.296851
EntCo.1_01750_1-68_NEs	0.674358	0.622334	0.622334	0.691350	0.622334	0.159297	0.159297	0.674358	0.159297	0.674358	0.622334	0.691350	0.622334	0.674358	0.675253	0.153277	0.586245	0.287767	0.000000	0.681196	0.159297
EntCo.1_20830_1-67_NEs	0.202107	0.231803	0.231803	0.254933	0.231803	0.616016	0.616016	0.202107	0.616016	0.202107	0.231803	0.254933	0.231803	0.202107	0.215252	0.616016	0.228757	0.621844	0.681196	0.000000	0.616016
SalEn.2_MW39441_1-68_NEs	0.663051	0.584096	0.584096	0.689675	0.584096	0.000000	0.000000	0.663051	0.000000	0.663051	0.584096	0.689675	0.584096	0.663051	0.663909	0.004905	0.669476	0.296851	0.159297	0.616016	0.000000
