EscCo.3_1755_1-309_NEs	0.000000	1.324350	0.260787	0.008673	1.911074	1.290018	0.396198	1.324350	0.260061	1.264265	0.260061	0.000000	1.843484	1.911074	0.260061	0.397958	1.379911	0.257657	0.254847	1.264265	0.363022	1.911074	1.946361	1.319989	1.260865	1.334834	1.264762	1.299510	1.251425	0.020764	1.324350
SalEn.3_2182_1-285_NEs	1.324350	0.000000	1.313410	1.329968	1.491204	0.164216	1.268775	0.000000	1.298168	0.161654	1.298168	1.324350	1.569285	1.491204	1.298168	1.275732	0.194681	1.326632	1.309115	0.161654	1.482677	1.491204	1.496928	0.003527	0.161626	0.009437	0.130990	0.167141	0.161511	1.347270	0.000000
SalEn.51206_1-310_NEs	0.260787	1.313410	0.000000	0.260399	1.858186	1.279139	0.391582	1.313410	0.015250	1.430161	0.015250	0.260787	1.803148	1.858186	0.015250	0.395646	1.305184	0.233696	0.013030	1.430161	0.385675	1.858186	1.863552	1.318728	1.425603	1.307319	1.274888	1.288690	1.425207	0.259069	1.313410
EscCo.1_01907_1-310_NEs	0.008673	1.329968	0.260399	0.000000	1.921196	1.295153	0.394706	1.329968	0.259673	1.273657	0.259673	0.008673	1.869641	1.921196	0.259673	0.400547	1.369773	0.256814	0.254467	1.273657	0.373102	1.921196	1.956788	1.325137	1.270227	1.340417	1.253261	1.309053	1.260796	0.020736	1.329968
SalEn.4_32541_1-302_NEs	1.911074	1.491204	1.858186	1.921196	0.000000	1.601208	1.876377	1.491204	1.880984	1.477004	1.880984	1.911074	0.575023	0.000000	1.880984	1.885609	1.622588	1.969509	1.872177	1.477004	1.973086	0.000000	0.005443	1.506459	1.455533	1.508009	1.587120	1.607301	1.466588	1.880739	1.491204
KlePn.1_03981_1-312_NEs	1.290018	0.164216	1.279139	1.295153	1.601208	0.000000	1.203272	0.164216	1.260475	0.192856	1.260475	1.290018	1.686538	1.601208	1.260475	1.204775	0.149130	1.253880	1.274679	0.192856	1.333206	1.601208	1.606730	0.177333	0.192672	0.165656	0.152012	0.003235	0.195744	1.300286	0.164216
KlePn.2_27691_1-309_NEs	0.396198	1.268775	0.391582	0.394706	1.876377	1.203272	0.000000	1.268775	0.383249	1.392562	0.383249	0.396198	1.559977	1.876377	0.383249	0.002181	1.248430	0.332079	0.382681	1.392562	0.395779	1.876377	1.888149	1.315015	1.378239	1.277906	1.235366	1.203272	1.387917	0.390135	1.268775
SalEn.4_22371_1-285_NEs	1.324350	0.000000	1.313410	1.329968	1.491204	0.164216	1.268775	0.000000	1.298168	0.161654	1.298168	1.324350	1.569285	1.491204	1.298168	1.275732	0.194681	1.326632	1.309115	0.161654	1.482677	1.491204	1.496928	0.003527	0.161626	0.009437	0.130990	0.167141	0.161511	1.347270	0.000000
SalEn.3_1261_1-310_NEs	0.260061	1.298168	0.015250	0.259673	1.880984	1.260475	0.383249	1.298168	0.000000	1.435376	0.000000	0.260061	1.806771	1.880984	0.000000	0.387292	1.299696	0.232561	0.013059	1.435376	0.388015	1.880984	1.886276	1.300337	1.430743	1.292109	1.277498	1.269969	1.430340	0.258340	1.298168
EscCo.52168_1-312	1.264265	0.161654	1.430161	1.273657	1.477004	0.192856	1.392562	0.161654	1.435376	0.000000	1.435376	1.264265	1.767573	1.477004	1.435376	1.398891	0.200119	1.389564	1.441261	0.000000	1.374189	1.477004	1.482244	0.164522	0.004277	0.160212	0.154346	0.194222	0.002136	1.275093	0.161654
SalEn.4_13331_1-310_NEs	0.260061	1.298168	0.015250	0.259673	1.880984	1.260475	0.383249	1.298168	0.000000	1.435376	0.000000	0.260061	1.806771	1.880984	0.000000	0.387292	1.299696	0.232561	0.013059	1.435376	0.388015	1.880984	1.886276	1.300337	1.430743	1.292109	1.277498	1.269969	1.430340	0.258340	1.298168
EscCo.51723_1-309	0.000000	1.324350	0.260787	0.008673	1.911074	1.290018	0.396198	1.324350	0.260061	1.264265	0.260061	0.000000	1.843484	1.911074	0.260061	0.397958	1.379911	0.257657	0.254847	1.264265	0.363022	1.911074	1.946361	1.319989	1.260865	1.334834	1.264762	1.299510	1.251425	0.020764	1.324350
KlePn.1_01057_1-303_BeL	1.843484	1.569285	1.803148	1.869641	0.575023	1.686538	1.559977	1.569285	1.806771	1.767573	1.806771	1.843484	0.000000	0.575023	1.790285	1.566299	1.629201	1.558057	1.817384	1.767573	1.756818	0.575023	0.572696	1.534520	1.769320	1.524345	1.658721	1.693220	1.753304	1.828827	1.569285
SalEn.2_MW32541_1-302_BeL	1.911074	1.491204	1.858186	1.921196	0.000000	1.601208	1.876377	1.491204	1.880984	1.477004	1.880984	1.911074	0.575023	0.000000	1.880984	1.885609	1.622588	1.969509	1.872177	1.477004	1.973086	0.000000	0.005443	1.506459	1.455533	1.508009	1.587120	1.607301	1.466588	1.880739	1.491204
SalEn.2_MW13331_1-311_NEs	0.260061	1.298168	0.015250	0.259673	1.880984	1.260475	0.383249	1.298168	0.000000	1.435376	0.000000	0.260061	1.790285	1.880984	0.000000	0.387292	1.299696	0.232561	0.013059	1.435376	0.388015	1.880984	1.886276	1.300337	1.430743	1.292109	1.277498	1.269969	1.430340	0.258340	1.298168
KlePn.1_04489_1-310_NEs	0.397958	1.275732	0.395646	0.400547	1.885609	1.204775	0.002181	1.275732	0.387292	1.398891	0.387292	0.397958	1.566299	1.885609	0.387292	0.000000	1.254859	0.336063	0.386736	1.398891	0.399930	1.885609	1.897570	1.321444	1.384575	1.284841	1.242005	1.204775	1.394226	0.395977	1.275732
EntCo.1_40050_1-312_NEs	1.379911	0.194681	1.305184	1.369773	1.622588	0.149130	1.248430	0.194681	1.299696	0.200119	1.299696	1.379911	1.629201	1.622588	1.299696	1.254859	0.000000	1.425767	1.305821	0.200119	1.360066	1.622588	1.622859	0.195207	0.200254	0.188635	0.182984	0.153039	0.197188	1.410451	0.194681
CitRo.1_13331_1-310_NEs	0.257657	1.326632	0.233696	0.256814	1.969509	1.253880	0.332079	1.326632	0.232561	1.389564	0.232561	0.257657	1.558057	1.969509	0.232561	0.336063	1.425767	0.000000	0.229403	1.389564	0.337855	1.969509	1.994000	1.332470	1.374702	1.342293	1.259952	1.263751	1.384753	0.253852	1.326632
SalEn.11717_1-310_NEs	0.254847	1.309115	0.013030	0.254467	1.872177	1.274679	0.382681	1.309115	0.013059	1.441261	0.013059	0.254847	1.817384	1.872177	0.013059	0.386736	1.305821	0.229403	0.000000	1.441261	0.383839	1.872177	1.877531	1.314783	1.436641	1.303030	1.274710	1.274679	1.436240	0.250139	1.309115
EscCo.3_2303_1-312_NEs	1.264265	0.161654	1.430161	1.273657	1.477004	0.192856	1.392562	0.161654	1.435376	0.000000	1.435376	1.264265	1.767573	1.477004	1.435376	1.398891	0.200119	1.389564	1.441261	0.000000	1.374189	1.477004	1.482244	0.164522	0.004277	0.160212	0.154346	0.194222	0.002136	1.275093	0.161654
EntCo.1_14230_1-311_NEs	0.363022	1.482677	0.385675	0.373102	1.973086	1.333206	0.395779	1.482677	0.388015	1.374189	0.388015	0.363022	1.756818	1.973086	0.388015	0.399930	1.360066	0.337855	0.383839	1.374189	0.000000	1.973086	1.972541	1.519881	1.369950	1.476707	1.342996	1.333206	1.388069	0.371092	1.482677
SalEn.3_3227_1-302_NEs	1.911074	1.491204	1.858186	1.921196	0.000000	1.601208	1.876377	1.491204	1.880984	1.477004	1.880984	1.911074	0.575023	0.000000	1.880984	1.885609	1.622588	1.969509	1.872177	1.477004	1.973086	0.000000	0.005443	1.506459	1.455533	1.508009	1.587120	1.607301	1.466588	1.880739	1.491204
SalEn.53174_1-302_BeL	1.946361	1.496928	1.863552	1.956788	0.005443	1.606730	1.888149	1.496928	1.886276	1.482244	1.886276	1.946361	0.572696	0.005443	1.886276	1.897570	1.622859	1.994000	1.877531	1.482244	1.972541	0.005443	0.000000	1.511922	1.460726	1.513744	1.592748	1.612823	1.471790	1.914365	1.496928
SalEn.50649_1-312_NEs	1.319989	0.003527	1.318728	1.325137	1.506459	0.177333	1.315015	0.003527	1.300337	0.164522	1.300337	1.319989	1.534520	1.506459	1.300337	1.321444	0.195207	1.332470	1.314783	0.164522	1.519881	1.506459	1.511922	0.000000	0.164629	0.010621	0.141738	0.181396	0.164389	1.350446	0.003527
EscCo.4_01542_1-312_NEs	1.260865	0.161626	1.425603	1.270227	1.455533	0.192672	1.378239	0.161626	1.430743	0.004277	1.430743	1.260865	1.769320	1.455533	1.430743	1.384575	0.200254	1.374702	1.436641	0.004277	1.369950	1.455533	1.460726	0.164629	0.000000	0.160184	0.159709	0.194037	0.006426	1.271653	0.161626
SalEn.12198_1-285_NEs	1.334834	0.009437	1.307319	1.340417	1.508009	0.165656	1.277906	0.009437	1.292109	0.160212	1.292109	1.334834	1.524345	1.508009	1.292109	1.284841	0.188635	1.342293	1.303030	0.160212	1.476707	1.508009	1.513744	0.010621	0.160184	0.000000	0.135183	0.168585	0.160070	1.357714	0.009437
CitRo.1_22951_1-312_NEs	1.264762	0.130990	1.274888	1.253261	1.587120	0.152012	1.235366	0.130990	1.277498	0.154346	1.277498	1.264762	1.658721	1.587120	1.277498	1.242005	0.182984	1.259952	1.274710	0.154346	1.342996	1.587120	1.592748	0.141738	0.159709	0.135183	0.000000	0.153322	0.154222	1.292507	0.130990
KlePn.2_32031_1-312_NEs	1.299510	0.167141	1.288690	1.309053	1.607301	0.003235	1.203272	0.167141	1.269969	0.194222	1.269969	1.299510	1.693220	1.607301	1.269969	1.204775	0.153039	1.263751	1.274679	0.194222	1.333206	1.607301	1.612823	0.181396	0.194037	0.168585	0.153322	0.000000	0.197115	1.300286	0.167141
EscCo.1_02418_1-312_NEs	1.251425	0.161511	1.425207	1.260796	1.466588	0.195744	1.387917	0.161511	1.430340	0.002136	1.430340	1.251425	1.753304	1.466588	1.430340	1.394226	0.197188	1.384753	1.436240	0.002136	1.388069	1.466588	1.471790	0.164389	0.006426	0.160070	0.154222	0.197115	0.000000	1.262208	0.161511
EscCo.4_02156_1-310_NEs	0.020764	1.347270	0.259069	0.020736	1.880739	1.300286	0.390135	1.347270	0.258340	1.275093	0.258340	0.020764	1.828827	1.880739	0.258340	0.395977	1.410451	0.253852	0.250139	1.275093	0.371092	1.880739	1.914365	1.350446	1.271653	1.357714	1.292507	1.300286	1.262208	0.000000	1.347270
