KlePn.2_48761_1-286_NEs	0.000000	1.280110	0.498077	0.527029	0.498077	0.522448	0.490057	0.498077	1.283184	0.517354	1.317152	0.007105	0.520247	0.527758	1.316510	0.487377	1.473644	0.498077	1.279010
EscCo.52382_1-285	1.280110	0.000000	1.231507	1.151581	1.231507	1.160998	1.233837	1.231507	0.014126	1.169321	0.035805	1.284125	1.170304	1.173647	0.279282	1.133367	0.460942	1.226282	0.017694
SalEn.2_MW40821_1-283_BeL	0.498077	1.231507	0.000000	0.210643	0.000000	0.218311	0.015766	0.000000	1.215843	0.215607	1.251774	0.496893	0.219883	0.223123	1.231236	0.208400	1.274224	0.004733	1.221230
EscCo.53954_1-283	0.527029	1.151581	0.210643	0.000000	0.210643	0.011824	0.221302	0.210643	1.150514	0.027549	1.159682	0.528481	0.011824	0.011830	1.192792	0.235933	1.250970	0.210643	1.151290
SalEn.3_4066_1-283_NEs	0.498077	1.231507	0.000000	0.210643	0.000000	0.218311	0.015766	0.000000	1.215843	0.215607	1.251774	0.496893	0.219883	0.223123	1.231236	0.208400	1.274224	0.004733	1.221230
EscCo.1_04413_1-283_NEs	0.522448	1.160998	0.218311	0.011824	0.218311	0.000000	0.229196	0.218311	1.159960	0.029991	1.169227	0.523851	0.004712	0.009454	1.197912	0.239093	1.245693	0.218311	1.160744
SalEn.53507_1-278_NEs	0.490057	1.233837	0.015766	0.221302	0.015766	0.229196	0.000000	0.015766	1.218117	0.226431	1.254236	0.492999	0.230816	0.234160	1.239783	0.209673	1.282389	0.018215	1.223527
SalEn.4_40821_1-283_BeL	0.498077	1.231507	0.000000	0.210643	0.000000	0.218311	0.015766	0.000000	1.215843	0.215607	1.251774	0.496893	0.219883	0.223123	1.231236	0.208400	1.274224	0.004733	1.221230
EscCo.3_2501_1-285_NEs	1.283184	0.014126	1.215843	1.150514	1.215843	1.159960	1.218117	1.215843	0.000000	1.168325	0.035767	1.287254	1.169296	1.172646	0.282880	1.119994	0.459295	1.210632	0.005845
EscCo.4_04545_1-283_NEs	0.517354	1.169321	0.215607	0.027549	0.215607	0.029991	0.226431	0.215607	1.168325	0.000000	1.177534	0.518697	0.027556	0.032452	1.223135	0.251077	1.278029	0.215607	1.169104
EscCo.4_01334_1-285_NEs	1.317152	0.035805	1.251774	1.159682	1.251774	1.169227	1.254236	1.251774	0.035767	1.177534	0.000000	1.321221	1.178660	1.182080	0.295748	1.131582	0.469559	1.246409	0.034557
KlePn.1_00339_40-325_NEs	0.007105	1.284125	0.496893	0.528481	0.496893	0.523851	0.492999	0.496893	1.287254	0.518697	1.321221	0.000000	0.521628	0.524548	1.311239	0.481733	1.484368	0.496893	1.283086
EscCo.3_4222_1-283_NEs	0.520247	1.170304	0.219883	0.011824	0.219883	0.004712	0.230816	0.219883	1.169296	0.027556	1.178660	0.521628	0.000000	0.007082	1.207368	0.240703	1.246584	0.219883	1.170088
EscCo.2_35820_1-283_NEs	0.527758	1.173647	0.223123	0.011830	0.223123	0.009454	0.234160	0.223123	1.172646	0.032452	1.182080	0.524548	0.007082	0.000000	1.211066	0.240871	1.250522	0.223123	1.173444
CitRo.1_27971_1-284_NEs	1.316510	0.279282	1.231236	1.192792	1.231236	1.197912	1.239783	1.231236	0.282880	1.223135	0.295748	1.311239	1.207368	1.211066	0.000000	1.094086	0.412492	1.221286	0.281238
CitRo.1_37911_1-282_NEs	0.487377	1.133367	0.208400	0.235933	0.208400	0.239093	0.209673	0.208400	1.119994	0.251077	1.131582	0.481733	0.240703	0.240871	1.094086	0.000000	1.244971	0.208400	1.125221
EntCo.1_21040_7-290_NEs	1.473644	0.460942	1.274224	1.250970	1.274224	1.245693	1.282389	1.274224	0.459295	1.278029	0.469559	1.484368	1.246584	1.250522	0.412492	1.244971	0.000000	1.278867	0.461545
SalEn.13911_1-283_NEs	0.498077	1.226282	0.004733	0.210643	0.004733	0.218311	0.018215	0.004733	1.210632	0.215607	1.246409	0.496893	0.219883	0.223123	1.221286	0.208400	1.278867	0.000000	1.216006
EscCo.1_02671_1-285_NEs	1.279010	0.017694	1.221230	1.151290	1.221230	1.160744	1.223527	1.221230	0.005845	1.169104	0.034557	1.283086	1.170088	1.173444	0.281238	1.125221	0.461545	1.216006	0.000000
