KlePn.2_05111_12-270_NEs	0.000000	0.991627	0.318400	1.642230	1.039816	1.725215	1.702856	1.044278	1.053869	1.041609	1.993533	1.041609	1.725215	1.671347	1.044278	1.689081	1.928094	1.131173	1.764283	1.568939	1.665144	1.725215	1.052797	0.304261	1.044278	1.044278	0.955389	0.000000	1.918378	1.045734	0.321726	0.321726	1.139882	0.321726	1.671347
EntCo.1_32230_1-264_NEs	0.991627	0.000000	1.071903	1.455343	1.178326	1.369094	1.385584	1.191846	1.127967	1.158428	1.521357	1.158428	1.369094	1.460808	1.191846	1.478780	1.509614	0.338213	1.409586	1.271747	1.467562	1.369094	1.162784	1.071076	1.191846	1.191846	1.009279	0.991627	1.516291	1.171450	1.075644	1.075644	0.340663	1.075644	1.460808
SalEn.10054_7-269_BeL	0.318400	1.071903	0.000000	1.815335	1.061946	2.014925	2.006564	1.082820	1.057821	1.084230	2.150994	1.084230	2.014925	1.811702	1.082820	1.834939	1.960511	1.099974	2.028201	1.799834	1.812428	2.014925	1.091447	0.017869	1.082820	1.082820	1.160072	0.318400	1.951383	1.083971	0.012715	0.012715	1.108235	0.012715	1.811702
EscCo.1_04602_11-273_NEs	1.642230	1.455343	1.815335	0.000000	1.844890	0.379795	0.375719	1.852477	1.737763	1.688523	0.660287	1.688523	0.379795	0.014041	1.852477	0.023119	0.650281	1.471283	0.384242	0.281468	0.007627	0.379795	1.694438	1.877630	1.844908	1.852477	1.679367	1.642230	0.650151	1.710718	1.859826	1.859826	1.484358	1.859826	0.014041
SalEn.10594_11-540_NEs	1.039816	1.178326	1.061946	1.844890	0.000000	1.768777	1.788319	0.006323	0.295382	0.293589	1.492971	0.293589	1.768777	1.826868	0.006323	1.797043	1.943965	1.194235	1.847250	1.778589	1.823483	1.768777	0.291895	1.059694	0.006956	0.006323	0.233768	1.039816	1.925978	0.294504	1.066912	1.066912	1.203081	1.066912	1.826868
SalEn.4_42551_12-276_NEs	1.725215	1.369094	2.014925	0.379795	1.768777	0.000000	0.010145	1.768185	1.663923	1.738441	0.621362	1.738441	0.000000	0.387063	1.768185	0.389828	0.660755	1.434207	0.019426	0.267226	0.377428	0.000000	1.722173	2.064425	1.775658	1.768185	1.717271	1.725215	0.654837	1.724041	2.049459	2.049459	1.447175	2.049459	0.387063
SalEn.14076_12-276_NEs	1.702856	1.385584	2.006564	0.375719	1.788319	0.010145	0.000000	1.787714	1.707842	1.800382	0.613375	1.800382	0.010145	0.382987	1.787714	0.388684	0.649704	1.465963	0.018088	0.269520	0.373383	0.010145	1.783374	2.055992	1.795312	1.787714	1.755545	1.702856	0.643859	1.785835	2.041095	2.041095	1.479380	2.041095	0.382987
SalEn.4_06901_11-540_NEs	1.044278	1.191846	1.082820	1.852477	0.006323	1.768185	1.787714	0.000000	0.294452	0.293575	1.499062	0.293575	1.768185	1.834205	0.000000	1.804468	1.951513	1.199312	1.846607	1.777969	1.830902	1.768185	0.291882	1.071377	0.005687	0.000000	0.235455	1.044278	1.933471	0.294491	1.078776	1.078776	1.208196	1.078776	1.834205
EscCo.4_03375_10-538_NEs	1.053869	1.127967	1.057821	1.737763	0.295382	1.663923	1.707842	0.294452	0.000000	0.030938	1.467862	0.030938	1.663923	1.744237	0.294452	1.737602	1.927521	1.119152	1.734347	1.653665	1.761400	1.663923	0.032287	1.067242	0.293712	0.294452	0.257753	1.053869	1.906462	0.030307	1.071683	1.071683	1.127548	1.071683	1.744237
EscCo.50619_10-538	1.041609	1.158428	1.084230	1.688523	0.293589	1.738441	1.800382	0.293575	0.030938	0.000000	1.513618	0.000000	1.738441	1.680855	0.293575	1.675530	1.994753	1.140406	1.831924	1.673268	1.697530	1.738441	0.006328	1.093495	0.291915	0.293575	0.258238	1.041609	1.971976	0.006961	1.098166	1.098166	1.149038	1.098166	1.680855
EntCo.1_41990_4-250_NEs	1.993533	1.521357	2.150994	0.660287	1.492971	0.621362	0.613375	1.499062	1.467862	1.513618	0.000000	1.513618	0.621362	0.668246	1.499062	0.688633	0.511310	1.426619	0.615864	0.565594	0.662214	0.621362	1.493840	2.200913	1.505764	1.499062	1.492743	1.993533	0.508509	1.493850	2.206999	2.206999	1.439893	2.206999	0.668246
EscCo.3_0648_10-538_NEs	1.041609	1.158428	1.084230	1.688523	0.293589	1.738441	1.800382	0.293575	0.030938	0.000000	1.513618	0.000000	1.738441	1.680855	0.293575	1.675530	1.994753	1.140406	1.831924	1.673268	1.697530	1.738441	0.006328	1.093495	0.291915	0.293575	0.258238	1.041609	1.971976	0.006961	1.098166	1.098166	1.149038	1.098166	1.680855
SalEn.3_4241_12-276_NEs	1.725215	1.369094	2.014925	0.379795	1.768777	0.000000	0.010145	1.768185	1.663923	1.738441	0.621362	1.738441	0.000000	0.387063	1.768185	0.389828	0.660755	1.434207	0.019426	0.267226	0.377428	0.000000	1.722173	2.064425	1.775658	1.768185	1.717271	1.725215	0.654837	1.724041	2.049459	2.049459	1.447175	2.049459	0.387063
EscCo.3_4435_11-274_NEs	1.671347	1.460808	1.811702	0.014041	1.826868	0.387063	0.382987	1.834205	1.744237	1.680855	0.668246	1.680855	0.387063	0.000000	1.834205	0.021817	0.666668	1.490025	0.391495	0.291418	0.008869	0.387063	1.686804	1.873331	1.826888	1.834205	1.677055	1.671347	0.666533	1.702930	1.855738	1.855738	1.503335	1.855738	0.000000
SalEn.3_0613_11-540_NEs	1.044278	1.191846	1.082820	1.852477	0.006323	1.768185	1.787714	0.000000	0.294452	0.293575	1.499062	0.293575	1.768185	1.834205	0.000000	1.804468	1.951513	1.199312	1.846607	1.777969	1.830902	1.768185	0.291882	1.071377	0.005687	0.000000	0.235455	1.044278	1.933471	0.294491	1.078776	1.078776	1.208196	1.078776	1.834205
EscCo.4_04340_11-273_NEs	1.689081	1.478780	1.834939	0.023119	1.797043	0.389828	0.388684	1.804468	1.737602	1.675530	0.688633	1.675530	0.389828	0.021817	1.804468	0.000000	0.667193	1.514648	0.397396	0.288738	0.020540	0.389828	1.681403	1.882978	1.797065	1.804468	1.687347	1.689081	0.667057	1.697152	1.879357	1.879357	1.528054	1.879357	0.021817
KlePn.1_05133_14-280_NEs	1.928094	1.509614	1.960511	0.650281	1.943965	0.660755	0.649704	1.951513	1.927521	1.994753	0.511310	1.994753	0.660755	0.666668	1.951513	0.667193	0.000000	1.499542	0.654038	0.625699	0.659617	0.660755	1.981208	2.003475	1.951513	1.951513	1.900609	1.928094	0.005032	1.986164	1.980980	1.980980	1.513921	1.980980	0.666668
KlePn.1_02390_1-256_NEs	1.131173	0.338213	1.099974	1.471283	1.194235	1.434207	1.465963	1.199312	1.119152	1.140406	1.426619	1.140406	1.434207	1.490025	1.199312	1.514648	1.499542	0.000000	1.458441	1.344295	1.496633	1.434207	1.134846	1.101089	1.194317	1.199312	1.086074	1.131173	1.499033	1.143629	1.114047	1.114047	0.001305	1.114047	1.490025
