SalEn.3_1438_1-488_NEs	0.000000	0.657660	0.333467	0.338340	1.953801	0.000000	0.942966	0.751976	0.353048	0.654214	1.605968	0.356037	0.006880	0.340412	0.706531	0.338352	0.652233	0.700641	0.702275	1.960746	0.942966	0.650127	1.661143	1.826201	0.726676	1.839965	0.709824	1.852953	1.785883	1.844488	1.835848	0.729950	0.719226	1.835995	0.911007	0.270938	0.340052	1.612360	0.662937	0.709824	0.942107	0.724297	0.000000	0.337897	0.726676	0.942966	0.712260	0.709824	1.610771
EscCo.2_39660_1-487_NEs	0.657660	0.000000	0.597343	0.693986	1.814633	0.657660	0.849905	0.653437	0.607530	0.018780	1.444829	0.612666	0.662563	0.683146	0.589025	0.694000	0.018109	0.594360	0.594370	1.641314	0.849905	0.020231	1.523567	1.643575	0.665932	1.641485	0.337296	1.667939	1.627356	1.655785	1.652286	0.667758	0.337577	1.645666	0.912130	0.577752	0.688002	1.492363	0.008288	0.335198	0.852991	0.670375	0.657660	0.673274	0.665932	0.849905	0.337296	0.337296	1.437568
EntCo.1_12010_1-487_NEs	0.333467	0.597343	0.000000	0.344479	1.869107	0.333467	0.845627	0.696958	0.333714	0.607477	1.406750	0.335884	0.336862	0.337227	0.622704	0.344492	0.602890	0.618458	0.619459	1.962629	0.845627	0.602512	1.439833	1.867498	0.666618	1.903241	0.623873	1.796556	1.874058	1.794550	1.892090	0.663800	0.627356	1.908054	0.845929	0.271756	0.339673	1.488679	0.593479	0.625350	0.842869	0.655223	0.333467	0.339217	0.666618	0.845627	0.626336	0.623873	1.405772
EscCo.51542_1-486	0.338340	0.693986	0.344479	0.000000	1.889954	0.338340	0.890676	0.767329	0.417478	0.699819	1.595784	0.419268	0.335332	0.033534	0.723521	0.001364	0.698708	0.727328	0.728953	1.905305	0.890676	0.694903	1.495022	1.832472	0.734896	1.845015	0.700263	2.048564	1.803677	2.065804	1.850823	0.734837	0.705740	1.845015	0.857095	0.318078	0.019336	1.555580	0.689416	0.696822	0.894139	0.736582	0.338340	0.017954	0.734896	0.890676	0.701600	0.700263	1.588302
KlePn.1_02278_1-482_NEs	1.953801	1.814633	1.869107	1.889954	0.000000	1.953801	2.193266	1.890383	2.023506	1.795028	1.819377	2.042015	1.977705	1.942354	1.741759	1.879373	1.796166	1.764067	1.767998	0.473861	2.193266	1.790422	1.995722	0.486831	1.826202	0.499642	1.874095	0.465604	0.492712	0.467332	0.496537	1.770834	1.875908	0.498381	2.027719	1.943721	1.897522	2.128721	1.794375	1.869411	2.165985	1.793439	1.953801	1.861571	1.826202	2.193266	1.874095	1.874095	1.812275
SalEn.4_15081_1-488_NEs	0.000000	0.657660	0.333467	0.338340	1.953801	0.000000	0.942966	0.751976	0.353048	0.654214	1.605968	0.356037	0.006880	0.340412	0.706531	0.338352	0.652233	0.700641	0.702275	1.960746	0.942966	0.650127	1.661143	1.826201	0.726676	1.839965	0.709824	1.852953	1.785883	1.844488	1.835848	0.729950	0.719226	1.835995	0.911007	0.270938	0.340052	1.612360	0.662937	0.709824	0.942107	0.724297	0.000000	0.337897	0.726676	0.942966	0.712260	0.709824	1.610771
SalEn.4_30441_1-490_NEs	0.942966	0.849905	0.845627	0.890676	2.193266	0.942966	0.000000	0.858039	0.879779	0.855158	1.385716	0.888110	0.944133	0.896218	0.899085	0.890748	0.851614	0.827918	0.825881	2.061059	0.000000	0.850928	1.364457	2.204006	0.839521	2.178027	0.887550	2.091278	2.171579	2.098560	2.180337	0.843775	0.899407	2.178027	0.588086	0.878438	0.877127	1.392330	0.846182	0.887325	0.008167	0.850905	0.942966	0.883963	0.839521	0.000000	0.888837	0.887550	1.374416
CitRo.1_23031_1-488_NEs	0.751976	0.653437	0.696958	0.767329	1.890383	0.751976	0.858039	0.000000	0.686449	0.652693	1.485601	0.694390	0.758106	0.768830	0.327984	0.767383	0.653890	0.315468	0.316502	1.865994	0.858039	0.653482	1.443925	1.819339	0.334214	1.838110	0.689911	1.815450	1.843553	1.827227	1.842772	0.329951	0.688919	1.834122	0.960968	0.669400	0.757471	1.510351	0.650733	0.689911	0.849448	0.334650	0.751976	0.763469	0.334214	0.858039	0.691954	0.689911	1.484804
KlePn.1_05097_1-488_NEs	0.353048	0.607530	0.333714	0.417478	2.023506	0.353048	0.879779	0.686449	0.000000	0.614170	1.458911	0.006937	0.358087	0.417789	0.641511	0.414659	0.607904	0.588357	0.590844	1.749342	0.879779	0.611561	1.434609	1.828038	0.702022	1.820176	0.615936	1.855742	1.853955	1.851005	1.841455	0.709989	0.617106	1.816293	0.870771	0.306297	0.419702	1.585280	0.613626	0.615936	0.881103	0.716799	0.353048	0.404672	0.702022	0.879779	0.619492	0.615936	1.471883
EscCo.1_04787_1-487_NEs	0.654214	0.018780	0.607477	0.699819	1.795028	0.654214	0.855158	0.652693	0.614170	0.000000	1.448887	0.619329	0.655877	0.690462	0.600860	0.699833	0.002069	0.599271	0.600746	1.677474	0.855158	0.002761	1.527897	1.653699	0.673286	1.659535	0.337516	1.689934	1.645095	1.677468	1.670466	0.670225	0.336751	1.655897	0.893915	0.576593	0.693776	1.507333	0.018764	0.335416	0.858254	0.672842	0.654214	0.682208	0.673286	0.855158	0.337516	0.337516	1.441604
KlePn.1_04037_2-455_NEs	1.605968	1.444829	1.406750	1.595784	1.819377	1.605968	1.385716	1.485601	1.458911	1.448887	0.000000	1.472745	1.598970	1.594022	1.430661	1.588407	1.434076	1.368483	1.377864	1.940168	1.385716	1.440948	0.281207	1.821634	1.423140	1.800446	1.459416	1.858218	1.814214	1.863264	1.839161	1.424075	1.463008	1.796249	1.492600	1.418858	1.573291	0.288016	1.434331	1.462663	1.380438	1.429501	1.605968	1.604974	1.423140	1.385716	1.459416	1.459416	0.005939
KlePn.2_21441_1-487_NEs	0.356037	0.612666	0.335884	0.419268	2.042015	0.356037	0.888110	0.694390	0.006937	0.619329	1.472745	0.000000	0.357352	0.417231	0.639188	0.416438	0.613040	0.590274	0.592763	1.768616	0.888110	0.616712	1.431281	1.839294	0.704085	1.831395	0.621023	1.903389	1.865527	1.898812	1.853044	0.712054	0.622194	1.827476	0.888651	0.307007	0.422629	1.565608	0.618778	0.621023	0.889477	0.718862	0.356037	0.406414	0.704085	0.888110	0.624584	0.621023	1.485924
SalEn.11543_1-488_NEs	0.006880	0.662563	0.336862	0.335332	1.977705	0.006880	0.944133	0.758106	0.358087	0.655877	1.598970	0.357352	0.000000	0.338441	0.707606	0.335344	0.653894	0.706818	0.708459	1.983468	0.944133	0.651784	1.635962	1.850838	0.724288	1.864780	0.699928	1.860938	1.809264	1.852306	1.860707	0.725893	0.709223	1.860785	0.911813	0.266496	0.337043	1.589366	0.667853	0.699928	0.943271	0.721917	0.006880	0.334893	0.724288	0.944133	0.703039	0.699928	1.603723
EscCo.4_02306_1-487_NEs	0.340412	0.683146	0.337227	0.033534	1.942354	0.340412	0.896218	0.768830	0.417789	0.690462	1.594022	0.417231	0.338441	0.000000	0.720529	0.033535	0.689369	0.739707	0.741355	1.973995	0.896218	0.685623	1.507481	1.903780	0.724186	1.921502	0.704817	2.064898	1.871582	2.082354	1.923402	0.725727	0.715380	1.921502	0.849682	0.318215	0.032011	1.592464	0.678664	0.706381	0.899507	0.729284	0.340412	0.027070	0.724186	0.896218	0.706152	0.704817	1.586601
EntCo.1_40000_1-488_NEs	0.706531	0.589025	0.622704	0.723521	1.741759	0.706531	0.899085	0.327984	0.641511	0.600860	1.430661	0.639188	0.707606	0.720529	0.000000	0.723569	0.602070	0.327088	0.328537	1.731687	0.899085	0.600132	1.476825	1.702807	0.354380	1.729355	0.640512	1.659021	1.714419	1.640752	1.738428	0.355390	0.644237	1.729355	0.883493	0.643682	0.720961	1.514470	0.581627	0.642041	0.893814	0.350500	0.706531	0.719787	0.354380	0.899085	0.644728	0.640512	1.426194
EscCo.3_1612_1-486_NEs	0.338352	0.694000	0.344492	0.001364	1.879373	0.338352	0.890748	0.767383	0.414659	0.699833	1.588407	0.416438	0.335344	0.033535	0.723569	0.000000	0.698723	0.727375	0.729001	1.912174	0.890748	0.694918	1.491458	1.822671	0.734944	1.835190	0.701864	2.056734	1.794267	2.074158	1.840888	0.734885	0.707349	1.835190	0.857162	0.315683	0.019337	1.551673	0.689430	0.698418	0.894211	0.736630	0.338352	0.017258	0.734944	0.890748	0.703199	0.701864	1.580934
EscCo.3_4635_1-486_NEs	0.652233	0.018109	0.602890	0.698708	1.796166	0.652233	0.851614	0.653890	0.607904	0.002069	1.434076	0.613040	0.653894	0.689369	0.602070	0.698723	0.000000	0.594205	0.595674	1.668702	0.851614	0.003450	1.523925	1.645594	0.668858	1.651345	0.334317	1.680872	1.637036	1.668475	1.662225	0.667480	0.333551	1.647712	0.895945	0.573603	0.692676	1.488308	0.018094	0.332223	0.854704	0.670093	0.652233	0.681123	0.668858	0.851614	0.334317	0.334317	1.426925
KlePn.2_32111_1-488_NEs	0.700641	0.594360	0.618458	0.727328	1.764067	0.700641	0.827918	0.315468	0.588357	0.599271	1.368483	0.590274	0.706818	0.739707	0.327088	0.727375	0.594205	0.000000	0.002074	1.627728	0.827918	0.595292	1.351007	1.618420	0.405188	1.635998	0.654071	1.680572	1.665264	1.691171	1.643982	0.399416	0.645591	1.635998	0.904392	0.621480	0.717822	1.468429	0.591383	0.655632	0.823149	0.403930	0.700641	0.720583	0.405188	0.827918	0.656078	0.654071	1.364279
KlePn.1_03975_1-488_NEs	0.702275	0.594370	0.619459	0.728953	1.767998	0.702275	0.825881	0.316502	0.590844	0.600746	1.377864	0.592763	0.708459	0.741355	0.328537	0.729001	0.595674	0.002074	0.000000	1.640126	0.825881	0.596762	1.357111	1.634398	0.405193	1.652094	0.655645	1.697839	1.678243	1.708490	1.660245	0.400532	0.647154	1.652094	0.900092	0.622984	0.719434	1.475351	0.591393	0.657209	0.821118	0.403935	0.702275	0.722196	0.405193	0.825881	0.657654	0.655645	1.373647
CitRo.1_15221_1-483_NEs	1.960746	1.641314	1.962629	1.905305	0.473861	1.960746	2.061059	1.865994	1.749342	1.677474	1.940168	1.768616	1.983468	1.973995	1.731687	1.912174	1.668702	1.627728	1.640126	0.000000	2.061059	1.672144	1.976522	0.243580	1.942225	0.231604	1.848819	0.293280	0.238452	0.292491	0.244034	1.930781	1.876859	0.230691	1.771175	1.837574	1.931651	2.078807	1.646049	1.849003	2.074953	1.966751	1.960746	1.903031	1.942225	2.061059	1.848819	1.848819	1.942811
SalEn.2_MW30441_1-490_NEs	0.942966	0.849905	0.845627	0.890676	2.193266	0.942966	0.000000	0.858039	0.879779	0.855158	1.385716	0.888110	0.944133	0.896218	0.899085	0.890748	0.851614	0.827918	0.825881	2.061059	0.000000	0.850928	1.364457	2.204006	0.839521	2.178027	0.887550	2.091278	2.171579	2.098560	2.180337	0.843775	0.899407	2.178027	0.588086	0.878438	0.877127	1.392330	0.846182	0.887325	0.008167	0.850905	0.942966	0.883963	0.839521	0.000000	0.888837	0.887550	1.374416
EscCo.54323_1-486	0.650127	0.020231	0.602512	0.694903	1.790422	0.650127	0.850928	0.653482	0.611561	0.002761	1.440948	0.616712	0.651784	0.685623	0.600132	0.694918	0.003450	0.595292	0.596762	1.672144	0.850928	0.000000	1.535478	1.648896	0.669959	1.654651	0.334174	1.675791	1.640363	1.663483	1.665494	0.668579	0.333409	1.651035	0.899295	0.570329	0.688908	1.499161	0.020213	0.332082	0.854014	0.671192	0.650127	0.677408	0.669959	0.850928	0.334174	0.334174	1.433738
EntCo.1_40710_2-453_NEs	1.661143	1.523567	1.439833	1.495022	1.995722	1.661143	1.364457	1.443925	1.434609	1.527897	0.281207	1.431281	1.635962	1.507481	1.476825	1.491458	1.523925	1.351007	1.357111	1.976522	1.364457	1.535478	0.000000	2.004438	1.470752	1.975653	1.404293	1.959736	2.000254	1.952877	2.020479	1.471910	1.428399	1.971351	1.526700	1.399673	1.466892	0.274820	1.516384	1.407544	1.358779	1.483623	1.661143	1.473085	1.470752	1.364457	1.404293	1.404293	0.284608
EscCo.4_02325_1-484_NEs	1.826201	1.643575	1.867498	1.832472	0.486831	1.826201	2.204006	1.819339	1.828038	1.653699	1.821634	1.839294	1.850838	1.903780	1.702807	1.822671	1.645594	1.618420	1.634398	0.243580	2.204006	1.648896	2.004438	0.000000	1.740711	0.026609	1.763487	0.333234	0.025139	0.331520	0.027238	1.731258	1.783682	0.025900	1.766906	1.816502	1.883357	2.160385	1.652202	1.759219	2.210071	1.770134	1.826201	1.865168	1.740711	2.204006	1.763487	1.763487	1.809796
