EscCo.2_49810_9-567_Ess	0.000000	2.137534	0.287109	0.290880	1.672047	2.029809	0.011422	1.665028	2.043613	1.661790	1.834235	1.881118	1.881118	2.214056	2.141130	1.903281	1.825228	2.034484	1.812697	2.065883	1.883200	1.877760	1.908499	1.839913	2.122958	0.290880	1.869326	1.913195	2.435285	0.290880	2.078119	2.198896	1.983716	2.214443	1.956429	2.311986	1.736640	1.924800	1.968272	1.811170	1.997639	0.287871	1.827878	0.336325	2.072855	2.263762	0.290525	2.061713	2.166458	1.931469	2.062152	1.773335	1.871011	2.184887	2.187305	1.859623	1.967295	2.081418	2.353255	2.187305	1.852735	1.792091	2.254264	0.023042	1.893715	1.902984	1.981197	0.015769	1.871750	0.015076	1.872861	1.831362	2.084329	2.072855	2.273739	1.794512	2.066682	2.151629	2.231852	0.335183	1.857098	1.922964
EntCo.1_05210_2-505_NEs	2.137534	0.000000	2.036748	2.053390	1.549213	1.167620	2.125714	1.525568	1.183193	1.449457	1.271706	1.048260	1.048260	1.573049	1.033738	1.020110	1.435525	1.210172	1.330370	0.192194	1.022418	1.028316	1.331696	1.422055	1.191256	2.053390	1.012545	1.470907	1.015332	2.053390	1.366469	1.028690	1.431813	0.887062	1.689613	1.086545	1.032045	1.473936	1.067562	1.491036	1.171194	2.036487	1.014671	1.978363	1.340276	0.886855	2.022419	1.359418	1.030237	1.632814	1.100748	0.983591	1.046740	1.604108	1.064870	1.076515	1.384802	1.004367	1.788407	1.069852	1.022881	1.487301	1.316982	2.128347	1.014315	1.489672	1.076031	2.137584	1.042930	2.145309	1.010107	1.414565	1.204095	1.340276	0.880480	1.435454	1.197620	1.575503	1.020726	1.989116	1.009885	1.020117
SalEn.10794_9-567_NEs	0.287109	2.036748	0.000000	0.007226	1.884975	2.052938	0.286041	1.888886	2.059639	1.795606	2.333037	1.989568	1.989568	2.440196	2.052894	2.014249	1.928124	2.500274	1.938212	1.889138	1.894320	1.908970	2.007843	1.941633	2.531886	0.007226	2.132395	2.061873	2.395453	0.007226	2.188934	2.256677	1.892243	2.178034	2.027423	2.169729	1.752115	1.975102	1.997729	1.910706	2.407445	0.007823	2.086065	0.325563	1.866711	2.138311	0.261064	2.188923	2.231465	2.007584	2.103541	1.858451	1.977742	2.422530	2.066549	1.958381	1.900698	1.952194	2.498367	2.057349	2.122978	2.015884	2.322471	0.277371	2.007473	1.932790	2.019119	0.284893	1.988462	0.286735	2.132395	1.933076	2.488651	1.866711	2.111112	1.967374	2.516033	2.386476	2.135054	0.325380	2.127232	2.054109
SalEn.3_0824_9-567_NEs	0.290880	2.053390	0.007226	0.000000	1.921408	2.045146	0.291556	1.925884	2.051748	1.811066	2.272079	2.029211	2.029211	2.494886	2.060341	2.017299	1.922320	2.563310	1.945786	1.889725	1.926929	1.941957	2.016007	1.935939	2.607574	0.000000	2.166517	2.078393	2.424539	0.000000	2.209238	2.275083	1.925825	2.213516	2.066821	2.197011	1.753909	2.015365	1.983651	1.904855	2.465748	0.006615	2.119628	0.325046	1.900274	2.158242	0.259943	2.209224	2.249435	2.038649	2.151752	1.876332	2.017000	2.478431	2.091482	1.960926	1.947053	2.004060	2.528732	2.082241	2.157042	2.047971	2.315216	0.282815	2.010460	1.971363	2.005005	0.290424	2.028373	0.292251	2.166517	1.927357	2.562768	1.900274	2.130473	1.961692	2.589966	2.431876	2.161388	0.324864	2.161311	2.074768
KlePn.1_02099_1-243_NEs	1.672047	1.549213	1.884975	1.921408	0.000000	1.910359	1.682145	0.009746	1.926898	0.181102	1.978647	1.297445	1.315801	1.183792	1.662236	1.278457	0.211907	2.220583	1.282795	1.414568	1.210408	1.200850	1.312168	0.219309	2.300509	1.921408	1.266089	0.967957	1.917970	1.921408	0.967852	1.615703	1.021509	2.018668	1.022519	2.112462	1.187802	1.028511	2.017792	0.226716	2.307909	1.892556	1.371424	1.597625	0.949585	2.005834	1.807228	0.971955	1.578414	1.201139	1.974099	1.299802	1.297445	1.182157	1.710453	1.323300	1.020400	1.871896	1.289733	1.710453	1.289346	0.938289	2.077864	1.674934	1.295208	1.044695	2.047223	1.680145	1.304197	1.701214	1.266089	0.217476	2.318304	0.949585	2.030279	0.217232	2.298974	1.167374	1.607172	1.606352	1.296892	1.304940
KlePn.1_02099_248-496_NEs	2.029809	1.167620	2.052938	2.045146	1.910359	0.000000	2.044265	1.883016	0.006793	1.893003	0.231111	1.295144	1.295144	1.753630	1.214928	1.208278	1.915006	0.245112	0.911304	1.324768	0.857755	0.863768	0.869025	1.890859	0.249080	2.045146	1.408111	2.088477	1.199681	2.045146	1.999995	1.033752	2.311961	1.136071	1.474030	1.162547	0.913291	1.721371	1.093338	1.951389	0.249053	2.045342	1.284153	1.678794	1.987428	1.057808	2.019363	1.999995	1.038612	1.822325	1.130483	0.893674	1.295144	1.741379	1.234212	1.487437	1.939055	1.160117	1.732050	1.234212	1.428220	1.549932	1.218473	2.039280	1.203880	1.768671	1.096668	2.057495	1.295144	2.057495	1.408111	1.906079	0.240059	1.987428	1.062948	1.890859	0.249262	1.682293	1.192128	1.688152	1.406977	1.462713
EscCo.1_00889_9-567_NEs	0.011422	2.125714	0.286041	0.291556	1.682145	2.044265	0.000000	1.675157	2.058170	1.633672	1.812564	1.894725	1.894725	2.190845	2.151269	1.916750	1.845114	1.997779	1.810214	2.067589	1.885456	1.879977	1.901645	1.866702	2.083915	0.291556	1.882422	1.893666	2.402834	0.291556	2.077801	2.191943	1.994926	2.163501	1.919540	2.267736	1.766213	1.882187	1.999570	1.830517	1.962856	0.286802	1.825984	0.340832	2.094443	2.219863	0.292110	2.061643	2.159481	1.903903	2.053869	1.782244	1.884519	2.162501	2.197642	1.845445	2.002043	2.121756	2.350770	2.197642	1.877026	1.811110	2.211794	0.019965	1.907206	1.875920	2.012740	0.005413	1.885418	0.004784	1.885962	1.858107	2.046249	2.094443	2.237018	1.813743	2.028814	2.145770	2.242104	0.341602	1.881428	1.926092
KlePn.2_02341_1-243_NEs	1.665028	1.525568	1.888886	1.925884	0.009746	1.883016	1.675157	0.000000	1.899224	0.181606	1.948413	1.320175	1.338929	1.174852	1.631472	1.262947	0.215702	2.185588	1.337123	1.396471	1.226083	1.216346	1.353237	0.223142	2.263592	1.925884	1.287282	0.965480	2.000524	1.925884	0.974238	1.682558	1.018196	1.948740	1.020067	2.255187	1.203348	1.036143	2.128361	0.230586	2.270201	1.896558	1.382404	1.639296	0.955954	2.047898	1.877463	0.978365	1.642637	1.212601	2.062756	1.325689	1.320175	1.173144	1.679366	1.316270	1.032372	1.940703	1.276490	1.679366	1.310828	0.940450	1.967425	1.667876	1.270124	1.052616	2.162953	1.673022	1.327027	1.694279	1.287282	0.221300	2.281112	0.955954	2.104170	0.221051	2.262079	1.158563	1.576902	1.648675	1.318487	1.317026
KlePn.2_02341_248-496_NEs	2.043613	1.183193	2.059639	2.051748	1.926898	0.006793	2.058170	1.899224	0.000000	1.908355	0.229080	1.290210	1.290210	1.726465	1.220076	1.198441	1.930531	0.246748	0.899613	1.337373	0.851971	0.857931	0.862572	1.906079	0.250722	2.051748	1.396510	2.088477	1.195534	2.051748	1.999995	1.035516	2.330217	1.128519	1.460420	1.178132	0.907039	1.721371	1.096787	1.966361	0.250695	2.051837	1.291638	1.669999	1.966666	1.050372	1.988790	1.999995	1.040362	1.805369	1.139106	0.895976	1.290210	1.714158	1.239513	1.480849	1.953570	1.151309	1.703566	1.239513	1.416371	1.550577	1.214807	2.053515	1.194128	1.768671	1.100150	2.071676	1.290210	2.071676	1.396510	1.921243	0.241694	1.966666	1.055514	1.906079	0.250905	1.655429	1.197043	1.679197	1.395242	1.449957
CitRo.1_32891_1-243_NEs	1.661790	1.449457	1.795606	1.811066	0.181102	1.893003	1.633672	0.181606	1.908355	0.000000	1.804710	1.320060	1.333886	1.176149	1.763677	1.282729	0.175277	2.074241	1.362557	1.428140	1.229890	1.239955	1.371461	0.185692	2.235239	1.811066	1.250450	1.022347	1.968517	1.811066	0.973383	1.754833	1.028517	1.991193	1.076739	2.546474	1.236337	1.091471	1.951068	0.182358	2.199924	1.802801	1.367025	1.557094	1.060300	1.885595	1.773383	0.977551	1.737789	1.143065	2.162636	1.227944	1.320060	1.185151	1.886934	1.452997	1.034766	1.900625	1.250089	1.868498	1.265752	1.020337	1.755480	1.612862	1.306272	1.108617	1.997117	1.632040	1.333091	1.658352	1.250450	0.183953	2.183955	1.060300	1.932124	0.182022	2.166429	1.165383	1.755752	1.565134	1.258830	1.320867
