EntCo.1_33360_1-333_NEs	0.000000	1.056486	0.317725	1.504496	0.152132	0.322441	0.350890	0.347752	1.529270	0.321806	1.010603	0.350890	1.455991	0.148828	0.347752	0.347752	1.010603	1.536977	1.542114
EntCo.1_00620_1-324_NEs	1.056486	0.000000	1.167309	1.386280	1.053208	1.163821	1.137803	1.130678	1.398808	1.176832	0.165694	1.130678	1.263166	1.072730	1.130678	1.130678	0.165694	1.419218	1.428417
EscCo.3_1586_3-340_NEs	0.317725	1.167309	0.000000	1.555844	0.339667	0.011901	0.299757	0.296964	1.617021	0.011884	1.111955	0.301213	1.551496	0.319809	0.296964	0.296964	1.111955	1.563812	1.569006
EntCo.1_23250_1-316_NEs	1.504496	1.386280	1.555844	0.000000	1.461836	1.529125	1.638990	1.622905	0.233673	1.551198	1.437584	1.644450	1.719452	1.463482	1.622905	1.622905	1.437584	1.804592	1.795433
KlePn.1_01101_1-333_NEs	0.152132	1.053208	0.339667	1.461836	0.000000	0.336067	0.330107	0.327133	1.499459	0.335398	1.020569	0.328588	1.516210	0.010318	0.327133	0.327133	1.020569	1.648979	1.660284
EscCo.1_01680_3-340_NEs	0.322441	1.163821	0.011901	1.529125	0.336067	0.000000	0.294577	0.291792	1.575485	0.005924	1.105553	0.296028	1.542226	0.319366	0.291792	0.291792	1.105553	1.609863	1.615503
SalEn.53541_1-340_BeL	0.350890	1.137803	0.299757	1.638990	0.330107	0.294577	0.000000	0.005875	1.642883	0.295973	1.044737	0.006857	1.553473	0.324955	0.005875	0.005875	1.044737	1.513279	1.518014
SalEn.2_MW40421_1-340_BeL	0.347752	1.130678	0.296964	1.622905	0.327133	0.291792	0.005875	0.000000	1.637725	0.293185	1.038240	0.008827	1.533006	0.321952	0.000000	0.000000	1.038240	1.518304	1.523066
CitRo.1_28431_1-316_NEs	1.529270	1.398808	1.617021	0.233673	1.499459	1.575485	1.642883	1.637725	0.000000	1.604766	1.371110	1.654850	1.666394	1.462884	1.637725	1.637725	1.371110	1.828257	1.809633
EscCo.51516_3-340	0.321806	1.176832	0.011884	1.551198	0.335398	0.005924	0.295973	0.293185	1.604766	0.000000	1.117737	0.297426	1.563105	0.318732	0.293185	0.293185	1.117737	1.602541	1.608071
KlePn.1_00372_1-324_NEs	1.010603	0.165694	1.111955	1.437584	1.020569	1.105553	1.044737	1.038240	1.371110	1.117737	0.000000	1.045000	1.291852	1.038804	1.038240	1.038240	0.000000	1.302660	1.293726
SalEn.13867_1-340_NEs	0.350890	1.130678	0.301213	1.644450	0.328588	0.296028	0.006857	0.008827	1.654850	0.297426	1.045000	0.000000	1.548756	0.323422	0.008827	0.008827	1.045000	1.509375	1.514094
CitRo.1_24811_1-327_NEs	1.455991	1.263166	1.551496	1.719452	1.516210	1.542226	1.553473	1.533006	1.666394	1.563105	1.291852	1.548756	0.000000	1.546784	1.533006	1.533006	1.291852	0.565986	0.565258
KlePn.2_41661_1-327_NEs	0.148828	1.072730	0.319809	1.463482	0.010318	0.319366	0.324955	0.321952	1.462884	0.318732	1.038804	0.323422	1.546784	0.000000	0.321952	0.321952	1.038804	1.628884	1.640217
SalEn.4_40421_1-340_NEs	0.347752	1.130678	0.296964	1.622905	0.327133	0.291792	0.005875	0.000000	1.637725	0.293185	1.038240	0.008827	1.533006	0.321952	0.000000	0.000000	1.038240	1.518304	1.523066
SalEn.3_4026_1-340_NEs	0.347752	1.130678	0.296964	1.622905	0.327133	0.291792	0.005875	0.000000	1.637725	0.293185	1.038240	0.008827	1.533006	0.321952	0.000000	0.000000	1.038240	1.518304	1.523066
KlePn.2_48431_1-324_NEs	1.010603	0.165694	1.111955	1.437584	1.020569	1.105553	1.044737	1.038240	1.371110	1.117737	0.000000	1.045000	1.291852	1.038804	1.038240	1.038240	0.000000	1.302660	1.293726
KlePn.1_02223_1-327_BeL	1.536977	1.419218	1.563812	1.804592	1.648979	1.609863	1.513279	1.518304	1.828257	1.602541	1.302660	1.509375	0.565986	1.628884	1.518304	1.518304	1.302660	0.000000	0.001020
KlePn.2_03761_36-362_NEs	1.542114	1.428417	1.569006	1.795433	1.660284	1.615503	1.518014	1.523066	1.809633	1.608071	1.293726	1.514094	0.565258	1.640217	1.523066	1.523066	1.293726	0.001020	0.000000
