EntCo.1_32500_1-275_NEs	0.000000	0.926549	1.569183	0.981434	1.730413	1.566545	0.234913	1.553892	1.709977	1.642317	1.826685	0.152857	1.762790	1.572195	1.806188	0.243865	1.565564	1.317949	0.922398	1.404935	1.892073	1.548736	1.763683	1.718275	1.003483	1.349648	1.549070	1.492932	1.831060	0.904947	0.904947	1.598779	1.600220	2.156940	2.172931	2.149809	1.845807	1.858845	0.998837	1.744633	1.900727	1.972412	0.240021	1.785551	1.755002	1.798551	0.904947	1.863397	2.172931	1.820147	0.234913	1.795731	2.173766	1.572195	0.243910	1.767993	0.243910	1.755536	1.554940	1.754682	1.510105	1.007984	1.744633	1.340721	1.718491	1.746967	1.037508	1.697969	1.678070	1.990999	1.663231	1.586477	0.234913	1.797842	1.813290	1.288622	1.819694	1.572195	0.215104	1.293427	2.172931	1.679687	1.784028	0.999065	1.892073	1.716989	1.288622	0.997760	1.821050	1.797055	1.621775	1.797842	1.747825	1.798551	1.737707	0.917396	2.156940	1.015189	1.510105	1.664274	1.907122	0.976465	2.210852	1.901928	1.000685	0.913798	0.243910	1.548736	1.798551	1.708355	0.926549	2.170788	1.510105	1.737796	1.892073	1.529837	2.181057	2.172965	1.005101	1.887306	1.656452	1.502100	2.045897	0.997555	0.999568	1.007984	0.997555	0.216711
KlePn.2_07061_1-267_NEs	0.926549	0.000000	1.457227	1.493444	1.700730	1.462732	0.991785	1.514065	1.733580	1.568625	1.550235	0.912385	2.276051	1.526554	1.557078	0.946876	1.647078	1.384705	0.238262	1.260616	1.541636	1.528583	2.245199	1.538870	0.245843	1.407866	1.536861	1.312936	1.557985	0.242087	0.242087	1.662297	1.534390	1.618375	1.458228	1.611799	1.597863	1.629691	0.235263	1.753706	1.561800	1.679008	1.001932	1.596185	1.506886	1.511609	0.242087	1.689342	1.458228	1.564771	0.991785	1.956513	1.690033	1.526554	0.959635	1.445669	0.959635	1.506400	1.535144	1.508363	1.305565	1.413102	1.753706	1.352411	1.515909	1.511609	0.266900	1.503651	1.433601	1.632069	1.308057	1.474072	0.991785	2.070413	1.420504	1.384849	1.586360	1.526554	0.987978	1.352322	1.458228	1.431316	2.082096	1.413102	1.541636	1.680221	1.384849	1.430124	1.419379	2.078090	1.446748	2.070413	1.731896	1.511609	1.900577	0.242139	1.618375	1.529309	1.305565	1.556003	1.627192	1.361331	1.493395	1.581372	0.249470	1.345417	0.959635	1.528583	1.511609	1.690671	0.001252	1.570377	1.305565	1.518516	1.541636	1.444873	1.663149	1.500200	1.418598	1.621079	1.284753	1.307087	1.582697	0.243954	0.247073	1.413102	0.243954	0.987978
CitRo.1_28771_1-346_NEs	1.569183	1.457227	0.000000	1.880737	1.681995	1.722843	1.507340	0.221045	1.436485	1.846687	1.709258	1.510216	1.511703	0.184107	1.703164	1.450884	0.208730	1.542611	1.613129	1.497193	1.408647	0.216122	1.518294	1.398518	1.611025	1.562279	0.217421	1.686403	1.812637	1.558899	1.558899	0.211072	0.185291	2.304992	2.110684	2.291280	1.665716	1.806484	1.430028	1.445246	1.408263	1.561820	1.546279	1.378213	1.818483	1.314346	1.558899	1.495377	2.110684	1.823176	1.507340	1.601550	1.430400	0.184107	1.450884	1.184330	1.450884	1.284048	0.217384	1.274674	1.723997	1.640879	1.445246	1.460970	1.409211	1.307258	1.542383	1.370483	1.274055	1.798864	1.246086	1.722843	1.507340	1.698998	1.326760	1.542767	1.798540	0.184107	1.556320	1.447431	2.110684	1.327068	1.679557	1.640879	1.408647	1.655578	1.548634	1.633231	1.299608	1.691421	0.246395	1.698998	1.429871	1.314346	1.774867	1.567937	2.298151	1.973152	1.723997	1.865890	1.696166	1.600144	2.118818	1.430233	1.595279	1.520874	1.450884	0.216122	1.314346	1.663160	1.463602	2.269641	1.723997	1.398202	1.408647	1.461457	1.429616	2.163812	1.631550	1.579660	1.250435	1.708622	2.143134	1.610385	1.616474	1.640879	1.610385	1.557213
EscCo.4_03664_2-278_BeL	0.981434	1.493444	1.880737	0.000000	1.760167	1.815236	0.998562	2.038330	2.026767	2.111781	1.836482	1.078157	2.133750	1.803879	1.837441	0.974053	2.086269	1.499455	1.426215	1.579953	2.176389	2.004157	2.125131	2.082589	1.406428	1.476665	2.045492	1.615137	2.116256	1.407411	1.407411	2.106966	1.812425	2.284286	2.005670	2.276782	1.966749	2.012440	1.414985	2.033891	2.160520	2.090911	1.003940	2.091037	1.924582	1.990200	1.407411	2.246818	2.005670	2.149460	0.998562	1.841575	2.009680	1.803879	0.969887	2.077573	0.969887	1.984821	2.010841	1.909457	1.652777	0.254332	2.033891	1.724857	2.091486	2.002776	1.420421	2.148455	1.951854	2.199774	1.896258	1.830507	0.998562	1.705762	2.238624	1.472764	2.047696	1.803879	1.039047	1.715611	2.005670	2.056212	1.687170	0.254332	2.176389	2.488993	1.472764	0.249138	2.248891	1.697140	1.784520	1.705762	2.014808	1.990200	2.092850	1.385364	2.284286	0.021696	1.652777	2.116694	1.954728	0.289032	2.017818	2.160520	1.389234	0.890374	0.969887	2.004157	1.990200	2.509751	1.499176	2.268677	1.652777	2.160250	2.176389	1.754152	2.028415	2.053711	0.252401	2.098460	1.903473	1.629435	2.350444	1.388260	1.422013	0.254332	1.388260	1.043184
KlePn.1_05536_1-327_NEs	1.730413	1.700730	1.681995	1.760167	0.000000	1.357691	1.749101	1.851992	1.782500	1.547984	1.494503	1.669330	1.420237	1.790556	1.494664	1.609148	1.665376	1.381727	1.766182	1.561063	1.573913	1.884946	1.448265	1.708922	1.640109	1.419233	1.859927	1.480577	1.733840	1.701016	1.701016	1.672618	1.785115	1.905684	1.964193	1.905684	1.726947	1.723298	1.639156	1.806768	1.574462	1.660981	1.731470	1.308388	1.521590	1.270279	1.701016	1.552704	1.964193	1.724915	1.749101	0.261744	1.837326	1.790556	1.615295	1.495015	1.615295	1.271882	1.890984	1.259856	1.495102	1.850743	1.806768	1.527454	1.253393	1.259917	1.725995	1.272898	1.311013	1.721506	1.329595	1.381390	1.749101	0.282909	1.425318	1.432358	1.728659	1.790556	1.750417	1.500459	1.964193	1.648923	0.291357	1.850743	1.573913	2.008572	1.437852	1.826412	1.414323	0.291254	1.702098	0.282909	1.794000	1.270279	0.293987	1.760562	1.905684	1.755547	1.495102	1.519658	1.709343	1.950369	1.974665	1.563535	1.624039	1.538361	1.615295	1.884946	1.270279	2.037569	1.707731	1.917885	1.495102	1.251438	1.573913	1.369907	1.831332	1.977886	1.826412	1.905056	1.313848	1.527442	2.008182	1.609354	1.642118	1.850743	1.609354	1.749431
KlePn.1_05194_1-328_NEs	1.566545	1.462732	1.722843	1.815236	1.357691	0.000000	1.621341	1.830191	1.494164	0.779452	1.505764	1.731428	1.577126	1.596912	1.517529	1.675268	1.564174	1.411445	1.508555	1.354838	1.623205	1.811966	1.596870	1.673927	1.721051	1.440885	1.817075	1.560010	1.488799	1.507962	1.507962	1.557691	1.596102	1.569460	1.716543	1.563808	0.803577	1.503291	1.624056	1.503586	1.593280	1.607888	1.617957	1.373619	0.777810	1.392468	1.507962	1.638719	1.716543	1.488987	1.621341	1.451041	1.621206	1.596912	1.660728	1.514651	1.660728	1.362759	1.817822	1.396702	1.576451	1.634461	1.503586	1.480140	1.442734	1.333185	1.536151	1.353087	1.327758	1.653688	1.377729	0.005117	1.621341	1.442943	1.301591	1.441912	1.527535	1.596912	1.686794	1.429320	1.716543	1.561712	1.464265	1.634461	1.623205	1.331917	1.435320	1.628301	1.305732	1.442943	1.715795	1.442943	1.504270	1.392468	1.582969	1.540433	1.569460	1.830991	1.576451	0.784993	0.810208	1.853155	1.694068	1.599697	1.719247	1.860242	1.660728	1.811966	1.392468	1.359790	1.462732	1.570274	1.576451	1.365671	1.623205	1.430516	1.625765	1.728990	1.615746	1.576868	1.393214	1.554308	1.605391	1.722072	1.713067	1.634461	1.722072	1.686794
EscCo.53012_1-275	0.234913	0.991785	1.507340	0.998562	1.749101	1.621341	0.000000	1.645570	1.677413	1.701237	1.822329	0.220850	1.800371	1.605046	1.789599	0.206758	1.547835	1.290290	1.051251	1.387117	1.702655	1.624298	1.794162	1.670520	1.023076	1.293732	1.618529	1.455765	1.766934	1.023568	1.023568	1.568604	1.626307	1.973212	2.097120	1.965968	1.780095	1.784380	1.006673	1.718520	1.695735	1.840224	0.010943	1.697923	1.827682	1.689993	1.023568	1.720530	2.097120	1.749856	0.000000	1.827369	2.086117	1.605046	0.208360	1.860104	0.208360	1.703811	1.630426	1.868442	1.485659	0.954981	1.718520	1.344672	1.603806	1.675039	1.130686	1.604055	1.629029	1.947306	1.528350	1.614289	0.000000	1.936938	1.783319	1.280792	1.742012	1.605046	0.275431	1.310792	2.097120	1.579353	1.959601	0.948569	1.702655	1.861377	1.280792	0.953182	1.783825	1.942741	1.584826	1.936938	1.743434	1.689993	1.857234	1.038426	1.973212	1.008998	1.485659	1.725256	1.846642	1.030010	2.162334	1.724562	1.012131	0.911459	0.208360	1.624298	1.689993	1.844842	0.991785	1.940150	1.485659	1.656802	1.702655	1.441954	2.109513	2.097230	0.968769	1.978493	1.522270	1.471144	1.848812	1.025677	1.018646	0.954981	1.025677	0.275378
SalEn.52917_1-346_NEs	1.553892	1.514065	0.221045	2.038330	1.851992	1.830191	1.645570	0.000000	1.592464	1.898124	1.780876	1.508447	1.579330	0.245738	1.806583	1.637122	0.269814	1.577895	1.839565	1.567138	1.466528	0.012639	1.593944	1.465224	1.793473	1.611315	0.010670	1.912088	1.750257	1.788974	1.788974	0.269917	0.239609	2.145478	2.154416	2.146562	1.841442	1.771546	1.652999	1.584711	1.482413	1.477020	1.658209	1.552816	1.813929	1.376260	1.788974	1.574871	2.154416	1.752689	1.645570	1.946702	1.494544	0.245738	1.630505	1.256862	1.630505	1.373486	0.011659	1.373923	1.923656	1.764941	1.584711	1.504005	1.486370	1.377290	1.808356	1.458489	1.259836	1.682599	1.310917	1.836132	1.645570	1.898104	1.388453	1.590954	1.740617	0.245738	1.522681	1.477501	2.154416	1.448201	1.875235	1.764941	1.466528	1.705992	1.596707	1.762344	1.360319	1.889728	0.273655	1.898104	1.561946	1.376260	1.884046	1.818773	2.138909	2.137026	1.923656	1.917743	1.876724	1.832050	2.168267	1.514799	1.811123	1.624809	1.630505	0.012639	1.376260	1.728193	1.520766	2.147135	1.923656	1.450531	1.466528	1.475347	1.482485	2.199533	1.767993	1.655893	1.305905	1.921685	2.357084	1.817386	1.783513	1.764941	1.817386	1.522681
EscCo.4_00704_1-346_NEs	1.709977	1.733580	1.436485	2.026767	1.782500	1.494164	1.677413	1.592464	0.000000	1.894218	1.571148	1.745585	1.568702	1.539211	1.601538	1.777726	1.447955	1.714760	1.651686	1.595319	0.627100	1.569159	1.570201	0.265922	1.690950	1.732932	1.592464	1.536065	1.795448	1.656702	1.656702	1.457972	1.538481	2.137801	1.976292	2.137801	1.288954	1.825178	1.642268	0.018539	0.624273	0.681186	1.691980	1.258910	1.678093	1.289995	1.656702	0.615652	1.976292	1.819648	1.677413	1.691681	0.674538	1.539211	1.785907	1.354067	1.785907	1.313840	1.574146	1.240188	1.596668	1.812156	0.018539	1.790213	1.292755	1.306993	1.607330	1.280434	1.382545	1.780482	1.252935	1.505402	1.677413	1.772090	1.499408	1.736869	1.872903	1.539211	1.644808	1.737224	1.976292	0.219379	1.731449	1.812156	0.627100	1.700682	1.743187	1.816935	1.493515	1.754718	1.426876	1.772090	0.023508	1.289995	1.654230	1.671480	2.137801	2.011440	1.596668	1.892251	1.279557	1.830264	2.012684	0.635437	1.687809	1.825168	1.785907	1.569159	1.289995	1.700682	1.740288	2.145144	1.596668	1.243243	0.627100	1.373012	0.678786	1.997811	1.815594	1.832742	1.257290	1.571166	2.205961	1.698249	1.709152	1.812156	1.698249	1.643860
KlePn.1_04951_56-384_NEs	1.642317	1.568625	1.846687	2.111781	1.547984	0.779452	1.701237	1.898124	1.894218	0.000000	1.597393	1.783670	1.764640	1.803078	1.610254	1.638344	1.771095	1.465333	1.729235	1.548650	1.823967	1.845890	1.824814	1.865204	1.841220	1.450996	1.865847	1.509353	1.620135	1.751843	1.751843	1.792914	1.746983	1.632441	1.797363	1.620651	0.958917	1.676301	1.725246	1.902108	1.803982	1.686358	1.707378	1.657007	0.710100	1.562222	1.751843	1.854268	1.797363	1.633284	1.701237	1.585047	1.800037	1.803078	1.639096	1.299521	1.639096	1.538409	1.851930	1.564728	1.532191	2.145186	1.902108	1.506405	1.658916	1.552094	1.639299	1.642357	1.495699	1.732985	1.517151	0.779452	1.701237	1.674828	1.701374	1.508548	1.676993	1.803078	1.875078	1.493462	1.797363	1.918007	1.696051	2.140345	1.823967	1.493342	1.514401	2.133280	1.705198	1.679594	1.701646	1.674828	1.915158	1.562222	1.634121	1.739359	1.626547	2.152337	1.532191	0.014410	0.963787	2.296122	1.845339	1.803982	1.804968	2.354853	1.639096	1.845890	1.562222	1.482524	1.568625	1.636757	1.532191	1.612026	1.823967	1.547940	1.788676	1.800959	2.111338	1.605755	1.541178	1.552769	1.625207	1.843582	1.853646	2.145186	1.843582	1.875078
