SalEn.52006_1-243_NEs	0.000000	1.162010	0.658634	1.170093	0.005510	1.161574	1.229845	1.249692	1.150594	1.238690	0.497792	1.009571	1.223711	1.015140	1.334026	1.417879	1.296014	1.159286	1.234108	1.213463	1.035450	1.239631	1.220403	1.035450	0.180923	0.529946	0.650876	1.015140	1.038778	1.043713	1.229845	0.186468	1.267892	0.166910	1.234108	1.255430	0.527173	0.469349	1.229567	0.150382	0.965767	1.206442	1.155774	0.005510	1.041300	1.234108	1.085488	0.998214	1.049337	0.006892	0.150382	1.238690	0.148716	1.029508	0.477596	1.250994	1.202208	0.657505	1.025082	0.481585	0.475870	0.188246	0.998203	0.527173	1.034197	0.529834	1.254407	0.988387	1.035950	1.035950	1.032891	1.208909	0.984318	0.464352	0.471756	1.035366	0.006892	0.471756	1.027961	0.998214	0.968578	0.998214	1.069611	0.127076	0.477625	0.527173	1.181337	0.151841	1.254912	1.183308	1.229845	1.158326	1.038190
CitRo.1_19751_1-266_NEs	1.162010	0.000000	1.415913	0.229021	1.190361	1.221326	0.182895	1.290879	1.615578	1.329875	1.265620	1.358042	0.167068	1.422537	1.183922	1.388018	1.212088	1.623776	1.340254	0.165347	1.412287	1.315177	0.185688	1.412287	1.178759	1.243528	1.366438	1.422537	1.323634	1.403543	0.182895	1.084616	1.296813	1.251497	1.340254	1.290879	1.243528	1.353528	1.235818	1.223957	1.444832	0.165661	1.210352	1.183942	1.429988	1.340254	1.222065	1.341829	1.448266	1.183942	1.223957	1.329875	1.211409	1.444929	1.249282	1.311250	0.162103	1.384326	1.450874	1.234389	1.278853	1.079121	1.329578	1.250057	1.323634	1.248927	1.295582	1.443051	1.410074	1.410074	1.339308	0.185692	1.329511	1.290597	1.287589	1.387997	1.178225	1.287589	1.420887	1.341829	1.465456	1.341829	1.415782	1.162127	1.231558	1.243528	1.519920	1.209997	1.296075	0.189451	0.182895	0.219693	1.417595
SalEn.54403_1-239_NEs	0.658634	1.415913	0.000000	1.287011	0.645763	1.230236	1.410746	1.279151	1.256405	1.353763	0.562104	1.187086	1.427885	1.198800	1.210129	1.418212	1.353013	1.266410	1.341163	1.482714	1.190568	1.426468	1.402634	1.190568	0.672066	0.565305	0.012638	1.198800	1.224696	1.145029	1.410746	0.660767	1.291916	0.685253	1.334918	1.279151	0.568120	0.559322	1.281269	0.674255	0.539110	1.477525	1.247196	0.645763	1.185509	1.341163	1.146634	1.172743	1.171121	0.648916	0.674255	1.353763	0.671764	1.267729	0.576080	1.454036	1.443162	0.009814	1.261969	0.561155	0.544581	0.664199	1.196405	0.568120	1.224696	0.568120	1.284153	1.150990	1.169899	1.164679	1.216102	1.403244	1.166651	0.554315	0.578387	1.237866	0.655333	0.578387	1.262524	1.172743	0.541195	1.172743	1.144934	0.652778	0.570330	0.568120	1.316717	0.676154	1.275065	1.415995	1.410746	1.281042	1.186547
KlePn.1_04243_1-256_NEs	1.170093	0.229021	1.287011	0.000000	1.182347	1.228892	0.251637	1.198110	1.536078	1.157770	1.235323	1.309045	0.212181	1.366262	1.246564	1.325040	1.159562	1.535318	1.166437	0.206415	1.459216	1.226857	0.255941	1.459216	1.119818	1.307015	1.291161	1.366262	1.278232	1.378920	0.251637	1.114034	1.193076	1.209339	1.166437	1.198110	1.312511	1.380290	1.122817	1.197934	1.381128	0.213349	1.228858	1.175887	1.471569	1.166437	1.265875	1.298948	1.497259	1.175887	1.197934	1.157770	1.216240	1.392438	1.198339	1.233910	0.208914	1.270583	1.398282	1.287068	1.312352	1.098310	1.292912	1.319300	1.272849	1.318060	1.202046	1.346680	1.373695	1.373695	1.353050	0.252332	1.304002	1.320325	1.311197	1.399208	1.170134	1.311197	1.387001	1.298948	1.400682	1.298948	1.360110	1.076047	1.192337	1.312511	1.542770	1.179926	1.191931	0.198586	0.250426	0.005250	1.465053
SalEn.2_MW09401_1-244_NEs	0.005510	1.190361	0.645763	1.182347	0.000000	1.167289	1.236759	1.243943	1.162405	1.221189	0.492534	1.014935	1.230315	1.025312	1.329434	1.407009	1.296504	1.171196	1.216726	1.220003	1.045822	1.240876	1.233280	1.045822	0.177473	0.524592	0.638512	1.025312	1.063265	1.064007	1.236759	0.182119	1.262103	0.159436	1.216726	1.249669	0.521832	0.461415	1.229999	0.147070	0.957202	1.224306	1.161470	0.000000	1.042310	1.216726	1.101142	1.003535	1.054940	0.001374	0.147070	1.221189	0.144735	1.044035	0.469636	1.252262	1.208745	0.644669	1.039577	0.481648	0.467876	0.184765	1.003469	0.518526	1.058626	0.524481	1.248618	0.993706	1.056086	1.056086	1.047889	1.221707	0.998554	0.456519	0.466699	1.050034	0.004129	0.466699	1.042527	1.003535	0.960028	1.003535	1.090361	0.123849	0.472560	0.521832	1.208131	0.147840	1.249121	1.206727	1.236759	1.170326	1.048609
KlePn.2_14041_1-248_NEs	1.161574	1.221326	1.230236	1.228892	1.167289	0.000000	1.245299	0.155126	1.316166	0.169044	1.159802	1.487095	1.189738	1.338326	1.416709	1.124426	0.141922	1.333119	0.168873	1.160326	1.404127	1.094020	1.255549	1.404127	1.073035	1.226158	1.248603	1.338326	1.369964	1.313437	1.245299	1.123207	0.158423	1.214939	0.167219	0.156763	1.231532	1.248710	0.174388	1.188645	1.444865	1.148267	0.005396	1.167289	1.384931	0.168873	1.299309	1.480993	1.408650	1.167289	1.188645	0.169044	1.188880	1.423490	1.090601	1.081456	1.177109	1.228928	1.423490	1.086844	1.250629	1.123271	1.393916	1.231532	1.364001	1.236972	0.156912	1.476467	1.312666	1.318719	1.311770	1.255981	1.467317	1.214894	1.251638	1.422829	1.167289	1.251638	1.424775	1.480993	1.438492	1.480993	1.280218	1.059455	1.080431	1.231532	1.700109	1.199356	0.150103	1.176880	1.242418	1.205764	1.409542
SalEn.4_19331_1-266_NEs	1.229845	0.182895	1.410746	0.251637	1.236759	1.245299	0.000000	1.270458	1.461890	1.220605	1.295602	1.341125	0.184110	1.489840	1.331691	1.481037	1.224202	1.468197	1.211090	0.172907	1.414054	1.363900	0.017762	1.414054	1.271326	1.282103	1.366769	1.489840	1.344779	1.430976	0.000000	1.132240	1.270458	1.239407	1.206050	1.270458	1.282103	1.278677	1.200773	1.252396	1.448450	0.186234	1.234367	1.229881	1.431995	1.211090	1.339908	1.319504	1.426147	1.229881	1.252396	1.220605	1.238975	1.390684	1.287386	1.359106	0.180621	1.378914	1.396544	1.306448	1.259104	1.126377	1.385164	1.289000	1.350553	1.287771	1.266416	1.465418	1.444482	1.444482	1.375500	0.016482	1.318995	1.283263	1.227722	1.357170	1.223770	1.227722	1.384702	1.319504	1.468562	1.319504	1.406502	1.175859	1.269199	1.282103	1.531634	1.226264	1.269630	0.213033	0.000000	0.244961	1.419599
EscCo.50811_1-248	1.249692	1.290879	1.279151	1.198110	1.243943	0.155126	1.270458	0.000000	1.403437	0.150368	1.242061	1.517055	1.244786	1.492726	1.519132	1.169911	0.134788	1.415475	0.148581	1.235274	1.326790	1.084925	1.246006	1.326790	1.226784	1.249146	1.293416	1.492726	1.444738	1.348667	1.270458	1.263487	0.005389	1.282783	0.146966	0.001344	1.254641	1.377756	0.137923	1.242663	1.418718	1.290747	0.153472	1.243943	1.332059	0.148581	1.400093	1.510449	1.349765	1.243943	1.242663	0.150368	1.255015	1.510357	1.265513	1.072227	1.250692	1.286469	1.510357	1.208486	1.386712	1.263543	1.425039	1.254641	1.438514	1.260200	0.001345	1.521346	1.337552	1.343553	1.368552	1.256715	1.503252	1.342546	1.367037	1.524526	1.243943	1.367037	1.531909	1.510449	1.412564	1.510449	1.339096	1.203387	1.253750	1.254641	1.671408	1.271494	0.004043	1.248232	1.267520	1.190511	1.331556
KlePn.1_02950_1-257_NEs	1.150594	1.615578	1.256405	1.536078	1.162405	1.316166	1.461890	1.403437	0.000000	1.323351	0.950381	0.703801	1.736454	0.751928	1.532491	1.562173	1.310403	0.002602	1.311681	1.691639	0.822290	1.429898	1.522179	0.822290	1.153513	0.996280	1.237957	0.751928	0.723844	0.815663	1.461890	1.085240	1.403452	1.149451	1.311681	1.403437	1.000653	1.028183	1.387288	1.126006	1.176871	1.712364	1.297303	1.156180	0.822460	1.311681	0.780975	0.705838	0.834661	1.161314	1.126006	1.323351	1.125296	0.732207	0.939326	1.438406	1.727572	1.251873	0.729017	1.037111	1.034372	1.069580	0.692155	1.005982	0.727072	1.000653	1.409554	0.691658	0.810636	0.814103	0.827820	1.502019	0.715176	1.028231	1.021810	0.713898	1.150635	1.021810	0.718145	0.705838	1.182672	0.705838	0.791616	1.120083	0.934334	1.000653	0.843800	1.121879	1.403237	1.528718	1.470567	1.511708	0.823882
SalEn.2_MW08811_1-249_NEs	1.238690	1.329875	1.353763	1.157770	1.221189	0.169044	1.220605	0.150368	1.323351	0.000000	1.230567	1.441297	1.278349	1.499085	1.599145	1.229644	0.160579	1.340322	0.001346	1.236316	1.434023	1.198132	1.236492	1.434023	1.211286	1.281063	1.372831	1.499085	1.396325	1.383066	1.220605	1.241022	0.144837	1.291458	0.002695	0.151999	1.286705	1.358814	0.163762	1.275022	1.433079	1.275302	0.169905	1.221189	1.414595	0.001346	1.369304	1.435504	1.445415	1.221189	1.275022	0.000000	1.287510	1.495090	1.220171	1.189119	1.265459	1.348072	1.488578	1.177074	1.373096	1.241081	1.436532	1.286705	1.390309	1.298070	0.149540	1.453567	1.371546	1.377663	1.527243	1.247237	1.434908	1.348336	1.390683	1.488115	1.221189	1.390683	1.488870	1.435504	1.439410	1.435504	1.372944	1.166749	1.208756	1.286705	1.821876	1.318600	0.148218	1.170191	1.217886	1.169924	1.439718
