SalEn.54170_1-530_BeL	0.000000	0.011408	1.140954	2.107127	1.996045	1.234860	1.966698	0.012703	1.220203	2.110894	0.409888	1.734634	1.791520	1.882551	0.447706	1.975141	1.233339	0.448992	0.011408	1.728930	1.997072	2.110894	1.882551	2.021881	1.230785	0.453195	1.734634	1.167747	1.829789	0.456638	1.971337	1.981112	0.538968	1.969266	1.792657	1.212329	2.110894	1.226939	1.861185	1.141376	2.084136	1.859153	0.012046	1.734634	2.004432	1.789901	1.959486	0.328290	1.149900	2.099841	2.115825	1.852724	1.742311	1.705793	1.138265	1.795440	1.882551	1.143057	1.159704	0.540223	1.236356	1.736796	2.017882	1.941850	1.992504
SalEn.3_4200_1-530_NEs	0.011408	0.000000	1.148081	2.071982	2.007064	1.244630	1.952109	0.007598	1.241945	2.075462	0.413260	1.758208	1.811634	1.888640	0.450197	1.997689	1.243058	0.453714	0.000000	1.752715	1.983976	2.075462	1.888640	2.044925	1.240490	0.458535	1.758208	1.183735	1.850507	0.464271	1.959067	2.016259	0.543048	2.004347	1.812228	1.236610	2.075462	1.236582	1.867076	1.151938	2.049644	1.868487	0.000629	1.758208	1.991124	1.809908	1.945047	0.327506	1.163960	2.132916	2.107883	1.858646	1.765901	1.717734	1.152202	1.815559	1.888640	1.153644	1.173869	0.544309	1.246092	1.729927	2.040937	1.931284	2.011333
EntCo.1_22780_1-522_NEs	1.140954	1.148081	0.000000	1.653019	1.983060	0.586799	1.990781	1.146669	0.678743	1.656047	1.150793	1.921045	2.092220	1.958178	1.144371	1.813467	0.588186	1.141632	1.148081	1.938417	1.742694	1.656047	1.958178	1.794351	0.588186	1.140895	1.921045	0.562032	2.093939	1.163479	1.751002	1.799495	1.180929	1.803363	1.766745	0.677161	1.656047	0.586824	1.922758	0.591140	1.668662	1.998099	1.148081	1.921045	1.747984	2.102994	1.968829	1.104921	0.597089	1.851557	1.629664	1.935481	1.917461	1.931190	0.598905	2.096235	1.958178	0.590674	0.597045	1.180929	0.589513	1.807431	1.790586	1.984298	1.849817
SalEn.50640_1-518_NEs	2.107127	2.071982	1.653019	0.000000	1.292800	1.832490	1.418823	2.093081	1.987842	0.011025	2.205514	1.743598	1.454255	1.387183	1.884443	0.420325	1.820337	1.913613	2.071982	1.762983	1.623564	0.011025	1.387183	0.419213	1.820337	1.879529	1.743598	1.922880	1.424130	1.922013	1.647546	0.599638	2.006106	0.599626	1.299281	2.041499	0.011025	1.817074	1.384460	1.969568	0.009063	1.635827	2.071982	1.743598	1.628283	1.448466	1.432003	1.904391	1.959705	0.493137	0.384001	1.369537	1.740115	1.806792	1.939717	1.457559	1.387183	1.959351	1.937716	2.002071	1.820337	1.772673	0.420330	2.292034	0.423129
CitRo.1_18531_1-532_NEs	1.996045	2.007064	1.983060	1.292800	0.000000	1.930397	0.583463	2.035765	1.868016	1.288380	1.932109	1.859770	0.399394	0.352308	1.802217	1.367123	1.896715	1.809713	2.007064	1.863269	1.889759	1.288380	0.352308	1.405954	1.896715	1.807434	1.859770	2.197382	0.406404	1.803365	1.870178	1.423304	1.810580	1.429996	0.457802	1.893310	1.288380	1.909267	0.353502	1.991726	1.292980	1.761467	2.002895	1.859770	1.896517	0.405431	0.573857	1.688704	1.954695	1.270629	1.279752	0.346616	1.867165	1.740706	1.942775	0.400454	0.352308	1.981190	1.963584	1.810580	1.896715	2.051206	1.402937	2.746094	1.396809
SalEn.52392_1-516_NEs	1.234860	1.244630	0.586799	1.832490	1.930397	0.000000	2.088086	1.244696	0.698703	1.846442	1.193116	1.777076	2.045364	1.803886	1.243010	1.796124	0.012377	1.210257	1.244630	1.814359	1.877022	1.846442	1.803886	1.822138	0.011722	1.204439	1.777076	0.371458	2.014286	1.235384	1.902590	1.892423	1.231619	1.892390	1.779044	0.706251	1.846442	0.007798	1.795699	0.493665	1.836387	1.893779	1.244630	1.777076	1.883803	2.020088	2.079635	1.224037	0.492091	1.749667	1.851809	1.782753	1.781226	1.935724	0.494199	2.049615	1.803886	0.495229	0.500128	1.229087	0.011722	1.949229	1.818349	1.972212	1.859562
KlePn.2_29141_1-523_NEs	1.966698	1.952109	1.990781	1.418823	0.583463	2.088086	0.000000	1.964345	2.188789	1.410041	1.846892	1.675881	0.656158	0.619260	2.034886	1.423477	2.045877	2.018660	1.952109	1.648675	1.768596	1.410041	0.619260	1.467455	2.045877	2.025386	1.675881	2.253830	0.669063	1.999621	1.729318	1.341096	1.728863	1.338071	0.588792	2.222242	1.410041	2.046108	0.615925	2.261948	1.412616	1.860360	1.952109	1.675881	1.773983	0.660012	0.007694	1.915900	2.260046	1.326975	1.484068	0.616394	1.683136	1.714943	2.212996	0.657657	0.619260	2.252958	2.261414	1.728863	2.044654	1.941063	1.464278	2.619052	1.486783
SalEn.14034_1-529_BeL	0.012703	0.007598	1.146669	2.093081	2.035765	1.244696	1.964345	0.000000	1.219417	2.096724	0.410613	1.741062	1.833676	1.925551	0.446298	2.010422	1.243124	0.449807	0.007598	1.735434	1.971605	2.096724	1.925551	2.057917	1.240556	0.454593	1.741062	1.168396	1.873516	0.460291	1.946980	2.003581	0.536842	1.991727	1.829444	1.214154	2.096724	1.236647	1.903228	1.162912	2.070401	1.842176	0.008234	1.741062	1.978702	1.831818	1.967384	0.327508	1.171492	2.137552	2.105713	1.895177	1.748718	1.721234	1.159681	1.837634	1.925551	1.164654	1.181449	0.538096	1.246159	1.687543	2.053937	1.935516	2.028191
KlePn.2_09131_1-519_NEs	1.220203	1.241945	0.678743	1.987842	1.868016	0.698703	2.188789	1.219417	0.000000	1.986821	1.254287	1.864991	1.871467	1.872465	1.307886	1.836716	0.688163	1.292127	1.241945	1.873318	1.909991	1.986821	1.872465	1.855613	0.688163	1.284441	1.864991	0.621098	1.863402	1.292211	1.895872	1.979313	1.281181	1.971443	1.816898	0.020890	1.986821	0.690037	1.891542	0.686200	1.981500	2.009742	1.241945	1.864991	1.916558	1.916138	2.159631	1.155797	0.682374	1.713202	1.950699	1.850271	1.861113	2.010801	0.679916	1.875524	1.872465	0.688318	0.688122	1.278461	0.689494	1.863766	1.851743	2.133922	1.848340
SalEn.2_MW22461_1-518_NEs	2.110894	2.075462	1.656047	0.011025	1.288380	1.846442	1.410041	2.096724	1.986821	0.000000	2.201328	1.758733	1.445146	1.366936	1.870680	0.421991	1.834252	1.899549	2.075462	1.786061	1.627920	0.000000	1.366936	0.421975	1.834252	1.865784	1.758733	1.900477	1.421474	1.908096	1.668704	0.609449	1.987489	0.609436	1.305137	2.040815	0.000000	1.830826	1.361220	1.963507	0.008426	1.647033	2.075462	1.758733	1.632661	1.439513	1.423110	1.911363	1.953716	0.496820	0.387077	1.349533	1.755259	1.804360	1.933871	1.448424	1.366936	1.953364	1.931862	1.983453	1.834252	1.763764	0.423097	2.284503	0.425914
