EscCo.4_03447_1-70_NEs	0.000000	0.219048	0.009611	0.192170	0.009611	0.156354	0.185994	0.019403	0.009611	0.162139	0.196721	0.191981	0.185994	0.185994
CitRo.1_05601_1-70_NEs	0.219048	0.000000	0.204695	0.185223	0.204695	0.216349	0.179123	0.191950	0.204695	0.222447	0.223974	0.185042	0.179123	0.179123
EscCo.1_00554_1-70_NEs	0.009611	0.204695	0.000000	0.192170	0.000000	0.162330	0.185994	0.009582	0.000000	0.168151	0.188935	0.191981	0.185994	0.185994
SalEn.52322_1-70_NEs	0.192170	0.185223	0.192170	0.000000	0.192170	0.154195	0.004782	0.179626	0.192170	0.159892	0.175454	0.009585	0.004782	0.004782
EscCo.3_0580_1-70_NEs	0.009611	0.204695	0.000000	0.192170	0.000000	0.162330	0.185994	0.009582	0.000000	0.168151	0.188935	0.191981	0.185994	0.185994
KlePn.1_02834_1-70_NEs	0.156354	0.216349	0.162330	0.154195	0.162330	0.000000	0.148355	0.163095	0.162330	0.004800	0.088003	0.154051	0.148355	0.148355
SalEn.3_0534_1-70_NEs	0.185994	0.179123	0.185994	0.004782	0.185994	0.148355	0.000000	0.173550	0.185994	0.154018	0.181429	0.004778	0.000000	0.000000
EscCo.2_46520_1-70_NEs	0.019403	0.191950	0.009582	0.179626	0.009582	0.163095	0.173550	0.000000	0.009582	0.168947	0.189860	0.179451	0.173550	0.173550
EscCo.50528_1-70	0.009611	0.204695	0.000000	0.192170	0.000000	0.162330	0.185994	0.009582	0.000000	0.168151	0.188935	0.191981	0.185994	0.185994
KlePn.2_09721_1-70_NEs	0.162139	0.222447	0.168151	0.159892	0.168151	0.004800	0.154018	0.168947	0.168151	0.000000	0.093399	0.159742	0.154018	0.154018
EntCo.1_22190_1-70_NEs	0.196721	0.223974	0.188935	0.175454	0.188935	0.088003	0.181429	0.189860	0.188935	0.093399	0.000000	0.187437	0.181429	0.181429
SalEn.10522_1-70_NEs	0.191981	0.185042	0.191981	0.009585	0.191981	0.154051	0.004778	0.179451	0.191981	0.159742	0.187437	0.000000	0.004778	0.004778
SalEn.4_06091_1-70_NEs	0.185994	0.179123	0.185994	0.004782	0.185994	0.148355	0.000000	0.173550	0.185994	0.154018	0.181429	0.004778	0.000000	0.000000
SalEn.2_MW06091_1-70_NEs	0.185994	0.179123	0.185994	0.004782	0.185994	0.148355	0.000000	0.173550	0.185994	0.154018	0.181429	0.004778	0.000000	0.000000
