SalEn.10763_5-300_NEs	0.000000	1.040509	1.372451	1.775923	1.885165	0.228272	0.962769	0.206978	0.951473	0.012540	1.040509	1.764976	1.612241	0.219100	0.975386	1.210390	1.574457	1.335089	0.017099	1.049355	1.543329	1.473778	1.447027	1.383062	0.232265	0.953146	1.382751	1.512306	1.473778	1.621672	1.583598	1.321831	1.804063	0.225175	0.971023	1.531414	1.638947	1.732115	1.512133	1.559877	1.476027	1.608597	1.732115	1.742702	1.552533	1.659231	1.768686	1.622182	1.588714	1.372451	1.597796	2.052787	1.731858	1.554962	0.306804	0.913776	1.397954	1.354097	1.391192	1.544951	1.735925	1.814672	1.420316	1.540538	1.366532	1.574159	1.885165	0.017099	1.049355	1.552549	2.055662	1.472469	1.366532	1.512133	1.510338	1.638382	0.017099	1.049355	1.372451	1.744700	0.256958	0.981636	1.554962	1.383305	1.486061	1.423892	1.712960	1.554622	1.476744	1.336948	1.568409	1.390593	1.327354	1.735869	1.252247	1.517792	1.550953	2.092950	1.567177	1.814906	1.346809	1.603115	1.346809	2.160800	1.583598	1.346809	0.303355	0.922343	1.775923	1.405569	0.228272	0.962769	1.576700
SalEn.10763_329-577_NEs	1.040509	0.000000	1.560562	2.264970	2.176449	1.173692	0.210902	1.073376	0.180591	1.061368	0.005364	2.252465	1.464048	1.155336	0.213088	1.539385	1.467288	1.543270	1.037643	0.004020	1.804983	1.753113	1.500716	1.593714	1.170004	0.216125	1.557740	1.536861	1.753113	2.375386	1.459893	1.538291	1.740732	1.178698	0.227440	1.395452	1.479132	2.363203	1.536861	1.698913	1.543647	1.453883	2.363203	2.218008	1.644284	1.651926	1.599265	1.564111	1.344936	1.560562	1.350954	1.632105	2.228166	1.618710	1.212273	0.214824	1.586725	1.611360	1.508592	1.431375	2.428302	1.738943	1.538969	1.603598	1.586019	1.680046	2.176449	1.037643	0.004020	1.424398	1.594742	1.414028	1.586019	1.536861	1.420663	1.586503	1.037643	0.004020	1.560562	2.438591	1.177397	0.198559	1.618710	1.524192	1.430036	1.748923	2.409344	1.441366	1.373832	1.676223	1.451985	1.557740	1.541414	1.473298	1.425941	1.444551	1.775662	1.703842	1.460759	1.790549	1.619204	1.435346	1.619204	1.729074	1.459893	1.619204	1.234120	0.219648	2.264970	1.531385	1.173692	0.210902	1.422974
SalEn.4_38661_1-486_BeL	1.372451	1.560562	0.000000	1.882204	1.877209	1.479547	1.484699	1.301277	1.406562	1.406625	1.560562	1.876821	0.915960	1.449570	1.461559	0.163577	0.864370	0.184739	1.418513	1.551805	0.994862	0.965861	1.037951	0.147796	1.467315	1.463733	0.919669	0.867261	0.968315	1.836220	0.774368	0.886384	1.156879	1.502257	1.512064	1.083502	0.919172	1.892881	0.869903	0.905605	1.055902	0.898923	1.892881	1.868409	0.867755	1.099048	1.250664	0.847938	0.891908	0.000000	0.892984	1.794180	1.877231	0.856840	1.389170	1.512124	0.991177	0.178098	1.012797	1.013782	1.900308	1.169136	0.997496	0.864791	0.012418	1.032976	1.881614	1.418513	1.551805	1.019102	1.818001	1.051568	0.008254	0.869903	0.841225	0.846728	1.418513	1.551805	0.000000	1.896250	1.376859	1.475244	0.858905	1.004801	1.163407	0.961846	1.921002	0.888775	1.104930	0.183174	0.872933	0.923036	0.184810	1.183801	0.894513	1.114893	1.124170	1.987639	0.857378	1.830248	0.176470	0.913119	0.177317	1.985644	0.773215	0.180030	1.397146	1.512124	1.882204	1.013927	1.479547	1.484699	0.922114
SalEn.2_MW45241_7-535_NEs	1.775923	2.264970	1.882204	0.000000	0.132315	1.881802	1.990011	1.764764	1.882006	1.802092	2.252465	0.000633	2.188146	1.896876	2.062218	1.832770	1.888740	1.824641	1.781124	2.252465	1.978156	2.051274	2.040819	1.942373	1.872085	1.998317	1.769016	2.137543	2.059168	0.130656	1.852866	1.848717	1.803622	1.899614	1.999943	2.231318	2.210314	0.124246	2.156683	1.870591	1.996736	2.290912	0.124983	0.005077	2.007887	1.809517	2.095654	1.916256	2.290657	1.882204	2.263230	1.947705	0.012105	2.061538	1.759919	1.890219	2.262141	1.924538	2.195428	2.272299	0.119710	1.830946	2.243043	2.028536	1.907302	2.035348	0.131495	1.781124	2.252465	2.255307	1.939137	2.155204	1.897210	2.156683	1.910994	1.927833	1.781124	2.252465	1.882204	0.123263	2.132173	1.975812	2.056977	2.171476	1.988569	2.066540	0.122331	1.966234	2.575808	1.951755	1.983657	1.769016	1.808162	1.981879	1.697900	2.553189	2.649524	1.208548	1.891769	2.419582	1.936523	2.188582	1.931088	1.222071	1.855290	1.930544	1.769087	1.901568	0.000000	2.226362	1.870440	1.990011	2.169158
KlePn.1_02324_7-535_NEs	1.885165	2.176449	1.877209	0.132315	0.000000	1.928585	2.020553	1.832046	1.923743	1.935341	2.163935	0.131556	1.971256	1.912110	2.092153	1.856504	1.760011	1.870921	1.892919	2.163935	1.959102	1.942746	1.866458	1.819987	1.834359	2.040527	1.702774	2.026895	1.949497	0.128326	1.862759	1.817165	1.701004	1.970046	2.056889	2.103221	1.984800	0.141113	2.031640	1.891002	1.853563	2.183903	0.141864	0.127724	2.008847	1.737516	2.006890	1.914883	2.038194	1.877209	2.021911	2.084607	0.124010	2.096473	1.806643	1.858647	2.066153	1.875052	2.034591	2.034857	0.141883	1.708125	2.070297	2.106017	1.858763	2.000811	0.001902	1.892919	2.163935	2.019087	2.081634	2.046360	1.863578	2.031640	1.790412	1.926390	1.892919	2.163935	1.877209	0.143369	2.109823	1.855496	2.092088	2.018329	1.925610	1.949834	0.139057	1.934506	2.340879	1.887967	1.968827	1.702774	1.863367	1.918762	1.662156	2.319139	2.424932	1.190775	1.769987	2.246614	1.882048	1.959686	1.876739	1.195509	1.855444	1.876531	1.804575	1.870069	0.132315	2.040686	1.938695	2.020553	1.960626
EscCo.3_0861_5-298_NEs	0.228272	1.173692	1.479547	1.881802	1.928585	0.000000	1.066695	0.202589	1.075419	0.225692	1.173692	1.870440	1.723069	0.017256	1.066056	1.379522	1.519503	1.295643	0.228426	1.183959	1.396341	1.445403	1.358708	1.426049	0.031425	1.071899	1.478008	1.633483	1.445403	1.621131	1.600483	1.362329	1.902839	0.016053	1.097912	1.531840	1.748262	1.789386	1.657913	1.592398	1.376858	1.509215	1.789386	1.875741	1.624984	1.580155	1.472227	1.636072	1.721895	1.479547	1.733607	1.783741	1.885233	1.587754	0.273222	1.111804	1.547374	1.399688	1.498129	1.617195	1.796247	1.914769	1.529659	1.573282	1.457890	1.494043	1.928585	0.228426	1.183959	1.625403	1.806487	1.480715	1.457890	1.657913	1.530766	1.653393	0.228426	1.183959	1.479547	1.805653	0.244291	1.111575	1.587754	1.505905	1.386457	1.457231	1.782024	1.610710	1.525615	1.382808	1.563752	1.486553	1.301813	1.651911	1.199415	1.596391	1.625599	2.172810	1.512529	1.822432	1.398722	1.714268	1.398722	2.205939	1.600483	1.406388	0.273155	1.122262	1.881802	1.505668	0.001137	1.066695	1.704391
EscCo.3_0861_329-576_NEs	0.962769	0.210902	1.484699	1.990011	2.020553	1.066695	0.000000	0.970114	0.181771	0.967620	0.210847	1.977739	1.356056	1.060609	0.014901	1.643082	1.375033	1.506993	0.977419	0.214403	1.727565	1.592312	1.496703	1.631033	1.085400	0.040011	1.615759	1.623772	1.592312	1.912435	1.557654	1.625968	1.803687	1.066169	0.031479	1.586926	1.362001	1.985291	1.614351	1.789187	1.480995	1.557493	1.985291	1.959456	1.646258	1.733613	1.507076	1.579207	1.415155	1.484699	1.437622	1.547626	1.969418	1.582975	1.052705	0.248418	1.621014	1.751556	1.636124	1.508415	2.038724	1.812423	1.636331	1.575678	1.523918	1.637608	2.020553	0.977419	0.214403	1.492683	1.521613	1.499955	1.523918	1.614351	1.432376	1.587696	0.977419	0.214403	1.484699	2.049136	1.055597	0.224034	1.582975	1.612307	1.432039	1.574239	2.018665	1.655102	1.531028	1.764024	1.586665	1.615759	1.520867	1.509375	1.413557	1.604530	2.058592	1.738712	1.368564	1.854871	1.778037	1.348875	1.778037	1.774294	1.557654	1.786095	1.051968	0.245430	1.990011	1.679582	1.066695	0.000000	1.300361
CitRo.1_07941_5-291_NEs	0.206978	1.073376	1.301277	1.764764	1.832046	0.202589	0.970114	0.000000	0.940305	0.202789	1.078222	1.753464	1.773162	0.202864	0.969551	1.158919	1.505339	1.211710	0.204056	1.078222	1.530277	1.524466	1.392539	1.209969	0.187103	0.985941	1.414355	1.657440	1.524466	1.699909	1.531390	1.317901	1.663805	0.205583	0.974570	1.467604	1.793588	1.681804	1.647939	1.696777	1.390294	1.513066	1.681804	1.766318	1.668413	1.505862	1.590778	1.703924	1.657762	1.301277	1.676739	1.684348	1.764358	1.629177	0.235211	1.010131	1.392010	1.303106	1.377943	1.445957	1.716834	1.685156	1.422687	1.629177	1.277625	1.533900	1.832046	0.204056	1.078222	1.453413	1.703421	1.381442	1.277625	1.647939	1.448472	1.715020	0.204056	1.078222	1.301277	1.726116	0.226716	0.993156	1.629177	1.369989	1.452221	1.472459	1.703890	1.657329	1.376451	1.272953	1.701438	1.422923	1.217485	1.531956	1.221263	1.459164	1.539457	2.121554	1.498242	1.687723	1.302216	1.765058	1.302216	2.134497	1.531390	1.309482	0.235215	1.010235	1.764764	1.407336	0.202589	0.970114	1.751296
CitRo.1_07941_329-570_NEs	0.951473	0.180591	1.406562	1.882006	1.923743	1.075419	0.181771	0.940305	0.000000	0.961040	0.187555	1.870316	1.305657	1.053563	0.181725	1.479370	1.357337	1.376761	0.971180	0.178822	1.822605	1.719307	1.424637	1.537437	1.062951	0.183861	1.454313	1.447832	1.719307	1.847514	1.376899	1.464840	1.631242	1.080231	0.193774	1.318805	1.311346	1.955811	1.455098	1.537615	1.409700	1.431882	1.955811	1.845057	1.532029	1.502768	1.484033	1.463062	1.367189	1.406562	1.373597	1.487333	1.864138	1.513290	0.983472	0.197962	1.455000	1.632096	1.439513	1.268874	1.973480	1.628898	1.454884	1.499574	1.434491	1.688075	1.923743	0.971180	0.178822	1.268754	1.461482	1.325364	1.434491	1.455098	1.337417	1.470253	0.971180	0.178822	1.406562	1.983257	1.058873	0.160346	1.513290	1.446740	1.446919	1.724561	1.955811	1.655762	1.383217	1.695974	1.475148	1.454313	1.375157	1.424237	1.341617	1.479018	1.896455	1.581769	1.350977	1.714196	1.639829	1.311832	1.639829	1.593718	1.376899	1.647559	0.992384	0.196185	1.882006	1.453944	1.075419	0.181771	1.276078
SalEn.52071_5-300_NEs	0.012540	1.061368	1.406625	1.802092	1.935341	0.225692	0.967620	0.202789	0.961040	0.000000	1.061368	1.791016	1.629520	0.218012	0.980304	1.225944	1.566635	1.354110	0.015976	1.070367	1.559103	1.482029	1.472084	1.403182	0.228134	0.953886	1.364706	1.570416	1.482029	1.635384	1.602910	1.316872	1.843513	0.225643	0.975900	1.566174	1.656439	1.747726	1.570226	1.581821	1.501738	1.662846	1.747726	1.768147	1.579967	1.671452	1.789901	1.623209	1.643726	1.406625	1.653555	2.007475	1.757171	1.581656	0.301789	0.935847	1.427582	1.380787	1.420673	1.590427	1.751788	1.854636	1.450468	1.566937	1.400605	1.590512	1.935341	0.015976	1.070367	1.598201	2.008809	1.474407	1.400605	1.570226	1.511718	1.639435	0.015976	1.070367	1.406625	1.760668	0.257031	0.990936	1.581656	1.412598	1.520615	1.431965	1.728334	1.602051	1.511019	1.363236	1.639171	1.372411	1.346218	1.799599	1.247830	1.536015	1.585656	2.021175	1.559473	1.819474	1.373345	1.620372	1.373345	2.084291	1.602910	1.373345	0.301719	0.944585	1.802092	1.435621	0.225692	0.967620	1.568568
