SalEn.2_MW09171_1-411_NEs	0.000000	2.044843	2.147247	2.330705	0.266110	2.045292	2.014366	2.490768	0.254450	2.121301	2.223190	2.009291	1.029616	1.004335	1.002908	1.057334	1.963594	2.417860	0.008183	2.034125	2.044843	2.018759	2.707924	2.014815	2.147750	2.298419	1.045845	2.227209	1.051101	2.012090	2.153434	1.983410	1.020160	2.223190	2.330705	2.241038	2.014366	2.250042	0.278841	2.034125	2.048704	2.144726	2.108498	2.294045	2.247689	2.249295	2.034125	2.112418	0.255846	1.988582	2.707924	2.330705	1.044034	1.027098	2.194352	1.020160	0.276479	2.751168	2.023026	2.259683	0.003264	2.191520	1.056901	1.020160	2.483371	0.254227	0.252858	0.000815	2.490940	2.707924	2.025335	2.155358	0.233828	0.000815	2.483371	2.296050	1.059390	2.014442	2.741229	1.039167	2.026221
EscCo.2_4001_1-390_NEs	2.044843	0.000000	2.041360	2.381501	1.893845	1.865637	1.985680	2.385413	2.055231	2.067095	1.830940	1.695489	1.711843	1.815588	1.790848	1.957433	1.832929	2.354133	2.054602	0.345308	0.000000	0.016393	1.759621	1.652122	1.654938	2.425985	1.910369	1.663672	2.265421	0.034919	1.654938	0.421438	1.757196	1.835290	2.381501	1.784169	1.985680	2.040442	1.898226	0.345308	0.342579	1.814119	2.054253	2.040442	1.812223	2.570294	0.345308	1.819099	2.071253	0.421051	1.763903	2.381501	2.277107	1.711694	1.835871	1.757196	1.893412	1.784037	1.701369	1.722516	2.031401	1.810567	1.902206	1.747571	2.380342	2.122290	2.103245	2.016843	2.336013	1.763903	0.420423	1.687353	1.925359	2.021145	2.380342	2.409463	1.899176	1.768512	1.735665	1.823524	0.346287
SalEn.13615_1-394_NEs	2.147247	2.041360	0.000000	2.031681	2.094156	0.177567	0.014985	2.040579	1.999970	0.012844	0.194935	1.763895	1.961505	2.181784	2.187003	1.909259	1.939367	2.036028	2.149140	1.783956	2.041360	2.034864	2.048134	1.907717	2.065991	2.036282	1.898848	2.057339	2.284567	1.976115	2.056443	1.709049	1.941165	0.195996	2.031681	1.788581	0.014985	1.942495	2.016839	1.783956	1.789023	0.223719	0.013687	1.946767	1.799194	2.359270	1.783956	0.225155	2.040827	1.720625	2.066924	2.031681	2.267970	1.949273	0.194935	1.941165	2.016849	2.066924	1.759579	1.878389	2.146091	0.194503	1.932119	1.941165	2.025057	2.039859	2.022316	2.154563	2.061920	2.066924	1.886119	2.072011	2.036501	2.139903	2.025057	2.022078	1.913312	0.215470	2.038878	2.031602	1.788916
SalEn.2_MW14311_1-401_NEs	2.330705	2.381501	2.031681	0.000000	2.192912	2.081384	2.096599	0.337743	2.191271	2.007979	2.012293	2.412944	1.844459	2.127781	2.147002	2.197118	2.231788	0.284901	2.291442	2.257923	2.381501	2.375727	1.882057	2.089248	1.754908	0.014145	2.124540	1.793867	2.325275	2.354278	1.750091	2.624977	1.821657	2.012293	0.000000	1.784947	2.096599	0.411698	2.136346	2.257923	2.286528	2.082644	2.043364	0.413158	1.822561	2.239123	2.257923	2.085288	2.192406	2.606034	1.887295	0.000000	2.335745	1.849843	2.003890	1.821657	2.136366	1.901265	2.393048	1.915323	2.305434	1.981279	2.142735	1.840579	0.328912	2.228675	2.208229	2.328318	0.332935	1.887295	2.409616	1.755319	2.190343	2.320699	0.327568	0.012479	2.079543	1.897037	1.875213	1.992508	2.266717
EntCo.1_18690_1-410_NEs	0.266110	1.893845	2.094156	2.192912	0.000000	2.041750	2.023008	2.336518	0.268077	2.067662	2.226677	1.980403	1.024905	0.988148	0.989180	1.037601	2.081604	2.139344	0.272773	1.758985	1.893845	1.881492	2.348444	2.023821	2.264662	2.165797	0.998860	2.306252	1.166547	1.899614	2.259303	1.912526	1.029945	2.219012	2.192912	2.601516	2.023008	2.118710	0.237084	1.758985	1.801463	2.101813	2.096222	2.221879	2.602518	2.226154	1.758985	2.090491	0.264007	1.912526	2.330759	2.192912	1.157683	1.032005	2.229706	1.029945	0.237084	2.333520	2.026500	2.192310	0.263874	2.258333	1.023690	1.029945	2.339595	0.264384	0.262980	0.267332	2.304036	2.330759	1.926035	2.177135	0.225782	0.267209	2.339595	2.188393	1.017322	1.892691	2.378920	0.981137	1.755500
CitRo.1_40561_1-394_NEs	2.045292	1.865637	0.177567	2.081384	2.041750	0.000000	0.189272	2.036057	1.877536	0.173772	0.203436	1.584665	1.989903	2.000937	2.010267	1.869196	1.879232	1.914101	2.047217	1.651469	1.865637	1.860286	1.897905	1.905364	1.959812	2.061440	1.818467	1.955776	2.148496	1.850758	1.950172	1.609246	1.970209	0.202280	2.081384	1.758918	0.189272	1.850985	2.027597	1.651469	1.665492	0.208156	0.178220	1.845830	1.757705	2.200508	1.651469	0.209548	1.910665	1.625145	1.912445	2.081384	2.134137	1.982954	0.202369	1.970209	2.022209	1.912445	1.596194	1.815643	2.045154	0.206052	1.871808	1.970209	2.022962	1.918851	1.903004	2.052422	2.052082	1.912445	1.730581	1.958405	1.995861	2.038141	2.022962	2.085073	1.873761	0.210293	1.890945	2.029437	1.632137
SalEn.4_37891_1-361_NEs	2.014366	1.985680	0.014985	2.096599	2.023008	0.189272	0.000000	2.085751	1.927538	0.012153	0.202286	1.772059	1.950727	2.029328	2.027266	1.855499	1.883953	2.127097	2.016488	1.677145	1.985680	1.979178	2.041609	1.901285	2.064525	2.100217	1.837975	2.065474	2.218800	1.917720	2.054351	1.611238	1.928386	0.203457	2.096599	1.774419	0.000000	1.913177	1.928209	1.677145	1.681056	0.227451	0.000000	1.918634	1.789991	2.312914	1.677145	0.229036	1.970392	1.622583	2.057292	2.096599	2.201906	1.937334	0.202286	1.928386	1.928220	2.057292	1.767331	1.883476	2.010027	0.201638	1.916134	1.928386	2.068591	1.968514	1.950589	2.022121	2.110674	2.057292	1.786510	2.063212	1.936693	2.006586	2.068591	2.084084	1.864471	0.219785	2.041498	1.938027	1.681620
EscCo.3_02221_1-403_NEs	2.490768	2.385413	2.040579	0.337743	2.336518	2.036057	2.085751	0.000000	2.114313	2.007155	1.984437	2.276711	1.805872	1.912069	1.924824	1.979450	1.958233	0.314622	2.471350	2.034628	2.385413	2.374485	1.682927	2.178284	1.707077	0.339083	1.973126	1.728775	1.922646	2.322009	1.707077	2.412836	1.776186	1.984437	0.337743	1.712338	2.085751	0.406342	2.113612	2.034628	1.984071	2.090415	2.028597	0.407786	1.720168	2.411759	2.034628	2.096312	2.093888	2.390544	1.680998	0.337743	1.943059	1.777490	1.997048	1.776186	2.123837	1.688382	2.314964	1.796791	2.465146	1.978213	1.972321	1.794958	0.017419	2.107992	2.088473	2.474677	0.019105	1.680998	2.321472	1.706487	2.292927	2.467049	0.016579	0.336481	1.853171	1.980783	1.665049	1.877747	2.013236
EscCo.1_00902_1-410_NEs	0.254450	2.055231	1.999970	2.191271	0.268077	1.877536	1.927538	2.114313	0.000000	1.961978	2.029971	1.969624	1.029760	1.021816	1.007493	1.061139	2.067400	2.105447	0.253083	2.116021	2.055231	2.085420	2.492615	1.994972	2.218167	2.160039	1.044540	2.259494	1.113853	2.078925	2.223661	2.047039	1.012389	2.029971	2.191271	2.356923	1.927538	2.127341	0.269101	2.116021	2.173349	1.980361	1.996946	2.167328	2.353124	2.395443	2.116021	1.968445	0.025469	2.052473	2.492615	2.191271	1.102729	1.023245	2.033833	1.012389	0.269101	2.487370	1.963911	2.377937	0.254516	2.003899	1.072678	1.012389	2.117749	0.013885	0.012234	0.255644	2.133255	2.492615	2.068422	2.164167	0.240612	0.255529	2.117749	2.186907	1.051157	1.930253	2.497617	1.010808	2.096703
SalEn.53719_1-394_NEs	2.121301	2.067095	0.012844	2.007979	2.067662	0.173772	0.012153	2.007155	1.961978	0.000000	0.193257	1.749180	1.943716	2.160233	2.165387	1.893255	1.959343	2.003585	2.123198	1.777294	2.067095	2.060430	2.014266	1.877462	2.028627	2.013044	1.883056	2.029469	2.266862	2.014675	2.019159	1.744161	1.923713	0.194314	2.007979	1.766739	0.012153	1.923613	1.977357	1.777294	1.782243	0.221912	0.011103	1.927962	1.777009	2.328220	1.777294	0.223339	2.002417	1.756124	2.032842	2.007979	2.250698	1.931745	0.193257	1.923713	1.977367	2.032842	1.744890	1.863940	2.120418	0.196076	1.915918	1.923713	1.991721	2.001013	1.983898	2.128558	2.032470	2.032842	1.926582	2.034893	2.001473	2.114017	1.991721	1.999007	1.897534	0.213615	2.005726	2.003311	1.782179
