CitRo.1_47541_1-296_NEs	0.000000	1.293518	1.293518	0.982456	1.301683	1.221973	0.174057	0.987235	1.255228	1.026347	1.041476	1.218117	0.178367	1.221973	0.177080	0.174057	1.204688	1.177103	1.204688	0.138962	1.221973	1.038739	1.230363	0.140110	0.156454	0.987235	1.216614	1.026582	1.297568	0.144186	0.146205	1.199970	1.161388	1.301683	1.278339	1.004167	0.174057	1.345337	0.144598	1.293518	1.192361	0.970687	1.038739	0.143461	1.196729	1.293518
SalEn.4_39871_1-296_NEs	1.293518	0.000000	0.000000	1.438789	1.601866	1.568157	1.145844	1.447760	1.533895	1.402238	1.385227	0.267048	1.162260	1.568157	1.147224	1.145844	0.263710	1.417628	0.263710	1.299671	1.568157	1.368509	0.238098	1.201022	1.220986	1.447760	0.267371	1.384790	1.580742	1.201022	1.281780	1.568157	1.399184	1.601866	0.009061	1.423385	1.145844	0.504506	1.274751	0.003390	1.474237	1.419195	1.368509	1.275921	0.329277	0.000000
SalEn.3_3969_1-296_NEs	1.293518	0.000000	0.000000	1.438789	1.601866	1.568157	1.145844	1.447760	1.533895	1.402238	1.385227	0.267048	1.162260	1.568157	1.147224	1.145844	0.263710	1.417628	0.263710	1.299671	1.568157	1.368509	0.238098	1.201022	1.220986	1.447760	0.267371	1.384790	1.580742	1.201022	1.281780	1.568157	1.399184	1.601866	0.009061	1.423385	1.145844	0.504506	1.274751	0.003390	1.474237	1.419195	1.368509	1.275921	0.329277	0.000000
EscCo.1_00535_1-293_NEs	0.982456	1.438789	1.438789	0.000000	1.447659	1.387044	0.942421	0.011428	1.438675	0.251281	0.248121	1.377453	0.952975	1.387044	0.941344	0.942421	1.330869	1.415383	1.330869	0.934617	1.387044	0.248121	1.412180	0.934882	0.968387	0.011428	1.357601	0.246621	1.442419	0.934882	0.949818	1.397484	1.398087	1.447659	1.459616	0.032288	0.942421	1.489053	0.952897	1.432660	1.383282	0.047848	0.248121	0.952897	1.546899	1.438789
EscCo.52736_5-298	1.301683	1.601866	1.601866	1.447659	0.000000	0.336247	1.300012	1.453895	0.023048	1.638868	1.649918	1.433621	1.288562	0.336247	1.301195	1.300012	1.399618	0.446491	1.399618	1.226054	0.336247	1.643167	1.556038	1.303629	1.203688	1.453895	1.422048	1.638868	0.003399	1.298596	1.237801	0.336373	0.444385	0.001131	1.600328	1.453377	1.300012	1.670821	1.221681	1.607359	0.477096	1.485122	1.643167	1.241777	1.500967	1.601866
SalEn.2_MW28811_5-301_NEs	1.221973	1.568157	1.568157	1.387044	0.336247	0.000000	1.207527	1.370375	0.343449	1.381734	1.403331	1.475563	1.189283	0.000000	1.204538	1.207527	1.452101	0.424208	1.452101	1.211752	0.000000	1.396889	1.526186	1.148562	1.218981	1.370375	1.476152	1.382123	0.334875	1.148562	1.228977	0.009096	0.422020	0.334529	1.555741	1.371297	1.207527	1.578581	1.226508	1.568157	0.454983	1.357186	1.396889	1.229291	1.541650	1.568157
SalEn.4_32481_1-296_NEs	0.174057	1.145844	1.145844	0.942421	1.300012	1.207527	0.000000	0.957692	1.276827	1.012385	1.034634	1.136739	0.007994	1.207527	0.006800	0.000000	1.124388	1.181801	1.124388	0.171784	1.207527	1.024874	1.190598	0.173070	0.178756	0.957692	1.135953	1.012621	1.295927	0.173071	0.168965	1.185734	1.166441	1.300012	1.137912	0.953031	0.000000	1.293114	0.171535	1.145844	1.179555	0.961843	1.024874	0.171727	1.185845	1.145844
EscCo.3_0562_1-292_NEs	0.987235	1.447760	1.447760	0.011428	1.453895	1.370375	0.957692	0.000000	1.444918	0.248894	0.245733	1.395826	0.968526	1.370375	0.956641	0.957692	1.342762	1.427657	1.342762	0.930119	1.370375	0.245733	1.435963	0.942290	0.984542	0.000000	1.375539	0.244232	1.448643	0.942290	0.945259	1.380710	1.416862	1.453895	1.468978	0.041970	0.957692	1.498500	0.948333	1.441529	1.403521	0.043179	0.245733	0.948333	1.546368	1.447760
EscCo.4_01039_5-298_NEs	1.255228	1.533895	1.533895	1.438675	0.023048	0.343449	1.276827	1.444918	0.000000	1.628478	1.609586	1.397651	1.273497	0.343449	1.282604	1.276827	1.364632	0.438343	1.364632	1.190056	0.343449	1.614587	1.540654	1.269503	1.181566	1.444918	1.402560	1.610286	0.021864	1.264559	1.212982	0.341808	0.436253	0.021885	1.532866	1.433795	1.276827	1.623783	1.204630	1.539269	0.470071	1.459767	1.614587	1.216876	1.479470	1.533895
SalEn.52341_1-292_BeL	1.026347	1.402238	1.402238	0.251281	1.638868	1.381734	1.012385	0.248894	1.628478	0.000000	0.012572	1.433434	1.023906	1.381734	1.019604	1.012385	1.417179	1.495296	1.417179	1.026001	1.381734	0.012572	1.493269	0.997692	1.017197	0.248894	1.408087	0.006829	1.631658	0.997692	1.033700	1.381977	1.483767	1.638868	1.401969	0.243771	1.012385	1.421751	1.036954	1.396190	1.458699	0.253784	0.012572	1.036954	1.626873	1.402238
