SalEn.3_0248_1-324_NEs	0.000000	1.344891	1.231976	1.182421	1.345614	1.852079	1.371759	1.876779	1.391358	1.335497	1.852079	1.393522	1.476738	1.963125	1.435232	1.705675	1.828856	1.359247	0.033687	1.387040	1.740791	1.188345	1.335497	1.325766	1.852079	1.168740	3.159286	1.875748	1.168740	1.876324	1.359134	0.012429	1.165729	0.000000	1.195027	0.793441	1.446492	1.346209	1.231976	0.209609	1.354868	1.248015	1.333124	1.168740	1.222313	0.000000	1.359649	1.643514	1.672610	1.653558	1.661489	1.198046	1.335497	1.387040	1.750329	0.187882	1.231976	1.901521	1.226580	1.339595	1.345614	1.644595	1.735738
EscCo.1_01327_2-323_NEs	1.344891	0.000000	1.155482	1.235184	0.016721	1.760530	1.160080	1.666490	0.780916	0.212944	1.760530	0.777432	2.208498	2.007406	0.763797	1.370385	2.314382	1.157603	1.301450	1.841199	2.114183	0.247299	0.212944	0.026335	1.760530	1.176333	2.692791	1.812012	1.176333	1.732002	1.153886	1.350250	1.121832	1.344891	1.173033	1.355268	1.087907	1.149489	1.155482	1.350332	1.156827	1.159635	0.208782	1.172194	1.182721	1.344891	1.161253	1.763843	1.632226	1.719024	1.642461	0.248712	0.212944	1.862926	2.120568	1.383947	1.155482	1.613359	1.182721	0.213113	0.016721	1.730279	1.655725
SalEn.2_MW27761_1-400_BeL	1.231976	1.155482	0.000000	0.131766	1.154894	1.733140	1.087179	1.786593	1.239435	1.245197	1.733140	1.222098	1.633787	2.032488	1.197997	1.737768	2.020265	1.129951	1.235022	1.520748	1.988436	1.141745	1.245197	1.173226	1.733140	0.174036	3.796030	2.100827	0.174036	1.698948	1.136517	1.225264	0.189986	1.231976	0.175673	1.284218	1.148463	1.129340	0.000000	1.257767	1.135498	0.007519	1.245449	0.174037	0.209933	1.231976	1.139244	1.665961	1.633722	1.658866	1.628093	1.149742	1.245197	1.537162	1.988505	1.249616	0.000000	1.781057	0.208827	1.243917	1.154894	1.655828	1.692509
CitRo.1_31311_1-400_BeL	1.182421	1.235184	0.131766	0.000000	1.238810	1.946863	1.080731	1.799152	1.219973	1.240616	1.946863	1.224772	1.667876	1.984328	1.204107	1.658641	1.850500	1.080241	1.198540	1.508096	1.982947	1.113677	1.240616	1.264782	1.946863	0.167749	3.862133	2.171517	0.167749	1.917262	1.075777	1.180194	0.170710	1.182421	0.172497	1.185695	1.178295	1.072192	0.131766	1.284080	1.077977	0.128864	1.222560	0.168774	0.197872	1.182421	1.081582	1.672908	1.609350	1.679674	1.611585	1.121576	1.240616	1.524069	1.992153	1.241726	0.131766	1.795678	0.196780	1.239341	1.238810	1.672279	1.650681
EscCo.2_1250_2-323_NEs	1.345614	0.016721	1.154894	1.238810	0.000000	1.800897	1.140221	1.693728	0.782744	0.210133	1.800897	0.779247	2.181482	2.037903	0.765559	1.384158	2.300932	1.170894	1.291306	1.853935	2.209161	0.243281	0.210133	0.012525	1.800897	1.175668	2.692791	1.808233	1.175668	1.771693	1.167124	1.339545	1.125020	1.345614	1.190182	1.364906	1.103360	1.162656	1.154894	1.321919	1.170154	1.159063	0.205986	1.171514	1.159719	1.345614	1.174650	1.758283	1.625379	1.721630	1.635650	0.244690	0.210133	1.875975	2.216583	1.378458	1.154894	1.636959	1.159719	0.210299	0.000000	1.733038	1.648913
SalEn.3_4023_2-487_NEs	1.852079	1.760530	1.733140	1.946863	1.800897	0.000000	1.585885	1.236882	2.026234	1.563465	0.000000	2.026234	1.599518	1.403424	2.070736	1.573561	1.202001	1.715865	1.795253	1.706825	1.173073	1.877909	1.563465	1.786644	0.000000	1.836341	0.989896	1.054937	1.836341	0.005500	1.732968	1.852375	1.874530	1.852079	1.855841	1.915850	1.564091	1.724421	1.733140	1.884478	1.745471	1.757290	1.588804	1.835462	1.758490	1.852079	1.755068	1.616328	1.065359	1.607421	1.068985	1.876601	1.563465	1.706825	1.173073	1.886157	1.733140	1.185159	1.758490	1.587634	1.800897	1.606413	1.060334
CitRo.1_14731_1-374_NEs	1.371759	1.160080	1.087179	1.080731	1.140221	1.585885	0.000000	1.573124	1.148472	1.306707	1.585885	1.147264	1.549478	2.159090	1.141807	1.354237	1.778950	0.209218	1.413354	1.436567	2.066809	1.112929	1.306707	1.134464	1.585885	1.052030	3.170706	1.829482	1.052030	1.560223	0.213927	1.385233	1.072238	1.371759	1.068221	1.281299	0.192884	0.212909	1.087179	1.322683	0.214243	1.084539	1.301835	1.058785	1.017805	1.371759	0.215432	1.342664	1.684289	1.347701	1.674540	1.112520	1.306707	1.423207	2.084086	1.253854	1.087179	1.546921	1.017805	1.315237	1.140221	1.329463	1.703905
EscCo.2_2704_1-444_NEs	1.876779	1.666490	1.786593	1.799152	1.693728	1.236882	1.573124	0.000000	1.824093	1.659052	1.236882	1.814953	1.729448	1.228570	1.759980	1.662632	1.029973	1.575475	1.910915	1.528062	1.122335	1.680841	1.659052	1.659737	1.236882	1.854402	1.406619	1.131335	1.854402	1.228017	1.567125	1.903715	1.821830	1.876779	1.835190	1.781686	1.677965	1.551680	1.786593	2.039390	1.568066	1.800100	1.666926	1.854678	1.767558	1.876779	1.560668	1.587292	1.117390	1.579563	1.115045	1.672995	1.659052	1.528062	1.113209	1.910352	1.786593	0.003774	1.767558	1.659052	1.693728	1.609813	1.085593
EscCo.1_01592_1-322_NEs	1.391358	0.780916	1.239435	1.219973	0.782744	2.026234	1.148472	1.824093	0.000000	0.706149	2.026234	0.005219	1.938460	2.592730	0.049478	1.320382	1.879844	1.239977	1.392111	1.698097	2.016252	0.676626	0.706149	0.779940	2.026234	1.178706	3.102677	1.743927	1.178706	2.035829	1.263411	1.386788	1.164433	1.391358	1.176582	1.403544	1.232354	1.249989	1.239435	1.464321	1.259066	1.244246	0.707190	1.183261	1.235848	1.391358	1.259066	1.789151	1.863411	1.785791	1.841058	0.679452	0.706149	1.720945	2.058063	1.394368	1.239435	2.004274	1.240756	0.707768	0.782744	1.828404	1.896487
SalEn.3_1163_2-337_NEs	1.335497	0.212944	1.245197	1.240616	0.210133	1.563465	1.306707	1.659052	0.706149	0.000000	1.563465	0.711837	1.924491	2.048968	0.742724	1.401307	1.966029	1.276828	1.312044	1.557569	2.102209	0.252535	0.000000	0.207807	1.563465	1.139972	2.262071	2.057395	1.139972	1.579757	1.272449	1.325571	1.071600	1.335497	1.170445	1.293227	1.282722	1.272449	1.245197	1.423807	1.281050	1.249660	0.009989	1.140052	1.199101	1.335497	1.285965	1.691060	1.504469	1.664005	1.521159	0.255384	0.000000	1.574659	2.139029	1.356234	1.245197	1.657012	1.199101	0.002976	0.210133	1.730669	1.537463
SalEn.2_MW40391_2-487_NEs	1.852079	1.760530	1.733140	1.946863	1.800897	0.000000	1.585885	1.236882	2.026234	1.563465	0.000000	2.026234	1.599518	1.403424	2.070736	1.573561	1.202001	1.715865	1.795253	1.706825	1.173073	1.877909	1.563465	1.786644	0.000000	1.836341	0.989896	1.054937	1.836341	0.005500	1.732968	1.852375	1.874530	1.852079	1.855841	1.915850	1.564091	1.724421	1.733140	1.884478	1.745471	1.757290	1.588804	1.835462	1.758490	1.852079	1.755068	1.616328	1.065359	1.607421	1.068985	1.876601	1.563465	1.706825	1.173073	1.886157	1.733140	1.185159	1.758490	1.587634	1.800897	1.606413	1.060334
EscCo.41441_1-321_BeL	1.393522	0.777432	1.222098	1.224772	0.779247	2.026234	1.147264	1.814953	0.005219	0.711837	2.026234	0.000000	1.921064	2.604359	0.055269	1.333853	1.903638	1.233577	1.394274	1.684557	2.026424	0.679306	0.711837	0.773392	2.026234	1.178335	3.102677	1.735191	1.178335	2.035829	1.256909	1.388875	1.157872	1.393522	1.180775	1.393917	1.215894	1.243555	1.222098	1.458099	1.252575	1.226837	0.712882	1.182889	1.228270	1.393522	1.252575	1.789151	1.872936	1.785791	1.850523	0.682137	0.711837	1.707047	2.068301	1.394252	1.222098	1.995008	1.233122	0.713453	0.779247	1.828404	1.906047
EscCo.1_02087_1-262_NEs	1.476738	2.208498	1.633787	1.667876	2.181482	1.599518	1.549478	1.729448	1.938460	1.924491	1.599518	1.921064	0.000000	1.724852	1.890132	1.243909	1.923623	1.656112	1.478291	0.258764	1.662930	1.887545	1.924491	2.137132	1.599518	1.667069	2.192251	1.654284	1.667069	1.631974	1.679415	1.469636	1.644328	1.476738	1.697777	1.662029	1.501585	1.686516	1.633787	1.436753	1.669834	1.641197	1.916264	1.667069	1.641690	1.476738	1.662788	0.778267	1.507447	0.774083	1.523201	1.905087	1.924491	0.257472	1.655590	1.490361	1.633787	1.747437	1.641690	1.911178	2.181482	0.782889	1.531382
EscCo.1_02087_267-504_NEs	1.963125	2.007406	2.032488	1.984328	2.037903	1.403424	2.159090	1.228570	2.592730	2.048968	1.403424	2.604359	1.724852	0.000000	2.646958	2.317687	1.100260	2.177016	2.110042	1.806597	0.282915	2.024069	2.048968	2.008293	1.403424	2.001744	5.982485	1.038457	2.001744	1.418233	2.157462	1.974517	2.170609	1.963125	2.020469	2.255357	2.276981	2.166890	2.032488	2.003128	2.195900	2.050924	2.080315	2.010931	2.264933	1.963125	2.206017	1.868486	1.071317	1.894540	1.068117	2.024069	2.048968	1.806655	0.279165	2.042514	2.032488	1.222757	2.274080	2.039455	2.037903	1.845802	1.086926
