EscCo.3_2494_1-211_NEs	0.000000	0.886908	0.022626	0.009590	0.538210	0.883346	0.883346	0.888536	0.534097	0.883346	0.000000
SalEn.52941_1-199_BeL	0.886908	0.000000	0.883155	0.898473	0.943189	0.006753	0.006753	0.008450	0.955700	0.006753	0.886908
EscCo.4_01341_1-211_BeL	0.022626	0.883155	0.000000	0.019255	0.528934	0.884751	0.884751	0.889879	0.524887	0.884751	0.022626
EscCo.1_02664_1-211_Ess	0.009590	0.898473	0.019255	0.000000	0.541803	0.899268	0.899268	0.904506	0.537669	0.899268	0.009590
KlePn.2_41351_1-213_NEs	0.538210	0.943189	0.528934	0.541803	0.000000	0.956251	0.956251	0.962192	0.001557	0.956251	0.538210
SalEn.2_MW29921_1-211_BeL	0.883346	0.006753	0.884751	0.899268	0.956251	0.000000	0.000000	0.001592	0.968745	0.000000	0.883346
SalEn.4_29921_1-210_NEs	0.883346	0.006753	0.884751	0.899268	0.956251	0.000000	0.000000	0.001592	0.968745	0.000000	0.883346
SalEn.12874_1-210_BeL	0.888536	0.008450	0.889879	0.904506	0.962192	0.001592	0.001592	0.000000	0.974732	0.001592	0.888536
KlePn.1_01124_1-214_NEs	0.534097	0.955700	0.524887	0.537669	0.001557	0.968745	0.968745	0.974732	0.000000	0.968745	0.534097
SalEn.3_3009_1-210_NEs	0.883346	0.006753	0.884751	0.899268	0.956251	0.000000	0.000000	0.001592	0.968745	0.000000	0.883346
EscCo.52375_1-211	0.000000	0.886908	0.022626	0.009590	0.538210	0.883346	0.883346	0.888536	0.534097	0.883346	0.000000
