EscCo.4_01653_2-258_NEs	0.000000	1.991976	2.852832	2.286621	2.264573	1.491257	0.208105	2.501402	2.591119	2.628713	0.213017	2.490481	2.248935	0.205863	0.213017	0.034192	2.227496	2.874164	0.213017	0.199347	2.323569	0.026099	2.336454	2.628713	0.024775	2.852832	0.201432	2.286621	2.669158	3.045869	2.852832	2.469703	2.628713	2.846039
EscCo.1_02269_1-243_NEs	1.991976	0.000000	2.946497	2.419352	2.315679	1.902758	1.927676	2.991339	2.616717	2.687256	1.911094	2.688437	2.319112	1.982308	1.911094	2.046945	2.286656	2.686282	1.911094	2.198232	2.563824	2.028256	2.208413	2.687256	2.028256	2.946497	1.937008	2.419352	2.654925	2.592513	2.946497	2.918080	2.687256	2.918740
SalEn.3_0702_6-260_Ess	2.852832	2.946497	0.000000	2.884075	2.906383	2.650612	3.127593	2.496271	2.612581	2.566711	3.105075	2.260729	2.721166	3.175469	3.105075	2.966165	2.612619	0.715152	3.105075	3.177626	2.479629	2.838316	2.257352	2.566711	2.838316	0.000000	2.652622	2.884075	2.558650	0.697269	0.000000	2.539344	2.566711	0.009316
EscCo.52055_1-248	2.286621	2.419352	2.884075	0.000000	0.224106	2.321967	2.396135	2.161816	0.421279	0.426614	2.362469	2.850733	0.037283	2.366131	2.362469	2.283609	0.045753	2.230862	2.362469	2.337158	0.406937	2.288157	2.820108	0.426614	2.288157	2.884075	2.130799	0.000000	0.431764	2.261636	2.884075	2.152242	0.426614	2.821047
CitRo.1_21911_1-248_BeL	2.264573	2.315679	2.906383	0.224106	0.000000	2.203007	2.336568	2.554029	0.418301	0.412111	2.302093	2.939581	0.226368	2.335189	2.302093	2.269171	0.214138	2.208782	2.302093	2.276764	0.385525	2.228948	2.579337	0.412111	2.228948	2.906383	2.421201	0.224106	0.418273	2.255968	2.906383	2.519829	0.412111	2.840294
CitRo.1_21691_1-253_NEs	1.491257	1.902758	2.650612	2.321967	2.203007	0.000000	1.559087	2.509719	2.262084	2.278470	1.567054	2.255619	2.308859	1.568548	1.567054	1.543714	2.317356	2.567012	1.567054	1.583147	2.233518	1.497828	2.178412	2.278470	1.490064	2.650612	1.480403	2.321967	2.260502	2.543479	2.650612	2.487813	2.278470	2.568070
SalEn.12111_3-257_NEs	0.208105	1.927676	3.127593	2.396135	2.336568	1.559087	0.000000	2.304155	2.310626	2.321853	0.011791	2.261034	2.356941	0.009174	0.011791	0.218951	2.376334	2.967873	0.011791	0.229737	2.275885	0.209827	2.422876	2.321853	0.208112	3.127593	0.189743	2.396135	2.356240	3.044825	3.127593	2.285775	2.321853	3.114277
KlePn.1_00619_3-221_NEs	2.501402	2.991339	2.496271	2.161816	2.554029	2.509719	2.304155	0.000000	2.353096	2.379844	2.270746	2.920584	2.160725	2.304155	2.270746	2.581558	2.217284	3.082805	2.270746	2.527571	2.225775	2.515950	3.112126	2.379844	2.515950	2.496271	2.031426	2.161816	2.315593	3.055034	2.496271	0.004520	2.379844	2.521244
SalEn.12107_1-248_NEs	2.591119	2.616717	2.612581	0.421279	0.418301	2.262084	2.310626	2.353096	0.000000	0.012152	2.324328	2.703378	0.430648	2.346695	2.324328	2.574752	0.436239	2.208117	2.324328	2.525277	0.241512	2.571833	2.317307	0.012152	2.571833	2.612581	2.416594	0.421279	0.014882	2.225363	2.612581	2.314990	0.012152	2.564627
SalEn.3_2088_1-248_NEs	2.628713	2.687256	2.566711	0.426614	0.412111	2.278470	2.321853	2.379844	0.012152	0.000000	2.336022	2.733385	0.436044	2.358726	2.336022	2.591902	0.439255	2.197182	2.336022	2.555308	0.239383	2.589433	2.377395	0.000000	2.589433	2.566711	2.429818	0.426614	0.010788	2.214255	2.566711	2.340697	0.000000	2.519762
